% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 15:19
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9601650849714888+5.155594932692609E-7i
0.1263848202934298                                0.9601650874012985+6.515614611873139E-7i
0.15973122800602543                               0.9601650912820545+8.234193742777064E-7i
0.2018760254679039                                0.9601650974789385+1.0405652456497453E-6i
0.25514065200312885                               0.9601651073736273+1.31489089246098E-6i
0.32245905452963947                               0.9601651231683032+1.6613675439830446E-6i
0.4075392965871777                                0.9601651483717567+2.0987995794442226E-6i
0.5150678076168125                                0.9601651885651616+2.6507185234580003E-6i
0.6509675230458171                                0.9601652526035264+3.3463967322436027E-6i
0.822724134170047                                 0.9601653544838821+4.2219017544552705E-6i
1.03979841848149                                  0.9601655162011636+5.320992543805167E-6i
1.3141473626117568                                0.9601657720138944+6.69543271532411E-6i
1.6608827826277157                                0.9601661745828832+8.403895836517756E-6i
2.0991037201085545                                0.9601668033072318+1.050798418880653E-5i
2.6529484644318972                                0.9601677745789683+1.3062917586165846E-5i
3.3529241492495583                                0.960169252063628+1.6099245390800412E-5i
4.237587160604064                                 0.9601714514314076+1.9591105471851934E-5i
5.355666917706899                                 0.9601746268413164+2.3408710327872202E-5i
6.768750009458534                                 0.9601790177197622+2.726465033782678E-5i
8.554672535565684                                 0.9601847381827652+3.069157381706132E-5i
10.811807510766078                                0.9601916342298299+3.311566022146259E-5i
13.664483492953257                                0.960199210636435+3.405729524093705E-5i
17.26983290659436                                 0.9602067444652389+3.3365211008006115E-5i
21.826447283974872                                0.960213559480182+3.129702060001381E-5i
27.58531617629184                                 0.9602192649366245+2.8370206430824946E-5i
34.863652276780876                                0.9602238009407233+2.511749562180749E-5i
44.06236427773573                                 0.960227323460646+2.1923368940610684E-5i
55.68813990945273                                 0.9602300593461162+1.899348485094774E-5i
70.38135554931561                                 0.960232215957839+1.6402553508507362E-5i
88.95134973108236                                 0.9602339521161929+1.415317845087578E-5i
112.42100350620873                                0.9602353803870247+1.2215079537352127E-5i
142.08308325339223                                0.9602365765684016+1.0546435197273887E-5i
179.5714494371641                                 0.9602375895167763+9.105932497230337E-6i
226.9510536694671                                 0.9602384506424397+7.858663892836188E-6i
286.83168133420116                                0.9602391814154823+6.777352539340938E-6i
362.51170499885353                                0.9602397980661751+5.84135727845029E-6i
458.1597669054491                                 0.960240314152035+5.035176328093397E-6i
579.0443980602489                                 0.9602407417887951+4.347103223524783E-6i
731.8242219076182                                 0.9602410921043255+3.7682725454911553E-6i
924.9147277217335                                 0.9602413753190601+3.2921390599939014E-6i
1168.9518164985777                                0.9602416007210692+2.9143116075422625E-6i
1477.3776525985127                                0.9602417766567766+2.6326252077891265E-6i
1867.1810912919207                                0.9602419105640829+2.4473607060100857E-6i
2359.8334667821937                                0.9602420090202021+2.361575746367794E-6i
2982.471286216894                                 0.9602420777763967+2.3815624518419644E-6i
3769.3909753883636                                0.9602421217647157+2.5174799488942967E-6i
4763.938010401341                                 0.9602421450909365+2.784219209670645E-6i
6020.894493336138                                 0.9602421510375057+3.202555180916993E-6i
7609.496685459883                                 0.9602421421022282+3.8006371162655944E-6i
9617.248711152964                                 0.9602421200870463+4.615874764816961E-6i
12154.742500762884                                0.9602420862414373+5.6972985880708645E-6i
15361.749466718296                                0.9602420414577744+7.108504753702473E-6i
19414.919457438817                                0.9602419865198843+8.931337019016074E-6i
24537.51106639822                                 0.9602419224096822+1.1270509980867981E-5i
31011.689265747817                                0.960241850699714+1.4259440553076913E-5i
39194.06774847221                                 0.9602417740935176+1.806763042271092E-5i
49535.352089591805                                0.960241697228189+2.2910027387914364E-5i
62605.16572014828                                 0.9602416279423245+2.9058883248321245E-5i
79123.42618981327                                 0.9602415793084368+3.685872174237123E-5i
100000                                            0.960241572863875+4.674516120522251E-5i
