% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 13:44
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9692788831241886+3.1415970292332614E-7i
0.1263848202934298                                0.969278884632351+3.9703108830651764E-7i
0.15973122800602543                               0.9692788870407766+5.017485239848723E-7i
0.2018760254679039                                0.9692788908857956+6.340563361309656E-7i
0.25514065200312885                               0.96927889702362+8.011945424873664E-7i
0.32245905452963947                               0.9692789068174236+1.0122734855531444E-6i
0.4075392965871777                                0.96927892243518+1.2787276069395701E-6i
0.5150678076168125                                0.9692789473172914+1.614850517430159E-6i
0.6509675230458171                                0.9692789869028612+2.038397614834866E-6i
0.822724134170047                                 0.9692790497478313+2.5712097330468766E-6i
1.03979841848149                                  0.9692791492183203+3.2397493037625832E-6i
1.3141473626117568                                0.9692793060096999+4.075325993635711E-6i
1.6608827826277157                                0.969279551812566+5.113570812119275E-6i
2.0991037201085545                                0.9692799344578674+6.392291349205782E-6i
2.6529484644318972                                0.969280524579531+7.946079891833768E-6i
3.3529241492495583                                0.9692814226825697+9.795037774215791E-6i
4.237587160604064                                 0.9692827627619437+1.1924450832680066E-5i
5.355666917706899                                 0.9692847038662494+1.4254133792022294E-5i
6.768750009458534                                 0.9692873959716638+1.6604244936651896E-5i
8.554672535565684                                 0.9692909097952833+1.8681695077680007E-5i
10.811807510766078                                0.9692951471511646+2.0127165075276188E-5i
13.664483492953257                                0.9692997958317667+2.06415395288233E-5i
17.26983290659436                                 0.9693044016527425+2.0132475677896232E-5i
21.826447283974872                                0.96930854071914+1.8764101194724152E-5i
27.58531617629184                                 0.9693119685398418+1.6863204689941274E-5i
34.863652276780876                                0.9693146480764371+1.4766465106205608E-5i
44.06236427773573                                 0.9693166784287339+1.2718542820292072E-5i
55.68813990945273                                 0.9693182050493863+1.0852174843550124E-5i
70.38135554931561                                 0.9693193629256124+9.216650914576357E-6i
88.95134973108236                                 0.9693202570196252+7.814044840287623E-6i
112.42100350620873                                0.9693209626698638+6.624380473342152E-6i
142.08308325339223                                0.9693215314419761+5.619696286222813E-6i
179.5714494371641                                 0.9693219974131857+4.7717590747491864E-6i
226.9510536694671                                 0.9693223829873038+4.055795361979152E-6i
286.83168133420116                                0.9693227034204163+3.451482273791675E-6i
362.51170499885353                                0.9693229697396843+2.9426133525819923E-6i
458.1597669054491                                 0.9693231904338313+2.516404621847469E-6i
579.0443980602489                                 0.9693233723698547+2.1628355470279815E-6i
731.8242219076182                                 0.9693235212613333+1.8741639111035375E-6i
924.9147277217335                                 0.969323641911509+1.6446374120670667E-6i
1168.9518164985777                                0.9693237383678153+1.4703655042781025E-6i
1477.3776525985127                                0.9693238140480339+1.3493021379397468E-6i
1867.1810912919207                                0.9693238718545791+1.2813057431880914E-6i
2359.8334667821937                                0.9693239142684225+1.2682684095476191E-6i
2982.471286216894                                 0.9693239434140082+1.3143288714696472E-6i
3769.3909753883636                                0.969323961095831+1.4261972232861919E-6i
4763.938010401341                                 0.969323968813054+1.6136244629922242E-6i
6020.894493336138                                 0.9693239677678857+1.8900504520764654E-6i
7609.496685459883                                 0.9693239588806917+2.273465121034279E-6i
9617.248711152964                                 0.9693239428217952+2.787522634203505E-6i
12154.742500762884                                0.9693239200668144+3.4629603620406365E-6i
15361.749466718296                                0.9693238909811357+4.3393925042978865E-6i
19414.919457438817                                0.9693238559357527+5.467570931658811E-6i
24537.51106639822                                 0.9693238154648772+6.912236677132685E-6i
31011.689265747817                                0.9693237704858154+8.755720997166628E-6i
39194.06774847221                                 0.9693237226168973+1.1102500329439303E-5i
49535.352089591805                                0.9693236746619835+1.4084961213587269E-5i
62605.16572014828                                 0.9693236313727029+1.7870691010401497E-5i
79123.42618981327                                 0.969323600660816+2.267167765907945E-5i
100000                                            0.9693235955225177+2.8755888459396028E-5i
