% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Dec 13 2024, 15:03
% Table:              Tabelle 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.973028986932129+2.2912516610699572E-7i
0.1263848202934298                                0.9730289879982966+2.895677132297524E-7i
0.15973122800602543                               0.9730289897011973+3.6594599164607997E-7i
0.2018760254679039                                0.9730289924203622+4.624524875976662E-7i
0.25514065200312885                               0.9730289967619702+5.843735615490216E-7i
0.32245905452963947                               0.9730290036921342+7.38365632049484E-7i
0.4075392965871777                                0.9730290147500915+9.327917947437443E-7i
0.5150678076168125                                0.9730290323841221+1.178122619428357E-6i
0.6509675230458171                                0.9730290604782837+1.4873943176027338E-6i
0.822724134170047                                 0.9730291051736818+1.876694008151497E-6i
1.03979841848149                                  0.9730291761295653+2.3655936301485215E-6i
1.3141473626117568                                0.9730292884271069+2.9773599460397413E-6i
1.6608827826277157                                0.9730294653661744+3.738588489461605E-6i
2.0991037201085545                                0.9730297423916188+4.677579189130058E-6i
2.6529484644318972                                0.9730301721291522+5.820223067829181E-6i
3.3529241492495583                                0.9730308296640572+7.181460167243964E-6i
4.237587160604064                                 0.9730318151782708+8.749979076642372E-6i
5.355666917706899                                 0.9730332475096733+1.0465209208772956E-5i
6.768750009458534                                 0.97303523840764+1.219174013300003E-5i
8.554672535565684                                 0.9730378397713412+1.3709310162909466E-5i
10.811807510766078                                0.973040976421074+1.4748336152362888E-5i
13.664483492953257                                0.9730444124203466+1.5084990878937632E-5i
17.26983290659436                                 0.9730478053998806+1.4651283336864724E-5i
21.826447283974872                                0.9730508360905479+1.3572308428498803E-5i
27.58531617629184                                 0.9730533203864132+1.2095749099557597E-5i
34.863652276780876                                0.9730552305751183+1.0477214963285553E-5i
44.06236427773573                                 0.9730566422418022+8.903621525534468E-6i
55.68813990945273                                 0.9730576672469529+7.477582573478567E-6i
70.38135554931561                                 0.9730584107303867+6.237861062538185E-6i
88.95134973108236                                 0.973058955450537+5.186251541818161E-6i
112.42100350620873                                0.9730593613761523+4.306948520924002E-6i
142.08308325339223                                0.9730596700241145+3.577640781498329E-6i
179.5714494371641                                 0.9730599093047121+2.9754587047641667E-6i
226.9510536694671                                 0.973060097841721+2.479810208965162E-6i
286.83168133420116                                0.9730602482826319+2.073259359075784E-6i
362.51170499885353                                0.9730603694805586+1.7414502186901246E-6i
458.1597669054491                                 0.9730604678162438+1.4727368019168802E-6i
579.0443980602489                                 0.9730605479791746+1.257805681980209E-6i
731.8242219076182                                 0.9730606134387286+1.0893858739169083E-6i
924.9147277217335                                 0.9730606667537981+9.620578367318945E-7i
1168.9518164985777                                0.9730607098001829+8.721416392632868E-7i
1477.3776525985127                                0.9730607439540668+8.176431650111333E-7i
1867.1810912919207                                0.9730607702391922+7.982481258015127E-7i
2359.8334667821937                                0.973060789439341+8.153677572735583E-7i
2982.471286216894                                 0.9730608021773117+8.722503432092933E-7i
3769.3909753883636                                0.9730608089616879+9.741786251567744E-7i
4763.938010401341                                 0.9730608102124836+1.1287758090627388E-6i
6020.894493336138                                 0.9730608062702756+1.3464449056401186E-6i
7609.496685459883                                 0.9730607974017611+1.6409691151257295E-6i
9617.248711152964                                 0.9730607838090103+2.0303062286080913E-6i
12154.742500762884                                0.9730607656475985+2.537617762059394E-6i
15361.749466718296                                0.9730607430643533+3.1925857877770163E-6i
19414.919457438817                                0.9730607162579124+4.0330859308317414E-6i
24537.51106639822                                 0.9730606855766837+5.107305211461946E-6i
31011.689265747817                                0.9730606516662282+6.4764190960932365E-6i
39194.06774847221                                 0.9730606156953562+8.217974860034036E-6i
49535.352089591805                                0.9730605797079573+1.0430167098431595E-5i
62605.16572014828                                 0.9730605471754511+1.3237237152885761E-5i
79123.42618981327                                 0.9730605238699657+1.6796284217001984E-5i
100000                                            0.9730605192458849+2.130584397514549E-5i
