% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 24 2025, 14:14
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9656020910524512+3.963062790765019E-7i
0.1263848202934298                                0.9656020929581083+5.008469138729834E-7i
0.15973122800602543                               0.9656020960014217+6.32945924289463E-7i
0.2018760254679039                                0.9656021008603294+7.998496726159083E-7i
0.25514065200312885                               0.9656021086166857+1.0106912948982548E-6i
0.32245905452963947                               0.965602120993409+1.2769632442863758E-6i
0.4075392965871777                                0.9656021407313523+1.6130895368684921E-6i
0.5150678076168125                                0.9656021721804255+2.0371001355480296E-6i
0.6509675230458171                                0.9656022222197138+2.5713892609464234E-6i
0.822724134170047                                 0.9656023016734551+3.2434967445817354E-6i
1.03979841848149                                  0.965602427455005+4.086770117325931E-6i
1.3141473626117568                                0.9656026257475255+5.140616293167093E-6i
1.6608827826277157                                0.9656029366054624+6.4497757595545215E-6i
2.0991037201085545                                0.9656034203455199+8.061534427516797E-6i
2.6529484644318972                                0.9656041657181411+1.0018892408297534E-5i
3.3529241492495583                                0.9656052984690058+1.2346526293182632E-5i
4.237587160604064                                 0.9656069856303146+1.502572114091882E-5i
5.355666917706899                                 0.965609425073922+1.795661097503634E-5i
6.768750009458534                                 0.9656128034555237+2.0915881175794125E-5i
8.554672535565684                                 0.9656172093963047+2.3539667731955834E-5i
10.811807510766078                                0.9656225221717649+2.538150177999902E-5i
13.664483492953257                                0.9656283553364415+2.606902688330975E-5i
17.26983290659436                                 0.9656341457690368+2.5486084006795816E-5i
21.826447283974872                                0.9656393674383721+2.3834751759002124E-5i
27.58531617629184                                 0.9656437167607186+2.151902030824922E-5i
34.863652276780876                                0.9656471475084781+1.8954833034924717E-5i
44.06236427773573                                 0.9656497817743672+1.644335248723771E-5i
55.68813990945273                                 0.965651797895274+1.4146787199278903E-5i
70.38135554931561                                 0.9656533600909933+1.2124710417968238E-5i
88.95134973108236                                 0.9656545950740877+1.0379432162749417E-5i
112.42100350620873                                0.9656555932260439+8.886843388765421E-6i
142.08308325339223                                0.9656564159199401+7.613408540917258E-6i
179.5714494371641                                 0.9656571032292232+6.5256227760338435E-6i
226.9510536694671                                 0.9656576812191648+5.594618773075951E-6i
286.83168133420116                                0.965658167672997+4.797257910482792E-6i
362.51170499885353                                0.9656585757299899+4.115534567519494E-6i
458.1597669054491                                 0.9656589159324556+3.5355606487816166E-6i
579.0443980602489                                 0.9656591972722769+3.046630312849579E-6i
731.8242219076182                                 0.9656594276536807+2.640544738178657E-6i
924.9147277217335                                 0.9656596140722602+2.311229355778182E-6i
1168.9518164985777                                0.965659762695552+2.0545898287403777E-6i
1477.3776525985127                                0.96565987893599+1.868530962159376E-6i
1867.1810912919207                                0.9656599675306761+1.7530812451914765E-6i
2359.8334667821937                                0.9656600326177631+1.7106035785227583E-6i
2982.471286216894                                 0.9656600777889252+1.7461072100023088E-6i
3769.3909753883636                                0.9656601061140183+1.8676970869076461E-6i
4763.938010401341                                 0.9656601201464386+2.0872033422645997E-6i
6020.894493336138                                 0.9656601219301726+2.421033057045095E-6i
7609.496685459883                                 0.965660113023721+2.8912859162427926E-6i
9617.248711152964                                 0.9656600945548901+3.5271808045702413E-6i
12154.742500762884                                0.9656600673132197+4.366855379009141E-6i
15361.749466718296                                0.9656600318776118+5.459625135778883E-6i
19414.919457438817                                0.9656599887856329+6.868819464479557E-6i
24537.51106639822                                 0.9656599387522753+8.675350250699353E-6i
31011.689265747817                                0.9656598829597424+1.098221547404628E-5i
39194.06774847221                                 0.9656598234654762+1.392019759734547E-5i
49535.352089591805                                0.9656597638157464+1.7655083273504296E-5i
62605.16572014828                                 0.9656597100116812+2.2396801747301047E-5i
79123.42618981327                                 0.9656596720549208+2.8410958069664016E-5i
100000                                            0.9656596664003905+3.603334165776463E-5i
