% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 21:50
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9518818300662264+1.3091993207427661E-6i
0.1263848202934298                                0.9518818376001823+1.6544920361532938E-6i
0.15973122800602543                               0.951881849629447+2.0907500282947263E-6i
0.2018760254679039                                0.9518818688311318+2.641832474138472E-6i
0.25514065200312885                               0.9518818994708137+3.3377500289221593E-6i
0.32245905452963947                               0.9518819483311102+4.2161432050275736E-6i
0.4075392965871777                                0.9518820261712914+5.324007255117154E-6i
0.5150678076168125                                0.9518821499887229+6.719590583037258E-6i
0.6509675230458171                                0.9518823464609161+8.474251523899872E-6i
0.822724134170047                                 0.9518826570362469+1.0673788770651826E-5i
1.03979841848149                                  0.9518831451075656+1.3418305697457371E-5i
1.3141473626117568                                0.9518839053372644+1.681903130730442E-5i
1.6608827826277157                                0.9518850741834133+2.0989949611440732E-5i
2.0991037201085545                                0.9518868388659867+2.6032351102351583E-5i
2.6529484644318972                                0.9518894404455398+3.201260982447557E-5i
3.3529241492495583                                0.9518931681857251+3.893694512056985E-5i
4.237587160604064                                 0.9518983478795653+4.672579993064382E-5i
5.355666917706899                                 0.9519053253880329+5.5179324821169814E-5i
6.768750009458534                                 0.9519144218902034+6.392260496818085E-5i
8.554672535565684                                 0.9519258143977418+7.23632540249025E-5i
10.811807510766078                                0.9519393487543657+7.976155373095304E-5i
13.664483492953257                                0.9519544223399703+8.548295006201599E-5i
17.26983290659436                                 0.9519701142743205+8.931979164358108E-5i
21.826447283974872                                0.95198555085268+9.162269076122037E-5i
27.58531617629184                                 0.9520002483866719+9.311288463864893E-5i
34.863652276780876                                0.952014195732169+9.453591507062384E-5i
44.06236427773573                                 0.9520276913808867+9.641459752790025E-5i
55.68813990945273                                 0.9520411229930876+9.900553917502901E-5i
70.38135554931561                                 0.9520548379674313+1.0238140567926082E-4i
88.95134973108236                                 0.9520691158895696+1.0651667787147253E-4i
112.42100350620873                                0.9520841759103342+1.1133018741366047E-4i
142.08308325339223                                0.9521001796546136+1.1670851113525846E-4i
179.5714494371641                                 0.9521172378269419+1.225285286139415E-4i
226.9510536694671                                 0.952135425384075+1.2866996651606508E-4i
286.83168133420116                                0.9521547935005376+1.3501548352168988E-4i
362.51170499885353                                0.9521753741719508+1.4144762040776444E-4i
458.1597669054491                                 0.952197181672122+1.478467836215065E-4i
579.0443980602489                                 0.9522202129573306+1.5408945018790423E-4i
731.8242219076182                                 0.9522444467879003+1.6004624706649967E-4i
924.9147277217335                                 0.9522698414135023+1.6558052720689814E-4i
1168.9518164985777                                0.9522963311762549+1.7054803523756324E-4i
1477.3776525985127                                0.952323822442701+1.747979747430463E-4i
1867.1810912919207                                0.9523521891922334+1.7817574054760255E-4i
2359.8334667821937                                0.9523812686238189+1.805276195741822E-4i
2982.471286216894                                 0.9524108572485206+1.8170778705009247E-4i
3769.3909753883636                                0.9524407081236312+1.815879003429316E-4i
4763.938010401341                                 0.9524705301339955+1.8006945185111285E-4i
6020.894493336138                                 0.9524999904750319+1.770987056638967E-4i
7609.496685459883                                 0.9525287215777787+1.7268349071950377E-4i
9617.248711152964                                 0.9525563335279917+1.6691042865873924E-4i
12154.742500762884                                0.9525824323870797+1.5996051350835103E-4i
15361.749466718296                                0.9526066437965567+1.5212060017076544E-4i
19414.919457438817                                0.9526286399291458+1.4378857347868433E-4i
24537.51106639822                                 0.9526481666788436+1.3547090053770084E-4i
31011.689265747817                                0.9526650672961025+1.2777280408891796E-4i
39194.06774847221                                 0.9526792987815187+1.2138308320470264E-4i
49535.352089591805                                0.9526909381840429+1.1705726521499234E-4i
62605.16572014828                                 0.9527001773720373+1.1560409312569173E-4i
79123.42618981327                                 0.9527073067342142+1.1788129421117976E-4i
100000                                            0.9527126907727608+1.2480694415632922E-4i
