% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 14:09
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9611446248108645+4.808420808183983E-7i
0.1263848202934298                                0.9611446270659731+6.076867787274499E-7i
0.15973122800602543                               0.9611446306677887+7.679741504606174E-7i
0.2018760254679039                                0.9611446364193513+9.705024648067228E-7i
0.25514065200312885                               0.9611446456033528+1.226365454377383E-6i
0.32245905452963947                               0.9611446602648761+1.549531644573589E-6i
0.4075392965871777                                0.9611446836628377+1.9575499893773835E-6i
0.5150678076168125                                0.9611447209838049+2.4723886038585586E-6i
0.6509675230458171                                0.961144780462802+3.1213894143699525E-6i
0.822724134170047                                 0.9611448751304318+3.9382672978621266E-6i
1.03979841848149                                  0.9611450254943067+4.963970686466032E-6i
1.3141473626117568                                0.9611452635604503+6.247006044146588E-6i
1.6608827826277157                                0.9611456386499434+7.842444606182735E-6i
2.0991037201085545                                0.9611462253370009+9.80819767801016E-6i
2.6529484644318972                                0.9611471332569754+1.2196210552154689E-5i
3.3529241492495583                                0.961148516976561+1.5035058799675587E-5i
4.237587160604064                                 0.961150580553354+1.8299647884517417E-5i
5.355666917706899                                 0.961153564584875+2.1865863810863128E-5i
6.768750009458534                                 0.9611576953294698+2.545948610863216E-5i
8.554672535565684                                 0.9611630793187743+2.8635201043575145E-5i
10.811807510766078                                0.961169567565667+3.084680187228379E-5i
13.664483492953257                                0.9611766861854092+3.163819998628349E-5i
17.26983290659436                                 0.9611837443429585+3.086616808287478E-5i
21.826447283974872                                0.9611900950504635+2.8777271534321197E-5i
27.58531617629184                                 0.9611953623904708+2.586702325548662E-5i
34.863652276780876                                0.9611994857997586+2.264820433938883E-5i
44.06236427773573                                 0.961202612867395+1.949518050407745E-5i
55.68813990945273                                 0.9612049630697154+1.66126248291164E-5i
70.38135554931561                                 0.9612067410713359+1.4078149476089638E-5i
88.95134973108236                                 0.9612081065086269+1.1897178903991874E-5i
112.42100350620873                                0.9612091743219986+1.0041362324408787E-5i
142.08308325339223                                0.9612100237006116+8.470080646659706E-6i
179.5714494371641                                 0.9612107077155891+7.1420536167686105E-6i
226.9510536694671                                 0.9612112620556164+6.020846216975448E-6i
286.83168133420116                                0.9612117117293284+5.076320783477452E-6i
362.51170499885353                                0.9612120753502416+4.2841573444893985E-6i
458.1597669054491                                 0.961212367596548+3.6248631702847088E-6i
579.0443980602489                                 0.9612126005387679+3.0828455738410033E-6i
731.8242219076182                                 0.9612127843153747+2.6457392210504287E-6i
924.9147277217335                                 0.9612129274809621+2.3040159944559956E-6i
1168.9518164985777                                0.9612130372191415+2.0508264385299143E-6i
1477.3776525985127                                0.9612131195072633+1.882010031865536E-6i
1867.1810912919207                                0.9612131792612809+1.7962341129719558E-6i
2359.8334667821937                                0.9612132204609555+1.7952540723745963E-6i
2982.471286216894                                 0.9612132462546461+1.8843113532004132E-6i
3769.3909753883636                                0.9612132590495311+2.072699194431408E-6i
4763.938010401341                                 0.9612132605972333+2.3745313432953775E-6i
6020.894493336138                                 0.9612132520840719+2.8097536007557613E-6i
7609.496685459883                                 0.9612132342337908+3.4054477747473794E-6i
9617.248711152964                                 0.9612132074222605+4.197493686146022E-6i
12154.742500762884                                0.9612131718067071+5.232678702924155E-6i
15361.749466718296                                0.961213127472755+6.571372904202471E-6i
19414.919457438817                                0.9612130746110431+8.290924488216334E-6i
24537.51106639822                                 0.9612130137491688+1.048996955386221E-5i
31011.689265747817                                0.9612129460864404+1.3293896389084688E-5i
39194.06774847221                                 0.9612128739947353+1.6861758041836563E-5i
49535.352089591805                                0.9612128017849234+2.139500471732381E-5i
62605.16572014828                                 0.9612127368815724+2.7148509659896956E-5i
79123.42618981327                                 0.9612126916541702+3.4444495329464576E-5i
100000                                            0.961212686312953+4.369011100880585E-5i
