% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 13:48
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9520035642618809+1.2678267812314768E-6i
0.1263848202934298                                0.9520035714927669+1.602210594817088E-6i
0.15973122800602543                               0.9520035830382199+2.024688682730215E-6i
0.2018760254679039                                0.9520036014679272+2.558370119364171E-6i
0.25514065200312885                               0.9520036308762038+3.2323250397546516E-6i
0.32245905452963947                               0.9520036777746412+4.083020303954153E-6i
0.4075392965871777                                0.9520037524933547+5.155997806571426E-6i
0.5150678076168125                                0.9520038713558199+6.507728511411009E-6i
0.6509675230458171                                0.9520040599913306+8.207440669446301E-6i
0.822724134170047                                 0.9520043582432576+1.0338464765641103E-5i
1.03979841848149                                  0.952004827107262+1.2998203582061943E-5i
1.3141473626117568                                0.9520055578043246+1.6295221688458432E-5i
1.6608827826277157                                0.9520066821485424+2.0341379945488253E-5i
2.0991037201085545                                0.9520083816763933+2.5237122194655818E-5i
2.6529484644318972                                0.9520108914852505+3.104996748665311E-5i
3.3529241492495583                                0.952014495977264+3.778936527126456E-5i
4.237587160604064                                 0.9520195184842745+4.537994992901743E-5i
5.355666917706899                                 0.9520263047773958+5.3625066889592114E-5i
6.768750009458534                                 0.9520351766420821+6.215086425893537E-5i
8.554672535565684                                 0.9520463106779371+7.03647092999976E-5i
10.811807510766078                                0.9520595512935077+7.752702711123937E-5i
13.664483492953257                                0.9520742948708142+8.300444069111617E-5i
17.26983290659436                                 0.9520896212872192+8.659041300466695E-5i
21.826447283974872                                0.9521046590585901+8.863461217099024E-5i
27.58531617629184                                 0.952118926062474+8.985425397858843E-5i
34.863652276780876                                0.9521324098877183+9.098900718598855E-5i
44.06236427773573                                 0.9521454046507257+9.255626654860345E-5i
55.68813990945273                                 0.9521582917954033+9.480897926021162E-5i
70.38135554931561                                 0.9521714118288119+9.78179512105558E-5i
88.95134973108236                                 0.9521850373259821+1.0155734621275065E-4i
112.42100350620873                                0.9521993806776593+1.0594705627180543E-4i
142.08308325339223                                0.9522145973088435+1.1087584256541449E-4i
179.5714494371641                                 0.9522307923539004+1.1622361805625326E-4i
226.9510536694671                                 0.9522480357811324+1.2187395949843255E-4i
286.83168133420116                                0.952266374504246+1.2771432670216228E-4i
362.51170499885353                                0.9522858373405344+1.3363300980203253E-4i
458.1597669054491                                 0.9523064368015502+1.3951688245457096E-4i
579.0443980602489                                 0.9523281696809063+1.4524925535054503E-4i
731.8242219076182                                 0.9523510162150445+1.507075781642381E-4i
924.9147277217335                                 0.9523749376718336+1.5576163706446002E-4i
1168.9518164985777                                0.9523998726970937+1.602728758238635E-4i
1477.3776525985127                                0.9524257328160541+1.6409523442890728E-4i
1867.1810912919207                                0.9524523974667596+1.6707786484569648E-4i
2359.8334667821937                                0.952479709014782+1.6907010035700112E-4i
2982.471286216894                                 0.9525074683540775+1.699290466513701E-4i
3769.3909753883636                                0.9525354319190161+1.6953007833840468E-4i
4763.938010401341                                 0.9525633111999742+1.6778028589476844E-4i
6020.894493336138                                 0.952590776038929+1.6463447562514063E-4i
7609.496685459883                                 0.9526174629788771+1.6011269584470688E-4i
9617.248711152964                                 0.9526429895806489+1.5431754048724045E-4i
12154.742500762884                                0.9526669748374959+1.474488700875E-4i
15361.749466718296                                0.9526890646216183+1.3981336045910579E-4i
19414.919457438817                                0.9527089597293478+1.3182669617550237E-4i
24537.51106639822                                 0.952726442884985+1.2400738706727757E-4i
31011.689265747817                                0.9527414004711683+1.1696298420219427E-4i
39194.06774847221                                 0.9527538350589055+1.1137155341489749E-4i
49535.352089591805                                0.9527638660850483+1.0796316546114898E-4i
62605.16572014828                                 0.9527717181253601+1.0750746765934838E-4i
79123.42618981327                                 0.9527776988442359+1.1081380142218659E-4i
100000                                            0.9527821715106967+1.1874957557649106E-4i
