% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 23:39
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9653171761700797+3.724305080203441E-7i
0.1263848202934298                                0.9653171779069418+4.706774172838179E-7i
0.15973122800602543                               0.9653171806810155+5.948280499970081E-7i
0.2018760254679039                                0.9653171851109681+7.516981761749063E-7i
0.25514065200312885                               0.9653171921849456+9.498826925793298E-7i
0.32245905452963947                               0.9653172034787173+1.2002055427737218E-6i
0.4075392965871777                                0.9653172215040635+1.5162686493350444E-6i
0.5150678076168125                                0.9653172502601683+1.9151062144433853E-6i
0.6509675230458171                                0.965317296101312+2.417933088980747E-6i
0.822724134170047                                 0.965317369092476+3.050935219130377E-6i
1.03979841848149                                  0.9653174850998212+3.8459652317128E-6i
1.3141473626117568                                0.9653176689453151+4.84083943754471E-6i
1.6608827826277157                                0.9653179590106034+6.078626183257539E-6i
2.0991037201085545                                0.9653184135957295+7.604793835603699E-6i
2.6529484644318972                                0.9653191188837255+9.460288254785681E-6i
3.3529241492495583                                0.9653201970659301+1.1667603676861953E-5i
4.237587160604064                                 0.9653218101720273+1.4206286496724914E-5i
5.355666917706899                                 0.9653241495655308+1.6976241497223526E-5i
6.768750009458534                                 0.9653273946772567+1.975667821625429E-5i
8.554672535565684                                 0.965331628059874+2.2189685522885677E-5i
10.811807510766078                                0.9653367264907083+2.383715985045966E-5i
13.664483492953257                                0.9653423056685502+2.4334411834599712E-5i
17.26983290659436                                 0.9653478070613+2.356898355037951E-5i
21.826447283974872                                0.9653527071369387+2.1742690278469136E-5i
27.58531617629184                                 0.9653566999556272+1.9259578290523042E-5i
34.863652276780876                                0.9653597343352055+1.6541160781022766E-5i
44.06236427773573                                 0.9653619309219807+1.3900941539081595E-5i
55.68813990945273                                 0.9653634750754848+1.151572104645982E-5i
70.38135554931561                                 0.9653645457673743+9.45511957023295E-6i
88.95134973108236                                 0.9653652867297553+7.72381898231965E-6i
112.42100350620873                                0.9653658030802016+6.294403729157141E-6i
142.08308325339223                                0.9653661678473605+5.127367969626868E-6i
179.5714494371641                                 0.965366430307229+4.181703651962254E-6i
226.9510536694671                                 0.9653666232078985+3.4198137491470352E-6i
286.83168133420116                                0.9653667681956982+2.8093160144269823E-6i
362.51170499885353                                0.9653668795784461+2.3233205903793583E-6i
458.1597669054491                                 0.96536696682592+1.9400729200110943E-6i
579.0443980602489                                 0.9653670362055816+1.6424019070189388E-6i
731.8242219076182                                 0.9653670918518947+1.417170772222149E-6i
924.9147277217335                                 0.9653671364698547+1.254811471088979E-6i
1168.9518164985777                                0.9653671718093564+1.1489709922810368E-6i
1477.3776525985127                                0.9653671989891714+1.0962755043902754E-6i
1867.1810912919207                                0.9653672187244958+1.0962116029608858E-6i
2359.8334667821937                                0.9653672314819076+1.1511273130907021E-6i
2982.471286216894                                 0.9653672375764026+1.2663661015394283E-6i
3769.3909753883636                                0.9653672372212574+1.4505586647949727E-6i
4763.938010401341                                 0.965367230548199+1.7161045881704583E-6i
6020.894493336138                                 0.9653672176148755+2.079876552329994E-6i
7609.496685459883                                 0.9653671984176212+2.5641826146370854E-6i
9617.248711152964                                 0.9653671729151578+3.1980316212471104E-6i
12154.742500762884                                0.9653671410707337+4.018765363524317E-6i
15361.749466718296                                0.9653671029126848+5.074144746032452E-6i
19414.919457438817                                0.965367058627892+6.425005959747567E-6i
24537.51106639822                                 0.9653670087044487+8.148634607754523E-6i
31011.689265747817                                0.9653669541563927+1.034304211311308E-5i
39194.06774847221                                 0.9653668968813951+1.313237658104234E-5i
49535.352089591805                                0.9653668402247001+1.6673760302061866E-5i
62605.16572014828                                 0.9653667898731378+2.1165922297466957E-5i
79123.42618981327                                 0.965366755270122+2.6860086154972954E-5i
100000                                            0.9653667518563047+3.4073684247254455E-5i
