% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 15:14
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9662979067918411+3.5020538015637513E-7i
0.1263848202934298                                0.9662979084224627+4.4258946192897645E-7i
0.15973122800602543                               0.9662979110268701+5.593316265517409E-7i
0.2018760254679039                                0.9662979151858841+7.068411074579738E-7i
0.25514065200312885                               0.9662979218273193+8.932002972301936E-7i
0.32245905452963947                               0.9662979324305297+1.1285880293343431E-6i
0.4075392965871777                                0.9662979493540913+1.4257961546916422E-6i
0.5150678076168125                                0.9662979763532937+1.8008456070949485E-6i
0.6509675230458171                                0.966298019395431+2.273691640558632E-6i
0.822724134170047                                 0.9662980879345657+2.868970001911176E-6i
1.03979841848149                                  0.9662981968776477+3.6166561019018423E-6i
1.3141473626117568                                0.9662983695551418+4.552352579230887E-6i
1.6608827826277157                                0.966298642063649+5.716631368889204E-6i
2.0991037201085545                                0.9662990692731676+7.152361214504889E-6i
2.6529484644318972                                0.9662997323708463+8.898190129095095E-6i
3.3529241492495583                                0.9663007465734023+1.0975390308356321E-5i
4.237587160604064                                 0.9663022647774373+1.3364683527166936E-5i
5.355666917706899                                 0.966304467621993+1.5971518650814662E-5i
6.768750009458534                                 0.9663075244286613+1.8587263108090856E-5i
8.554672535565684                                 0.9663115128692911+2.0873741842623418E-5i
10.811807510766078                                0.9663163160645639+2.241713810349072E-5i
13.664483492953257                                0.9663215704026419+2.2873234046115058E-5i
17.26983290659436                                 0.9663267477270057+2.2136414652935112E-5i
21.826447283974872                                0.9663313531622655+2.0398255145493793E-5i
27.58531617629184                                 0.9663350977210309+1.8041585589030966E-5i
34.863652276780876                                0.9663379335045894+1.5465864881440264E-5i
44.06236427773573                                 0.9663399755097891+1.2968496266527088E-5i
55.68813990945273                                 0.9663414005100709+1.0717362689284858E-5i
70.38135554931561                                 0.9663423796137653+8.778292561114196E-6i
88.95134973108236                                 0.9663430504427897+7.1548589286105E-6i
112.42100350620873                                0.9663435134915637+5.819730616055231E-6i
142.08308325339223                                0.9663438382116768+4.734026806553898E-6i
179.5714494371641                                 0.9663440710431416+3.857611426765694E-6i
226.9510536694671                                 0.966344242422195+3.153857957905911E-6i
286.83168133420116                                0.9663443720590961+2.59140087264059E-6i
362.51170499885353                                0.96634447262694+2.144403992556977E-6i
458.1597669054491                                 0.9663445522411062+1.7921917678188135E-6i
579.0443980602489                                 0.9663446160921184+1.5186691681376462E-6i
731.8242219076182                                 0.966344667515812+1.3117278842629055E-6i
924.9147277217335                                 0.9663447086890758+1.162722514173929E-6i
1168.9518164985777                                0.9663447410739648+1.066052687687284E-6i
1477.3776525985127                                0.9663447656903015+1.0188687449462614E-6i
1867.1810912919207                                0.9663447832697283+1.0209161352424609E-6i
2359.8334667821937                                0.9663447943357784+1.0745313051429158E-6i
2982.471286216894                                 0.9663447992465374+1.184796196864268E-6i
3769.3909753883636                                0.9663447982231372+1.3598552305211085E-6i
4763.938010401341                                 0.9663447913778636+1.6114021624611412E-6i
6020.894493336138                                 0.9663447787398518+1.9553578454567983E-6i
7609.496685459883                                 0.9663447602826629+2.412775394511912E-6i
9617.248711152964                                 0.9663447359524067+3.0110254763925233E-6i
12154.742500762884                                0.9663447057047972+3.785329457013494E-6i
15361.749466718296                                0.9663446695603501+4.780724829429153E-6i
19414.919457438817                                0.9663446276893998+6.054570008874043E-6i
24537.51106639822                                 0.9663445805464106+7.679725214324354E-6i
31011.689265747817                                0.9663445290808397+9.748583648490105E-6i
39194.06774847221                                 0.9663444750720483+1.2378172156361369E-5i
49535.352089591805                                0.9663444216592353+1.5716597025903866E-5i
62605.16572014828                                 0.9663443741820784+1.9951181060425102E-5i
79123.42618981327                                 0.9663443415090531+2.5318725770717624E-5i
100000                                            0.9663443381424542+3.211843822165231E-5i
