% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 14:22
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.967917850471402+3.152676676514449E-7i
0.1263848202934298                                0.9679178519342044+3.984354193105893E-7i
0.15973122800602543                               0.9679178542706811+5.035314991536993E-7i
0.2018760254679039                                0.9679178580016813+6.363260453385387E-7i
0.25514065200312885                               0.9679178639596923+8.040957584494616E-7i
0.32245905452963947                               0.9679178734720708+1.0160052731448406E-6i
0.4075392965871777                                0.9679178886549357+1.2835728417114727E-6i
0.5150678076168125                                0.9679179128782414+1.6212262024059795E-6i
0.6509675230458171                                0.9679179514977798+2.046939891133233E-6i
0.822724134170047                                 0.967918013001246+2.5829115363228066E-6i
1.03979841848149                                  0.9679181107776016+3.256163488823535E-6i
1.3141473626117568                                0.9679182657954148+4.098815298814693E-6i
1.6608827826277157                                0.9679185105266652+5.147510876605619E-6i
2.0991037201085545                                0.9679188943923728+6.441032378227167E-6i
2.6529484644318972                                0.9679194906268568+8.014432257789726E-6i
3.3529241492495583                                0.9679204033230485+9.887127210330046E-6i
4.237587160604064                                 0.9679217707977962+1.2041860827514582E-5i
5.355666917706899                                 0.9679237565869392+1.439316312935803E-5i
6.768750009458534                                 0.9679265139717652+1.675214245470353E-5i
8.554672535565684                                 0.9679301130870419+1.8812535303592416E-5i
10.811807510766078                                0.9679344476528923+2.0199697394122934E-5i
13.664483492953257                                0.9679391878012044+2.0602384651406623E-5i
17.26983290659436                                 0.9679438548193359+1.992597098261144E-5i
21.826447283974872                                0.9679480007277786+1.834535968530818E-5i
27.58531617629184                                 0.9679513647891911+1.620858857446129E-5i
34.863652276780876                                0.9679539052059316+1.3878246573265334E-5i
44.06236427773573                                 0.967955727969624+1.1623794229082552E-5i
55.68813990945273                                 0.9679569949708635+9.596638540848422E-6i
70.38135554931561                                 0.9679578625661702+7.855044603763732E-6i
88.95134973108236                                 0.9679584560155661+6.400445132793403E-6i
112.42100350620873                                0.9679588660548419+5.206325218729324E-6i
142.08308325339223                                0.9679591546279371+4.236200297986538E-6i
179.5714494371641                                 0.9679593625655626+3.45311919277118E-6i
226.9510536694671                                 0.9679595162882992+2.8239012866152767E-6i
286.83168133420116                                0.9679596327931506+2.3205166615942595E-6i
362.51170499885353                                0.9679597230533289+1.9201036182962644E-6i
458.1597669054491                                 0.9679597942131744+1.6044565781026272E-6i
579.0443980602489                                 0.9679598509657329+1.3594013410530016E-6i
731.8242219076182                                 0.9679598964167648+1.1742309884881638E-6i
924.9147277217335                                 0.9679599326385497+1.0412519565635891E-6i
1168.9518164985777                                0.9679599610303321+9.554437417286723E-7i
1477.3776525985127                                0.9679599825482738+9.142327416585915E-7i
1867.1810912919207                                0.9679599978497873+9.173841162996202E-7i
2359.8334667821937                                0.9679600073813008+9.670178760104099E-7i
2982.471286216894                                 0.9679600114353857+1.0677532378323493E-6i
3769.3909753883636                                0.9679600101877204+1.2269893865662552E-6i
4763.938010401341                                 0.9679600037246125+1.4553382871785136E-6i
6020.894493336138                                 0.9679599920640176+1.7672334218015551E-6i
7609.496685459883                                 0.9679599751760586+2.1817486606150384E-6i
9617.248711152964                                 0.9679599530069511+2.7236726436641304E-6i
12154.742500762884                                0.9679599255122924+3.424897448025364E-6i
15361.749466718296                                0.9679598927065639+4.326197813510497E-6i
19414.919457438817                                0.9679598547391364+5.479498807997634E-6i
24537.51106639822                                 0.9679598120156382+6.950755528468577E-6i
31011.689265747817                                0.9679597653878189+8.823602006375775E-6i
39194.06774847221                                 0.9679597164548779+1.120396769889328E-5i
49535.352089591805                                0.967959668040306+1.4225911641363572E-5i
62605.16572014828                                 0.9679596249479497+1.805898831109021E-5i
79123.42618981327                                 0.9679595951579893+2.29175373528092E-5i
100000                                            0.9679595917224276+2.907238480244334E-5i
