% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 15:28
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9743671215784961+1.4409964578322337E-7i
0.1263848202934298                                0.9743671218438172+1.8211903805710434E-7i
0.15973122800602543                               0.9743671222676047+2.3016871887965985E-7i
0.2018760254679039                                0.9743671229446218+2.908940821208471E-7i
0.25514065200312885                               0.9743671240258436+3.676374046901721E-7i
0.32245905452963947                               0.9743671257529213+4.6462059720899583E-7i
0.4075392965871777                                0.9743671285112401+5.871750340886922E-7i
0.5150678076168125                                0.974367132916507+7.420297228710989E-7i
0.6509675230458171                                0.9743671399512106+9.376708686833667E-7i
0.822724134170047                                 0.9743671511835772+1.1847869655766875E-6i
1.03979841848149                                  0.9743671691136935+1.4968125118634044E-6i
1.3141473626117568                                0.9743671977247237+1.8905774034651408E-6i
1.6608827826277157                                0.9743672433518942+2.3870519752217074E-6i
2.0991037201085545                                0.9743673160453467+3.0121377104625403E-6i
2.6529484644318972                                0.9743674316838339+3.797367958443147E-6i
3.3529241492495583                                0.9743676151909214+4.780209790820752E-6i
4.237587160604064                                 0.9743679052775399+6.003326900653589E-6i
5.355666917706899                                 0.9743683610590179+7.511574254274621E-6i
6.768750009458534                                 0.9743690703692411+9.344566045088667E-6i
8.554672535565684                                 0.9743701579876567+1.1521532596993287E-5i
10.811807510766078                                0.9743717883529185+1.4014807162029658E-5i
13.664483492953257                                0.9743741512469472+1.671146713326792E-5i
17.26983290659436                                 0.9743774137285356+1.937436239954173E-5i
21.826447283974872                                0.974381629565057+2.163570218459374E-5i
27.58531617629184                                 0.9743866355727273+2.3070553463514247E-5i
34.863652276780876                                0.9743920188062107+2.33596990354464E-5i
44.06236427773573                                 0.9743972300598063+2.245276009252448E-5i
55.68813990945273                                 0.9744017962411455+2.0595176845605927E-5i
70.38135554931561                                 0.9744054760563841+1.8192872333887587E-5i
88.95134973108236                                 0.9744082657092025+1.5633829288606394E-5i
112.42100350620873                                0.9744103028605017+1.3185424505537549E-5i
142.08308325339223                                0.9744117645570511+1.098537746684487E-5i
179.5714494371641                                 0.9744128086344384+9.080052212176095E-6i
226.9510536694671                                 0.9744135562118469+7.465944959759946E-6i
286.83168133420116                                0.9744140942757409+6.117095844381659E-6i
362.51170499885353                                0.9744144832087052+5.000051089284365E-6i
458.1597669054491                                 0.9744147642793572+4.081691627205484E-6i
579.0443980602489                                 0.9744149660716732+3.3326929060492378E-6i
731.8242219076182                                 0.9744151091602747+2.7282655269405516E-6i
924.9147277217335                                 0.9744152089604022+2.247739946418146E-6i
1168.9518164985777                                0.9744152772946806+1.8739646077400826E-6i
1477.3776525985127                                0.9744153232414294+1.5928731716853846E-6i
1867.1810912919207                                0.9744153536471801+1.3932832454228117E-6i
2359.8334667821937                                0.9744153735225852+1.2668721199319652E-6i
2982.471286216894                                 0.9744153864120846+1.2082496329621644E-6i
3769.3909753883636                                0.9744153947459442+1.2150765914950337E-6i
4763.938010401341                                 0.9744154001545725+1.2882218805437985E-6i
6020.894493336138                                 0.9744154037221529+1.431986781392118E-6i
7609.496685459883                                 0.9744154061781212+1.6544417319648197E-6i
9617.248711152964                                 0.9744154080353039+1.9679248639865074E-6i
12154.742500762884                                0.97441540969014+2.3897506359232457E-6i
15361.749466718296                                0.9744154115034515+2.943179747324399E-6i
19414.919457438817                                0.9744154138762244+3.6587094479968564E-6i
24537.51106639822                                 0.9744154173365617+4.575758346864929E-6i
31011.689265747817                                0.9744154226566119+5.744839701556394E-6i
39194.06774847221                                 0.9744154310242878+7.230343563343914E-6i
49535.352089591805                                0.9744154443084448+9.114080412414975E-6i
62605.16572014828                                 0.9744154654760385+1.1499779873521814E-5i
79123.42618981327                                 0.9744154992544077+1.4518788318031913E-5i
100000                                            0.9744155531870135+1.8337270939355387E-5i
