% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 16:52
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.974303128948635+1.4476088241305207E-7i
0.1263848202934298                                0.974303129215273+1.8295473562098185E-7i
0.15973122800602543                               0.9743031296411039+2.3122490327033432E-7i
0.2018760254679039                                0.9743031303214107+2.9222891777378986E-7i
0.25514065200312885                               0.9743031314080404+3.693243916636983E-7i
0.32245905452963947                               0.9743031331435369+4.66752606549734E-7i
0.4075392965871777                                0.9743031359153846+5.898693963085619E-7i
0.5150678076168125                                0.9743031403422862+7.454346367049536E-7i
0.6509675230458171                                0.9743031474115864+9.419734549778047E-7i
0.822724134170047                                 0.9743031586990964+1.1902233519774243E-6i
1.03979841848149                                  0.9743031767172414+1.5036803963514767E-6i
1.3141473626117568                                0.9743032054687125+1.8992515521233326E-6i
1.6608827826277157                                0.9743032513199261+2.3980030636387085E-6i
2.0991037201085545                                0.974303324370287+3.0259546268412526E-6i
2.6529484644318972                                0.9743034405764651+3.814783003478167E-6i
3.3529241492495583                                0.9743036249843527+4.802124623423808E-6i
4.237587160604064                                 0.9743039164945381+6.030833858778003E-6i
5.355666917706899                                 0.9743043745120689+7.545961504189295E-6i
6.768750009458534                                 0.9743050873002888+9.387284232520824E-6i
8.554672535565684                                 0.9743061802470556+1.1574084296043674E-5i
10.811807510766078                                0.9743078185885126+1.4078502398239348E-5i
13.664483492953257                                0.9743101930160866+1.6786986400816355E-5i
17.26983290659436                                 0.9743134713622069+1.946112605779127E-5i
21.826447283974872                                0.9743177075686699+2.1731212871290665E-5i
27.58531617629184                                 0.9743227374969816+2.3170117722418216E-5i
34.863652276780876                                0.9743281459433907+2.3456984677291325E-5i
44.06236427773573                                 0.9743333807035494+2.2541204239290604E-5i
55.68813990945273                                 0.9743379660240189+2.066958036186735E-5i
70.38135554931561                                 0.9743416591243589+1.8250374071329586E-5i
88.95134973108236                                 0.9743444560429562+1.5674006182742875E-5i
112.42100350620873                                0.9743464952543556+1.3209794135462464E-5i
142.08308325339223                                0.9743479551387577+1.0996660098583242E-5i
179.5714494371641                                 0.9743489949715819+9.081433271555213E-6i
226.9510536694671                                 0.9743497371128479+7.460508998987697E-6i
286.83168133420116                                0.9743502694608921+6.10751218356544E-6i
362.51170499885353                                0.9743506530038382+4.988457446249659E-6i
458.1597669054491                                 0.9743509293754469+4.069675990102691E-6i
579.0443980602489                                 0.9743511273301706+3.321326149443613E-6i
731.8242219076182                                 0.9743512674585856+2.7181759766774504E-6i
924.9147277217335                                 0.9743513650852292+2.2392170336723565E-6i
1168.9518164985777                                0.9743514318862144+1.8670709300817383E-6i
1477.3776525985127                                0.9743514767808298+1.5875460883421928E-6i
1867.1810912919207                                0.974351506474099+1.389413670446688E-6i
2359.8334667821937                                0.9743515258666146+1.264356750912289E-6i
2982.471286216894                                 0.9743515384260999+1.2070200801760476E-6i
3769.3909753883636                                0.9743515465329206+1.2151131915550706E-6i
4763.938010401341                                 0.9743515517852074+1.2895605173227479E-6i
6020.894493336138                                 0.9743515552463223+1.4347244642419323E-6i
7609.496685459883                                 0.974351557631371+1.65874447358441E-6i
9617.248711152964                                 0.9743515594427057+1.9740390203166994E-6i
12154.742500762884                                0.9743515610696067+2.3980184247437602E-6i
15361.749466718296                                0.974351562868111+2.9540596118839453E-6i
19414.919457438817                                0.9743515652365344+3.672802319718684E-6i
24537.51106639822                                 0.974351568702343+4.5938413272001925E-6i
31011.689265747817                                0.9743515740390807+5.767909265174999E-6i
39194.06774847221                                 0.9743515824384554+7.259670611361263E-6i
49535.352089591805                                0.9743515957763605+9.151280337687288E-6i
62605.16572014828                                 0.9743516170318298+1.1546901511603943E-5i
79123.42618981327                                 0.9743516509518169+1.4578426748861212E-5i
100000                                            0.9743517051113958+1.8412710093102353E-5i
