% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 20 2025, 17:07
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9744317861831159+1.4343391601033253E-7i
0.1263848202934298                                0.9744317864471268+1.8127766190340305E-7i
0.15973122800602543                               0.974431786868799+2.2910535762722486E-7i
0.2018760254679039                                0.9744317875424773+2.8955017636320693E-7i
0.25514065200312885                               0.974431788618344+3.6593895475797916E-7i
0.32245905452963947                               0.9744317903368149+4.624741011471389E-7i
0.4075392965871777                                0.9744317930815275+5.844623642069136E-7i
0.5150678076168125                                0.9744317974649821+7.386016736779995E-7i
0.6509675230458171                                0.9744318044649082+9.333390490381349E-7i
0.822724134170047                                 0.9744318156416254+1.17931364414044E-6i
1.03979841848149                                  0.974431833483037+1.4898979714515584E-6i
1.3141473626117568                                0.9744318619524606+1.8818443369183061E-6i
1.6608827826277157                                0.974431907353783+2.376026521597123E-6i
2.0991037201085545                                0.9744319796874801+2.9982270041564674E-6i
2.6529484644318972                                0.9744320947537596+3.779834772461486E-6i
3.3529241492495583                                0.9744322773528792+4.758146435652878E-6i
4.237587160604064                                 0.9744325660045243+5.975633814487413E-6i
5.355666917706899                                 0.9744330195321473+7.476954904889329E-6i
6.768750009458534                                 0.9744337253367176+9.301560686356682E-6i
8.554672535565684                                 0.9744348075845459+1.1468629884000033E-5i
10.811807510766078                                0.9744364299105656+1.3950690843222508E-5i
13.664483492953257                                0.9744387811804761+1.6635456811773124E-5i
17.26983290659436                                 0.9744420276743754+1.9287049489508425E-5i
21.826447283974872                                0.974446222985696+2.1539612857108827E-5i
27.58531617629184                                 0.9744512048957954+2.2970428898670735E-5i
34.863652276780876                                0.9744565627399524+2.3261932663260634E-5i
44.06236427773573                                 0.9744617503398525+2.236397668400744E-5i
55.68813990945273                                 0.9744662972909448+2.0520622985680984E-5i
70.38135554931561                                 0.9744699638017914+1.81354313457201E-5i
88.95134973108236                                 0.9744727462443831+1.5593917232611195E-5i
112.42100350620873                                0.9744747814556206+1.316149000874426E-5i
142.08308325339223                                0.9744762451281734+1.0974647789890168E-5i
179.5714494371641                                 0.974477293632401+9.07928263540575E-6i
226.9510536694671                                 0.9744780468236226+7.471996158753323E-6i
286.83168133420116                                0.9744785907596428+6.12725542863057E-6i
362.51170499885353                                0.9744789852077099+5.012152926150674E-6i
458.1597669054491                                 0.9744792710681442+4.094134306588295E-6i
579.0443980602489                                 0.974479476756523+3.3444055773015305E-6i
731.8242219076182                                 0.9744796228384457+2.738629810446714E-6i
924.9147277217335                                 0.9744797248286118+2.2564814841130705E-6i
1168.9518164985777                                0.9744797947049474+1.8810362676687681E-6i
1477.3776525985127                                0.9744798417110487+1.5983500038868708E-6i
1867.1810912919207                                0.9744798728385146+1.3972820982415005E-6i
2359.8334667821937                                0.9744798932083263+1.2694997982742568E-6i
2982.471286216894                                 0.9744799064403782+1.2095751712819024E-6i
3769.3909753883636                                0.9744799150136442+1.2151190349398926E-6i
4763.938010401341                                 0.974479920588914+1.2869447126120125E-6i
6020.894493336138                                 0.9744799242709359+1.4292926968479748E-6i
7609.496685459883                                 0.9744799268037437+1.6501647545461702E-6i
9617.248711152964                                 0.9744799287107885+1.9618186284462134E-6i
12154.742500762884                                0.9744799303962948+2.3814725554600626E-6i
15361.749466718296                                0.9744799322262808+2.9322703600264574E-6i
19414.919457438817                                0.974479934604523+3.644565945446965E-6i
24537.51106639822                                 0.9744799380601062+4.55760066446221E-6i
31011.689265747817                                0.974479943363856+5.721667164832078E-6i
39194.06774847221                                 0.9744799517000422+7.200879572980051E-6i
49535.352089591805                                0.974479964930417+9.076702005113842E-6i
62605.16572014828                                 0.9744799860098284+1.1452428359635065E-5i
79123.42618981327                                 0.9744800196460858+1.4458855962243543E-5i
100000                                            0.9744800733507069+1.826145761731323E-5i
