% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 15:50
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9744872770518603+1.4385477924338457E-7i
0.1263848202934298                                0.9744872773189851+1.8180954695721434E-7i
0.15973122800602543                               0.9744872777456031+2.2977753490462882E-7i
0.2018760254679039                                0.9744872784271797+2.9039961596535857E-7i
0.25514065200312885                               0.9744872795157303+3.6701233500830325E-7i
0.32245905452963947                               0.9744872812544554+4.6383032238026437E-7i
0.4075392965871777                                0.9744872840313838+5.861756782476947E-7i
0.5150678076168125                                0.9744872884664181+7.407655418368183E-7i
0.6509675230458171                                0.9744872955486085+9.360708218645488E-7i
0.822724134170047                                 0.9744873068566706+1.1827600814780979E-6i
1.03979841848149                                  0.9744873249073763+1.4942414291808573E-6i
1.3141473626117568                                0.9744873537102758+1.8873089941212506E-6i
1.6608827826277157                                0.9744873996420594+2.382883078259182E-6i
2.0991037201085545                                0.9744874728171579+3.0067923387370374E-6i
2.6529484644318972                                0.9744875892126964+3.790459152914312E-6i
3.3529241492495583                                0.9744877738980996+4.7711735854646555E-6i
4.237587160604064                                 0.9744880657895456+5.99130591667629E-6i
5.355666917706899                                 0.9744885242639016+7.495213332930556E-6i
6.768750009458534                                 0.9744892374184326+9.321665496505759E-6i
8.554672535565684                                 0.9744903301134852+1.1488505712531705E-5i
10.811807510766078                                0.974491966240658+1.3965968116557709E-5i
13.664483492953257                                0.9744943335730684+1.6638455254063406E-5i
17.26983290659436                                 0.9744975946440959+1.9266584868101326E-5i
21.826447283974872                                0.9745017959076551+2.1483205271833688E-5i
27.58531617629184                                 0.9745067664439923+2.2869899668282293E-5i
34.863652276780876                                0.9745120906406944+2.3120113126373878E-5i
44.06236427773573                                 0.9745172263146203+2.2196864673993277E-5i
55.68813990945273                                 0.9745217151756115+2.0351781176302297E-5i
70.38135554931561                                 0.9745253308624751+1.7986570675739574E-5i
88.95134973108236                                 0.9745280781181378+1.547823501370266E-5i
112.42100350620873                                0.9745300953930368+1.3082366753301871E-5i
142.08308325339223                                0.9745315551860999+1.0928160658670982E-5i
179.5714494371641                                 0.9745326088255257+9.057913463678035E-6i
226.9510536694671                                 0.9745333715132222+7.467654544924637E-6i
286.83168133420116                                0.9745339259882739+6.132960639584135E-6i
362.51170499885353                                0.9745343300425059+5.022645403552657E-6i
458.1597669054491                                 0.9745346236370873+4.105903398916113E-6i
579.0443980602489                                 0.9745348349722504+3.3554325211379815E-6i
731.8242219076182                                 0.9745349848428235+2.748001930812827E-6i
924.9147277217335                                 0.9745350891993396+2.263988526467983E-6i
1168.9518164985777                                0.9745351604843699+1.886826477579182E-6i
1477.3776525985127                                0.9745352083282429+1.6026854187886577E-6i
1867.1810912919207                                0.9745352399887145+1.4003981874007324E-6i
2359.8334667821937                                0.9745352607393807+1.27154909858733E-6i
2982.471286216894                                 0.9745352742706557+1.2106228098626E-6i
3769.3909753883636                                0.9745352830859522+1.2151591887835241E-6i
4763.938010401341                                 0.9745352888527609+1.2859172181855494E-6i
6020.894493336138                                 0.9745352926789875+1.4270905980454216E-6i
7609.496685459883                                 0.9745352953144361+1.6466316074366796E-6i
9617.248711152964                                 0.9745352972901898+1.956738195085255E-6i
12154.742500762884                                0.974535299018592+2.374553218723288E-6i
15361.749466718296                                0.9745353008723724+2.9231253784363037E-6i
19414.919457438817                                0.9745353032601781+3.632689450660036E-6i
24537.51106639822                                 0.9745353067136496+4.54233803746033E-6i
31011.689265747817                                0.974535312003744+5.702178081705625E-6i
39194.06774847221                                 0.9745353203121006+7.176091374720791E-6i
49535.352089591805                                0.9745353334950582+9.045250503441758E-6i
62605.16572014828                                 0.9745353544977119+1.1412582676128096E-5i
79123.42618981327                                 0.974535388011552+1.4408423291306827E-5i
100000                                            0.9745354415219857+1.81976624678698E-5i
