% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 16:20
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9735896067098451+1.523169202633233E-7i
0.1263848202934298                                0.9735896069912946+1.9250436171729315E-7i
0.15973122800602543                               0.9735896074407201+2.432940624542436E-7i
0.2018760254679039                                0.9735896081587898+3.0748226358324375E-7i
0.25514065200312885                               0.9735896093055566+3.886018221350393E-7i
0.32245905452963947                               0.9735896111372656+4.911153769974715E-7i
0.4075392965871777                                0.9735896140628054+6.206582712539396E-7i
0.5150678076168125                                0.9735896187350644+7.843431269561258E-7i
0.6509675230458171                                0.9735896261961728+9.91139859662967E-7i
0.822724134170047                                 0.9735896381093111+1.2523460395172922E-6i
1.03979841848149                                  0.9735896571261046+1.5821613896192072E-6i
1.3141473626117568                                0.9735896874712238+1.998373762742297E-6i
1.6608827826277157                                0.9735897358636273+2.523145767673331E-6i
2.0991037201085545                                0.9735898129625257+3.1838487653932233E-6i
2.6529484644318972                                0.9735899356084863+4.0137999529171176E-6i
3.3529241492495583                                0.9735901302345332+5.0525743294428086E-6i
4.237587160604064                                 0.973590437894557+6.345211703233509E-6i
5.355666917706899                                 0.9735909212789081+7.939013441831407E-6i
6.768750009458534                                 0.9735916735254623+9.875637594909706E-6i
8.554672535565684                                 0.9735928269288907+1.2175006420041417E-5i
10.811807510766078                                0.9735945557832992+1.480714449523798E-5i
13.664483492953257                                0.9735970611245996+1.7651449157978417E-5i
17.26983290659436                                 0.9736005196167979+2.0455331619069586E-5i
21.826447283974872                                0.9736049872904652+2.2827465997409185E-5i
27.58531617629184                                 0.9736102893680952+2.4315945938960778E-5i
34.863652276780876                                0.9736159853175388+2.45814118371442E-5i
44.06236427773573                                 0.973621489301446+2.3570608118580963E-5i
55.68813990945273                                 0.973626295806332+2.1545592482437794E-5i
70.38135554931561                                 0.9736301455664435+1.894068703451449E-5i
88.95134973108236                                 0.9736330329102926+1.6173264803091156E-5i
112.42100350620873                                0.9736351053297645+1.3533834148318544E-5i
142.08308325339223                                0.9736365556850378+1.1174276997221886E-5i
179.5714494371641                                 0.9736375586674323+9.146406641127795E-6i
226.9510536694671                                 0.9736382498133362+7.445625538503264E-6i
286.83168133420116                                0.9736387266818081+6.0413024546912465E-6i
362.51170499885353                                0.9736390567084651+4.8940188814020495E-6i
458.1597669054491                                 0.9736392854944946+3.964517840855806E-6i
579.0443980602489                                 0.9736394438028604+3.217710640000032E-6i
731.8242219076182                                 0.9736395526941469+2.6238397853135546E-6i
924.9147277217335                                 0.9736396268872799+2.158349067297753E-6i
1168.9518164985777                                0.973639676841683+1.8013672886402666E-6i
1477.3776525985127                                0.9736397100455708+1.5371856900400656E-6i
1867.1810912919207                                0.9736397318416677+1.35385214590543E-6i
2359.8334667821937                                0.9736397459956632+1.242899742956397E-6i
2982.471286216894                                 0.9736397551160803+1.1991945930987412E-6i
3769.3909753883636                                0.9736397609771956+1.2208903680106436E-6i
4763.938010401341                                 0.9736397647690562+1.3094922272453763E-6i
6020.894493336138                                 0.9736397672868206+1.4700467130416406E-6i
7609.496685459883                                 0.9736397690706707+1.7114844907861174E-6i
9617.248711152964                                 0.9736397705100492+2.0471491644900444E-6i
12154.742500762884                                0.9736397719225605+2.4955524552364076E-6i
15361.749466718296                                0.9736397736223598+3.0814044840819183E-6i
19414.919457438817                                0.9736397759883085+3.836980178455365E-6i
24537.51106639822                                 0.9736397795487713+4.803899359676331E-6i
31011.689265747817                                0.9736397850988084+6.0354196879661425E-6i
39194.06774847221                                 0.973639793878045+7.59936883308213E-6i
49535.352089591805                                0.9736398078474854+9.58187674585208E-6i
62605.16572014828                                 0.9736398301269696+1.2092111537310917E-5i
79123.42618981327                                 0.9736398656924103+1.5268275645371132E-5i
100000                                            0.9736399224860411+1.9285183669463637E-5i
