% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 16:04
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9699556445230298+1.959496932331216E-7i
0.1263848202934298                                0.9699556448867442+2.476492384510074E-7i
0.15973122800602543                               0.9699556454678067+3.129881596939836E-7i
0.2018760254679039                                0.9699556463959861+3.9556369871181133E-7i
0.25514065200312885                               0.9699556478784476+4.999207120453868E-7i
0.32245905452963947                               0.9699556502463016+6.318001585699726E-7i
0.4075392965871777                                0.9699556540279846+7.984515851636633E-7i
0.5150678076168125                                0.9699556600676714+1.0090248971717008E-6i
0.6509675230458171                                0.9699556697125775+1.2750591295706096E-6i
0.822724134170047                                 0.9699556851123098+1.6110873376859671E-6i
1.03979841848149                                  0.9699557096948418+2.03537524992909E-6i
1.3141473626117568                                0.9699557489210623+2.570802895011242E-6i
1.6608827826277157                                0.9699558114763543+3.245874873886912E-6i
2.0991037201085545                                0.9699559111391852+4.09578985361883E-6i
2.6529484644318972                                0.969956069677772+5.163382024620246E-6i
3.3529241492495583                                0.9699563212585809+6.499509052370877E-6i
4.237587160604064                                 0.969956718943951+8.162005848668647E-6i
5.355666917706899                                 0.9699573437542007+1.0211514024870182E-5i
6.768750009458534                                 0.9699583160425904+1.2701221043401433E-5i
8.554672535565684                                 0.9699598067182531+1.5655998988090264E-5i
10.811807510766078                                0.9699620408437482+1.9035925673591994E-5i
13.664483492953257                                0.9699652777599858+2.2683562324550994E-5i
17.26983290659436                                 0.9699697447496497+2.6270477776011714E-5i
21.826447283974872                                0.9699755122389858+2.9288679429559277E-5i
27.58531617629184                                 0.9699823510323159+3.1152084378468496E-5i
34.863652276780876                                0.9699896870150145+3.142103417846795E-5i
44.06236427773573                                 0.9699967570960054+3.0027498797448216E-5i
55.68813990945273                                 0.9700029015227101+2.73137213636403E-5i
70.38135554931561                                 0.9700077796710355+2.3848124261822643E-5i
88.95134973108236                                 0.9700113818163792+2.0180820323255115E-5i
112.42100350620873                                0.9700139019369305+1.6699684840181703E-5i
142.08308325339223                                0.9700155992189261+1.3611117075360768E-5i
179.5714494371641                                 0.9700167132359323+1.0985991784277003E-5i
226.9510536694671                                 0.9700174321058664+8.81550532728664E-6i
286.83168133420116                                0.9700178909128514+7.053141214638708E-6i
362.51170499885353                                0.9700181816827895+5.6399548387086744E-6i
458.1597669054491                                 0.9700183651353044+4.5176366547540244E-6i
579.0443980602489                                 0.970018480551312+3.634252635289479E-6i
731.8242219076182                                 0.9700185530342066+2.94610990785707E-6i
924.9147277217335                                 0.9700185985049695+2.4177866312398804E-6i
1168.9518164985777                                0.970018627013235+2.0214188734872934E-6i
1477.3776525985127                                0.9700186448845178+1.7357892036205587E-6i
1867.1810912919207                                0.9700186560938713+1.5454701621030024E-6i
2359.8334667821937                                0.9700186631385086+1.4401302295722468E-6i
2982.471286216894                                 0.9700186675892165+1.4140422610657668E-6i
3769.3909753883636                                0.9700186704393787+1.465806557411311E-6i
4763.938010401341                                 0.9700186723248505+1.598292908707054E-6i
6020.894493336138                                 0.9700186736669125+1.8188080893100506E-6i
7609.496685459883                                 0.9700186747652293+2.1395030940488768E-6i
9617.248711152964                                 0.9700186758651291+2.578044690546678E-6i
12154.742500762884                                0.9700186772119873+3.158589601317864E-6i
15361.749466718296                                0.9700186791070214+3.913115609274125E-6i
19414.919457438817                                0.9700186819732572+4.883182810510603E-6i
24537.51106639822                                 0.9700186864510019+6.122222430868655E-6i
31011.689265747817                                0.9700186935404157+7.698478554427625E-6i
39194.06774847221                                 0.9700187048248881+9.698764614666052E-6i
49535.352089591805                                0.9700187228248703+1.2233239659011039E-5i
62605.16572014828                                 0.9700187515607023+1.5441465210753607E-5i
79123.42618981327                                 0.9700187974500067+1.9500070108154904E-5i
100000                                            0.9700188707406758+2.4632434501282888E-5i
