% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 16:44
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9744774648307046+1.4315472063400586E-7i
0.1263848202934298                                0.9744774650945985+1.8092479986042218E-7i
0.15973122800602543                               0.9744774655160696+2.286593907805212E-7i
0.2018760254679039                                0.9744774661894126+2.8898653626474674E-7i
0.25514065200312885                               0.974477467264871+3.6522658757362374E-7i
0.32245905452963947                               0.9744774689826308+4.615737541749639E-7i
0.4075392965871777                                0.9744774717261238+5.83324415267596E-7i
0.5150678076168125                                0.9744774761075582+7.371633839718237E-7i
0.6509675230458171                                0.9744774831044534+9.315210779857902E-7i
0.822724134170047                                 0.9744774942762161+1.17701561914501E-6i
1.03979841848149                                  0.9744775121096791+1.4869928412278503E-6i
1.3141473626117568                                0.9744775405663424+1.8781711331543005E-6i
1.6608827826277157                                0.9744775859470625+2.371381016954382E-6i
2.0991037201085545                                0.9744776582472288+2.9923495328640996E-6i
2.6529484644318972                                0.9744777732583604+3.7723941008104927E-6i
3.3529241492495583                                0.9744779557657931+4.748718064732613E-6i
4.237587160604064                                 0.9744782442615771+5.963670319598359E-6i
5.355666917706899                                 0.9744786975175427+7.4617451767003595E-6i
6.768750009458534                                 0.9744794028343573+9.282175515958321E-6i
8.554672535565684                                 0.9744804841809726+1.1443857162458895E-5i
10.811807510766078                                0.9744821048095316+1.391898488729254E-5i
13.664483492953257                                0.9744844528850053+1.6594980030066673E-5i
17.26983290659436                                 0.9744876935533824+1.9235974447704566E-5i
21.826447283974872                                0.9744918789458321+2.147689726422336E-5i
27.58531617629184                                 0.9744968456847533+2.289703825888515E-5i
34.863652276780876                                0.9745021833629717+2.318183561078106E-5i
44.06236427773573                                 0.9745073481813805+2.2283815590176416E-5i
55.68813990945273                                 0.9745118735135886+2.0447783688827235E-5i
70.38135554931561                                 0.9745155229846046+1.8075692609622984E-5i
88.95134973108236                                 0.9745182946988964+1.555009121974119E-5i
112.42100350620873                                0.9745203253825789+1.3133423004831022E-5i
142.08308325339223                                0.9745217893923527+1.0960098814509775E-5i
179.5714494371641                                 0.9745228413337899+9.075043215823468E-6i
226.9510536694671                                 0.9745235994732132+7.4747905858185574E-6i
286.83168133420116                                0.9745241487150058+6.134245447175153E-6i
362.51170499885353                                0.9745245481007516+5.021125788391466E-6i
458.1597669054491                                 0.9745248381401815+4.103522526892195E-6i
579.0443980602489                                 0.9745250471090509+3.3532219910059726E-6i
731.8242219076182                                 0.9745251956081512+2.746352337786667E-6i
924.9147277217335                                 0.9745252992895317+2.2629163519784748E-6i
1168.9518164985777                                0.9745253703060214+1.8861871219913521E-6i
1477.3776525985127                                0.9745254180683011+1.602312071197443E-6i
1867.1810912919207                                0.9745254497005661+1.4001700288180518E-6i
2359.8334667821937                                0.9745254704156815+1.271407532887691E-6i
2982.471286216894                                 0.974525483890407+1.2105594235672135E-6i
3769.3909753883636                                0.9745254926364967+1.2151954040317789E-6i
4763.938010401341                                 0.9745254983344304+1.2860875251301991E-6i
6020.894493336138                                 0.9745255021016452+1.4274333673212937E-6i
7609.496685459883                                 0.9745255046920722+1.647186804551666E-6i
9617.248711152964                                 0.9745255066367374+1.9575494459330004E-6i
12154.742500762884                                0.9745255083456295+2.3756720431292237E-6i
15361.749466718296                                0.9745255101884605+2.924616226137997E-6i
19414.919457438817                                0.974525512571359+3.6346350939812E-6i
24537.51106639822                                 0.9745255160241273+4.54484526239788E-6i
31011.689265747817                                0.9745255213167571+5.705384213997332E-6i
39194.06774847221                                 0.9745255296310001+7.180171977645367E-6i
49535.352089591805                                0.9745255428237004+9.050429115455419E-6i
62605.16572014828                                 0.9745255638412305+1.1419143132007972E-5i
79123.42618981327                                 0.9745255973776408+1.441672533196773E-5i
100000                                            0.9745256509221343+1.8208161674103947E-5i
