% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:28
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981429890359453+4.083672259590716E-10i
0.1263848202934298                                0.9981429890378799+5.160782595497014E-10i
0.15973122800602543                               0.9981429890408804+6.521720963330302E-10i
0.2018760254679039                                0.9981429890457271+8.241003295692603E-10i
0.25514065200312885                               0.9981429890533801+1.0412429811551346E-9i
0.32245905452963947                               0.9981429890656291+1.3153793785425714E-9i
0.4075392965871777                                0.9981429890851705+1.6612455519900246E-9i
0.5150678076168125                                0.9981429891162297+2.0971646589177093E-9i
0.6509675230458171                                0.9981429891654858+2.645700645098586E-9i
0.822724134170047                                 0.9981429892433193+3.3342154433634082E-9i
1.03979841848149                                  0.9981429893654976+4.1950900095791595E-9i
1.3141473626117568                                0.9981429895555558+5.2652005205707664E-9i
1.6608827826277157                                0.9981429898469344+6.584098244626596E-9i
2.0991037201085545                                0.9981429902846257+8.190486103048717E-9i
2.6529484644318972                                0.9981429909238797+1.0117511641454318E-8i
3.3529241492495583                                0.9981429918258387+1.2389327714665397E-8i
4.237587160604064                                 0.9981429930504014+1.5022666201265028E-8i
5.355666917706899                                 0.9981429946546115+1.8033787640855535E-8i
6.768750009458534                                 0.9981429966979779+2.1443227704662496E-8i
8.554672535565684                                 0.9981429992496184+2.5270460868171172E-8i
10.811807510766078                                0.9981430023833732+2.952539553779581E-8i
13.664483492953257                                0.9981430061676007+3.4211195716399404E-8i
17.26983290659436                                 0.9981430106657154+3.9334685271732E-8i
21.826447283974872                                0.9981430159446182+4.490792619049513E-8i
27.58531617629184                                 0.9981430220750699+5.0944418208963866E-8i
34.863652276780876                                0.9981430291316462+5.7465369021865124E-8i
44.06236427773573                                 0.9981430372090444+6.450740584312143E-8i
55.68813990945273                                 0.9981430464492942+7.210920116127003E-8i
70.38135554931561                                 0.9981430570574337+8.027410620214082E-8i
88.95134973108236                                 0.998143069291699+8.892180020422394E-8i
112.42100350620873                                0.9981430834255728+9.784298617853967E-8i
142.08308325339223                                0.9981430996798647+1.0667487132652216E-7i
179.5714494371641                                 0.9981431181409275+1.1491675653632977E-7i
226.9510536694671                                 0.9981431386907172+1.2199244421021944E-7i
286.83168133420116                                0.998143160977237+1.2734555574359417E-7i
362.51170499885353                                0.9981431844362525+1.3053994506117422E-7i
458.1597669054491                                 0.9981432083563024+1.3133795773404819E-7i
579.0443980602489                                 0.9981432319689757+1.2974078497781394E-7i
731.8242219076182                                 0.998143254541701+1.2598853958499716E-7i
924.9147277217335                                 0.9981432754576659+1.205264198078684E-7i
1168.9518164985777                                0.9981432942713483+1.1394696693901927E-7i
1477.3776525985127                                0.9981433107342107+1.0691964442552084E-7i
1867.1810912919207                                0.9981433247848663+1.0012170121063812E-7i
2359.8334667821937                                0.9981433365079823+9.418657399098549E-8i
2982.471286216894                                 0.9981433460729067+8.968467690932321E-8i
3769.3909753883636                                0.9981433536715146+8.71414217111846E-8i
4763.938010401341                                 0.9981433594728731+8.708509237030126E-8i
6020.894493336138                                 0.998143363600993+9.011008036309599E-8i
7609.496685459883                                 0.9981433661329158+9.694315048753846E-8i
9617.248711152964                                 0.9981433671076925+1.0850806520585331E-7i
12154.742500762884                                0.9981433665387069+1.259907367626301E-7i
15361.749466718296                                0.9981433644243782+1.5091104218702417E-7i
19414.919457438817                                0.9981433607545999+1.8520902677103772E-7i
24537.51106639822                                 0.9981433555150724+2.3135486185584E-7i
31011.689265747817                                0.9981433486927044+2.924902259497257E-7i
39194.06774847221                                 0.9981433402856528+3.7260848106928544E-7i
49535.352089591805                                0.9981433303209977+4.767814592046781E-7i
62605.16572014828                                 0.9981433188835174+6.114449742376767E-7i
79123.42618981327                                 0.9981433061615398+7.847584351321598E-7i
100000                                            0.9981432925195722+1.0070570524697705E-6i
