% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:51
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982298054633739+3.891265278295151E-10i
0.1263848202934298                                0.9982298054651384+4.917637074714419E-10i
0.15973122800602543                               0.9982298054680105+6.214477814630148E-10i
0.2018760254679039                                0.9982298054725379+7.852807295092891E-10i
0.25514065200312885                               0.998229805479747+9.922036188331976E-10i
0.32245905452963947                               0.9982298054913101+1.2534468213304875E-9i
0.4075392965871777                                0.9982298055096902+1.583064223503606E-9i
0.5150678076168125                                0.9982298055389527+1.9985399816428493E-9i
0.6509675230458171                                0.9982298055852915+2.521423259162529E-9i
0.822724134170047                                 0.9982298056585648+3.177881879710565E-9i
1.03979841848149                                  0.9982298057736951+3.9989552884381936E-9i
1.3141473626117568                                0.9982298059528808+5.020130096978911E-9i
1.6608827826277157                                0.9982298062279176+6.279726740651051E-9i
2.0991037201085545                                0.998229806641651+7.815709241786562E-9i
2.6529484644318972                                0.9982298072476138+9.661362455801407E-9i
3.3529241492495583                                0.9982298081058838+1.184201890625064E-8i
4.237587160604064                                 0.9982298092779244+1.4376146201971492E-8i
5.355666917706899                                 0.9982298108254394+1.728092015607055E-8i
6.768750009458534                                 0.9982298128169674+2.0575035513451274E-8i
8.554672535565684                                 0.9982298153345094+2.4271184267779466E-8i
10.811807510766078                                0.998229818469067+2.8364310735740863E-8i
13.664483492953257                                0.9982298223090904+3.2829223008536164E-8i
17.26983290659436                                 0.9982298269345372+3.762553322278941E-8i
21.826447283974872                                0.9982298324154577+4.269736343452138E-8i
27.58531617629184                                 0.9982298388022011+4.797287567615947E-8i
34.863652276780876                                0.9982298461149146+5.3377627909865593E-8i
44.06236427773573                                 0.9982298543500502+5.885381674972977E-8i
55.68813990945273                                 0.9982298634998308+6.436728459474684E-8i
70.38135554931561                                 0.9982298735702037+6.990006314455864E-8i
88.95134973108236                                 0.9982298845932299+7.543328970157485E-8i
112.42100350620873                                0.9982298966284946+8.092203776575784E-8i
142.08308325339223                                0.9982299097473684+8.626854466991455E-8i
179.5714494371641                                 0.9982299239989174+9.130719557024671E-8i
226.9510536694671                                 0.9982299393690846+9.581251709017506E-8i
286.83168133420116                                0.9982299557481193+9.953156409878575E-8i
362.51170499885353                                0.9982299729202244+1.022306181653416E-7i
458.1597669054491                                 0.9982299905784366+1.0374047206535655E-7i
579.0443980602489                                 0.9982300083575241+1.0398781426542408E-7i
731.8242219076182                                 0.9982300258729369+1.030081687134298E-7i
924.9147277217335                                 0.9982300427568014+1.0094282703540443E-7i
1168.9518164985777                                0.9982300586842395+9.802561060985997E-8i
1477.3776525985127                                0.9982300733891822+9.456595076799819E-8i
1867.1810912919207                                0.9982300866696647+9.093351994498671E-8i
2359.8334667821937                                0.9982300983859316+8.754783272068612E-8i
2982.471286216894                                 0.9982301084531451+8.487494216749378E-8i
3769.3909753883636                                0.9982301168320283+8.343173473512183E-8i
4763.938010401341                                 0.9982301235174287+8.379866236736346E-8i
6020.894493336138                                 0.998230128527059+8.664132383707768E-8i
7609.496685459883                                 0.9982301318917063+9.27417463986086E-8i
9617.248711152964                                 0.9982301336457683+1.0304047009680067E-7i
12154.742500762884                                0.998230133820989+1.1869078819994305E-7i
15361.749466718296                                0.9982301324416769+1.41127327592762E-7i
19414.919457438817                                0.9982301295228003+1.7215186902279458E-7i
24537.51106639822                                 0.9982301250711831+2.1404080885365756E-7i
31011.689265747817                                0.9982301190901126+2.696794182774716E-7i
39194.06774847221                                 0.9982301115894913+3.427292293355329E-7i
49535.352089591805                                0.9982301026030427+4.378374327044085E-7i
62605.16572014828                                 0.9982300922143007+5.608996208244736E-7i
79123.42618981327                                 0.9982300805994172+7.193898814099473E-7i
100000                                            0.9982300680935668+9.227760652828121E-7i
