% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:31
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981103634382322+4.1703451179910484E-10i
0.1263848202934298                                0.9981103634401263+5.270322711736624E-10i
0.15973122800602543                               0.9981103634431467+6.660160586026285E-10i
0.2018760254679039                                0.9981103634479171+8.415965013919379E-10i
0.25514065200312885                               0.9981103634555776+1.0633544896119882E-9i
0.32245905452963947                               0.9981103634677663+1.343322963751976E-9i
0.4075392965871777                                0.9981103634871489+1.6965579833824628E-9i
0.5150678076168125                                0.9981103635180533+2.1417861901274984E-9i
0.6509675230458171                                0.9981103635670641+2.7020795828412525E-9i
0.822724134170047                                 0.9981103636443932+3.4054386609443723E-9i
1.03979841848149                                  0.9981103637659418+4.285045218747288E-9i
1.3141473626117568                                0.9981103639548085+5.378777607260129E-9i
1.6608827826277157                                0.9981103642442115+6.72744121450346E-9i
2.0991037201085545                                0.9981103646785691+8.371318860127221E-9i
2.6529484644318972                                0.9981103653121941+1.0345591961268953E-8i
3.3529241492495583                                0.9981103662044907+1.2677153361798036E-8i
4.237587160604064                                 0.998110367412465+1.5386677491740366E-8i
5.355666917706899                                 0.9981103689889143+1.84964670451198E-8i
6.768750009458534                                 0.998110370987157+2.2036653760326617E-8i
8.554672535565684                                 0.9981103734684321+2.6042038201675327E-8i
10.811807510766078                                0.9981103764983299+3.054661574913586E-8i
13.664483492953257                                0.9981103801399345+3.558995161966331E-8i
17.26983290659436                                 0.9981103844608799+4.123011987458076E-8i
21.826447283974872                                0.9981103895513324+4.7544138131510735E-8i
27.58531617629184                                 0.9981103955347641+5.461735766950541E-8i
34.863652276780876                                0.9981104025749401+6.253739606925286E-8i
44.06236427773573                                 0.9981104108966914+7.138446347872014E-8i
55.68813990945273                                 0.9981104208100938+8.119456492702233E-8i
70.38135554931561                                 0.9981104327102706+9.1894418132442E-8i
88.95134973108236                                 0.9981104470318729+1.0323074750734308E-7i
112.42100350620873                                0.9981104641591598+1.1472240157411616E-7i
142.08308325339223                                0.9981104843025995+1.2566419159410897E-7i
179.5714494371641                                 0.9981105073777373+1.3520344950434725E-7i
226.9510536694671                                 0.9981105329319289+1.4248490958078038E-7i
286.83168133420116                                0.9981105601567728+1.4682800356239923E-7i
362.51170499885353                                0.9981105879952014+1.478826718411061E-7i
458.1597669054491                                 0.9981106153181726+1.4571316592845263E-7i
579.0443980602489                                 0.9981106411208831+1.4078112932709505E-7i
731.8242219076182                                 0.9981106646783784+1.3383300928106524E-7i
924.9147277217335                                 0.9981106856131177+1.2573250772555253E-7i
1168.9518164985777                                0.9981107038624527+1.172997380439823E-7i
1477.3776525985127                                0.9981107195741004+1.0921107380929744E-7i
1867.1810912919207                                0.9981107329841094+1.0198015867051012E-7i
2359.8334667821937                                0.9981107443194047+9.600404835115657E-8i
2982.471286216894                                 0.9981107537508815+9.164001655373798E-8i
3769.3909753883636                                0.9981107613867584+8.928112969071823E-8i
4763.938010401341                                 0.9981107672925128+8.941403431652832E-8i
6020.894493336138                                 0.9981107715133883+9.265744002788719E-8i
7609.496685459883                                 0.9981107740866774+9.979318683858963E-8i
9617.248711152964                                 0.9981107750425461+1.1180485267151466E-7i
12154.742500762884                                0.9981107743995411+1.299341698254781E-7i
15361.749466718296                                0.9981107721622882+1.557572629333017E-7i
19414.919457438817                                0.9981107683235597+1.9127999028397854E-7i
24537.51106639822                                 0.9981107628691144+2.3905588095750236E-7i
31011.689265747817                                0.9981107557850369+3.023337476493745E-7i
39194.06774847221                                 0.9981107470687155+3.8524371412592744E-7i
49535.352089591805                                0.9981107367478073+4.930315691804387E-7i
62605.16572014828                                 0.9981107249093804+6.323542674326318E-7i
79123.42618981327                                 0.9981107117481336+8.116518114623476E-7i
100000                                            0.9981106976418542+1.0416147160351177E-6i
