% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:41
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982318141855128+3.8871098912571E-10i
0.1263848202934298                                0.99823181418728+4.912386003782444E-10i
0.15973122800602543                               0.9982318141900992+6.20784268597577E-10i
0.2018760254679039                                0.9982318141946227+7.844424375738969E-10i
0.25514065200312885                               0.9982318142018669+9.911447245180182E-10i
0.32245905452963947                               0.9982318142133697+1.2521097079945346E-9i
0.4075392965871777                                0.9982318142317148+1.5813766640630952E-9i
0.5150678076168125                                0.9982318142608685+1.9964118770102754E-9i
0.6509675230458171                                0.9982318143071628+2.518743084901893E-9i
0.822724134170047                                 0.9982318143803611+3.1745133066487477E-9i
1.03979841848149                                  0.998231814495322+3.994734909509083E-9i
1.3141473626117568                                0.9982318146741901+5.014868177243398E-9i
1.6608827826277157                                0.9982318149487557+6.273213836570834E-9i
2.0991037201085545                                0.9982318153617931+7.80773231750309E-9i
2.6529484644318972                                0.9982318159667998+9.651732611130231E-9i
3.3529241492495583                                0.9982318168237486+1.1830606819580325E-8i
4.237587160604064                                 0.998231817994106+1.4362911829187289E-8i
5.355666917706899                                 0.9982318195396345+1.7265919433782746E-8i
6.768750009458534                                 0.9982318215290361+2.055839814783929E-8i
8.554672535565684                                 0.9982318240444475+2.4253066594330494E-8i
10.811807510766078                                0.9982318271772128+2.8344810449539194E-8i
13.664483492953257                                0.9982318310161014+3.2808212743036664E-8i
17.26983290659436                                 0.9982318356415147+3.76023953657191E-8i
21.826447283974872                                0.9982318411239+4.2670671862550203E-8i
27.58531617629184                                 0.9982318475135489+4.7940086032685796E-8i
34.863652276780876                                0.9982318548303657+5.333480671790598E-8i
44.06236427773573                                 0.9982318630699349+5.879546304199601E-8i
55.68813990945273                                 0.9982318722229475+6.42863887355024E-8i
70.38135554931561                                 0.9982318822926373+6.978857331482963E-8i
88.95134973108236                                 0.9982318933082562+7.52830522741078E-8i
112.42100350620873                                0.9982319053258901+8.072612602546594E-8i
142.08308325339223                                0.9982319184140146+8.602273227027186E-8i
179.5714494371641                                 0.998231932620085+9.101120112358223E-8i
226.9510536694671                                 0.9982319479300396+9.547065107441556E-8i
286.83168133420116                                0.9982319642359141+9.915257314141043E-8i
362.51170499885353                                0.99823198132524+1.01826780064159E-7i
458.1597669054491                                 0.9982319988956437+1.0332621111053926E-7i
579.0443980602489                                 0.99823201658651+1.0357812055050223E-7i
731.8242219076182                                 0.9982320340180252+1.0261712636837665E-7i
924.9147277217335                                 0.9982320508261232+1.0058238658540348E-7i
1168.9518164985777                                0.9982320666890204+9.77047185388911E-8i
1477.3776525985127                                0.9982320813424282+9.429004099517997E-8i
1867.1810912919207                                0.9982320945852072+9.070432647289903E-8i
2359.8334667821937                                0.9982321062773503+8.736352026092008E-8i
2982.471286216894                                 0.9982321163330777+8.473044001091323E-8i
3769.3909753883636                                0.9982321247112411+8.331926417994018E-8i
4763.938010401341                                 0.9982321314045572+8.370841131884813E-8i
6020.894493336138                                 0.9982321364289162+8.65618510864107E-8i
7609.496685459883                                 0.9982321398130822+9.266040338479337E-8i
9617.248711152964                                 0.9982321415899883+1.02943256460259E-7i
12154.742500762884                                0.9982321417901349+1.1856216864680718E-7i
15361.749466718296                                0.9982321404366822+1.4094974004184688E-7i
19414.919457438817                                0.9982321375439783+1.7190526326154382E-7i
24537.51106639822                                 0.9982321331184284+2.137017705320856E-7i
31011.689265747817                                0.9982321271633556+2.692198119305527E-7i
39194.06774847221                                 0.9982321196893786+3.4211433225238075E-7i
49535.352089591805                                0.9982321107304508+4.3702353159812356E-7i
62605.16572014828                                 0.9982321003703745+5.598311697639186E-7i
79123.42618981327                                 0.9982320887849147+7.17996486752612E-7i
100000                                            0.9982320763085628+9.209686873114763E-7i
