% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:05
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982208158207899+3.909195492092061E-10i
0.1263848202934298                                0.9982208158225713+4.940295041295018E-10i
0.15973122800602543                               0.998220815825429+6.243107794283141E-10i
0.2018760254679039                                0.9982208158300462+7.888978645406943E-10i
0.25514065200312885                               0.9982208158372939+9.967725865037088E-10i
0.32245905452963947                               0.9982208158489037+1.2592161845570441E-9i
0.4075392965871777                                0.998220815867419+1.5903455257540244E-9i
0.5150678076168125                                0.998220815896867+2.0077217814328975E-9i
0.6509675230458171                                0.9982208159435718+2.532986332763719E-9i
0.822724134170047                                 0.9982208160174645+3.192413658970857E-9i
1.03979841848149                                  0.9982208161334628+4.017159150619181E-9i
1.3141473626117568                                0.998220816313939+5.042821539177574E-9i
1.6608827826277157                                0.9982208165909833+6.307803532134696E-9i
2.0991037201085545                                0.9982208170077337+7.850079881557153E-9i
2.6529484644318972                                0.9982208176178792+9.702823962546778E-9i
3.3529241492495583                                0.9982208184818034+1.1891101658405836E-8i
4.237587160604064                                 0.9982208196609677+1.4432985851295662E-8i
5.355666917706899                                 0.9982208212168663+1.7345234437567853E-8i
6.768750009458534                                 0.9982208232173807+2.0646236310670907E-8i
8.554672535565684                                 0.9982208257435834+2.434860939444672E-8i
10.811807510766078                                0.9982208288851939+2.8447643050470597E-8i
13.664483492953257                                0.9982208327286267+3.2919285761317415E-8i
17.26983290659436                                 0.9982208373522162+3.772553878237277E-8i
21.826447283974872                                0.998220842824487+4.281439982500371E-8i
27.58531617629184                                 0.9982208491956627+4.811933480227959E-8i
34.863652276780876                                0.998220856487459+5.357242209758042E-8i
44.06236427773573                                 0.9982208647006574+5.91231290781318E-8i
55.68813990945273                                 0.9982208738351964+6.474418482362533E-8i
70.38135554931561                                 0.9982208839088622+7.042221537343417E-8i
88.95134973108236                                 0.9982208949682359+7.613845817754644E-8i
112.42100350620873                                0.9982209070883408+8.184182433365252E-8i
142.08308325339223                                0.998220920353709+8.742152687875092E-8i
179.5714494371641                                 0.9982209348210126+9.269320458238298E-8i
226.9510536694671                                 0.9982209504757553+9.740977690498773E-8i
286.83168133420116                                0.9982209671989523+1.0129759478699863E-7i
362.51170499885353                                0.9982209847583369+1.0410663078528163E-7i
458.1597669054491                                 0.9982210028258509+1.056580887726709E-7i
579.0443980602489                                 0.998221021013284+1.0587662874297019E-7i
731.8242219076182                                 0.9982210389146741+1.0480287618900376E-7i
924.9147277217335                                 0.9982210561440683+1.0258897468938833E-7i
1168.9518164985777                                0.9982210723632041+9.9483554272398E-8i
1477.3776525985127                                0.9982210872981592+9.581289382943378E-8i
1867.1810912919207                                0.9982211007442449+9.196396147469948E-8i
2359.8334667821937                                0.9982211125635317+8.837265603158951E-8i
2982.471286216894                                 0.9982211226769215+8.551949784826389E-8i
3769.3909753883636                                0.9982211310533019+8.393344512340606E-8i
4763.938010401341                                 0.9982211376971988+8.420447526495175E-8i
6020.894493336138                                 0.9982211426365993+8.700547108177655E-8i
7609.496685459883                                 0.9982211459117676+9.312410570597605E-8i
9617.248711152964                                 0.9982211475655793+1.0350573456721874E-7i
12154.742500762884                                0.9982211476359304+1.1930880069396987E-7i
15361.749466718296                                0.9982211461513222+1.4197475798858543E-7i
19414.919457438817                                0.9982211431286341+1.733156867983389E-7i
24537.51106639822                                 0.998221138574545+2.1562345731897603E-7i
31011.689265747817                                0.9982211324917838+2.7180522042029523E-7i
39194.06774847221                                 0.9982211248892738+3.455521382692469E-7i
49535.352089591805                                0.9982211157992299+4.415505808604896E-7i
62605.16572014828                                 0.9982211053048585+5.657471022537351E-7i
79123.42618981327                                 0.9982210935826858+7.256811744521594E-7i
100000                                            0.9982210809700882+9.309037159440141E-7i
