% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:32
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982322136107149+3.8863303309694605E-10i
0.1263848202934298                                0.9982322136124937+4.911400891725822E-10i
0.15973122800602543                               0.9982322136152912+6.206597923793074E-10i
0.2018760254679039                                0.9982322136198284+7.842851749578302E-10i
0.25514065200312885                               0.9982322136270415+9.909460812573853E-10i
0.32245905452963947                               0.998232213638518+1.2518588801722128E-9i
0.4075392965871777                                0.9982322136568577+1.5810601105948719E-9i
0.5150678076168125                                0.9982322136860695+1.9960127199621053E-9i
0.6509675230458171                                0.9982322137323101+2.518240440861563E-9i
0.822724134170047                                 0.9982322138054517+3.1738816799264333E-9i
1.03979841848149                                  0.9982322139203398+3.993943819655419E-9i
1.3141473626117568                                0.9982322140992396+5.013882341912382E-9i
1.6608827826277157                                0.9982322143736683+6.271994550571966E-9i
2.0991037201085545                                0.9982322147866332+7.806240720090127E-9i
2.6529484644318972                                0.9982322153914348+9.64993515066142E-9i
3.3529241492495583                                0.9982322162481124+1.18284822750286E-8i
4.237587160604064                                 0.998232217418123+1.4360457214184674E-8i
5.355666917706899                                 0.9982322189633567+1.7263151362557348E-8i
6.768750009458534                                 0.9982322209522801+2.055534844263805E-8i
8.554672535565684                                 0.9982322234673011+2.4249772937156405E-8i
10.811807510766078                                0.9982322265997763+2.834129900865824E-8i
13.664483492953257                                0.9982322304384758+3.280446482993317E-8i
17.26983290659436                                 0.9982322350639282+3.7598294269727396E-8i
21.826447283974872                                0.9982322405466512+4.266593871593226E-8i
27.58531617629184                                 0.9982322469370272+4.79342175929469E-8i
34.863652276780876                                0.9982322542547466+5.332702005635564E-8i
44.06236427773573                                 0.9982322624953842+5.878465969984209E-8i
55.68813990945273                                 0.9982322716490929+6.427116421875782E-8i
70.38135554931561                                 0.9982322817189682+6.976730834295727E-8i
88.95134973108236                                 0.998232292733254+7.525409710128211E-8i
112.42100350620873                                0.9982323047476113+8.068806384239653E-8i
142.08308325339223                                0.9982323178298598+8.597467528125078E-8i
179.5714494371641                                 0.9982323320271203+9.09530414521213E-8i
226.9510536694671                                 0.9982323473252895+9.540319690276985E-8i
286.83168133420116                                0.9982323636167075+9.907751699524929E-8i
362.51170499885353                                0.9982323806897473+1.0174651912468082E-7i
458.1597669054491                                 0.9982323982427124+1.0324358255380416E-7i
579.0443980602489                                 0.998232415916034+1.0349608852735589E-7i
731.8242219076182                                 0.9982324333308424+1.0253847117080156E-7i
924.9147277217335                                 0.9982324501238068+1.0050945693014752E-7i
1168.9518164985777                                0.9982324659736875+9.7639245956765E-8i
1477.3776525985127                                0.9982324806166779+9.423302729382759E-8i
1867.1810912919207                                0.9982324938516152+9.065606975231944E-8i
2359.8334667821937                                0.9982325055384799+8.732366550628317E-8i
2982.471286216894                                 0.9982325155913627+8.469799181436992E-8i
3769.3909753883636                                0.9982325239687581+8.3292764370401E-8i
4763.938010401341                                 0.9982325306629439+8.368587281047168E-8i
6020.894493336138                                 0.9982325356894597+8.654099403428232E-8i
7609.496685459883                                 0.9982325390765233+9.263859061719911E-8i
9617.248711152964                                 0.9982325408566252+1.0291780621847904E-7i
12154.742500762884                                0.9982325410600454+1.1853030122729851E-7i
15361.749466718296                                0.9982325397100983+1.4090840350926907E-7i
19414.919457438817                                0.9982325368208812+1.7185078911798576E-7i
24537.51106639822                                 0.9982325323987111+2.1362984452365134E-7i
31011.689265747817                                0.9982325264471718+2.6912520126385234E-7i
39194.06774847221                                 0.9982325189767552+3.419902952498724E-7i
49535.352089591805                                0.9982325100209717+4.368617768110743E-7i
62605.16572014828                                 0.9982324996635336+5.596217603990233E-7i
79123.42618981327                                 0.9982324880804642+7.177270603565778E-7i
100000                                            0.9982324756066311+9.206233449838004E-7i
