% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:36
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.998232020032321+3.887893191642905E-10i
0.1263848202934298                                0.9982320200341029+4.91337594784775E-10i
0.15973122800602543                               0.9982320200369239+6.209093762321612E-10i
0.2018760254679039                                0.9982320200414482+7.846005429812147E-10i
0.25514065200312885                               0.9982320200486976+9.913445211895607E-10i
0.32245905452963947                               0.9982320200602176+1.2523621706261445E-9i
0.4075392965871777                                0.9982320200785393+1.5816956375921815E-9i
0.5150678076168125                                0.9982320201077299+1.9968148109382987E-9i
0.6509675230458171                                0.9982320201539976+2.5192519290926772E-9i
0.822724134170047                                 0.998232020227232+3.1751556048267584E-9i
1.03979841848149                                  0.9982320203421802+3.995545090561297E-9i
1.3141473626117568                                0.9982320205210309+5.01588900542885E-9i
1.6608827826277157                                0.9982320207956557+6.274497996532315E-9i
2.0991037201085545                                0.9982320212087915+7.809343991721642E-9i
2.6529484644318972                                0.9982320218138829+9.653748888164568E-9i
3.3529241492495583                                0.9982320226709508+1.1833118909885904E-8i
4.237587160604064                                 0.9982320238414746+1.4366026104666263E-8i
5.355666917706899                                 0.99823202538734+1.726975782711777E-8i
6.768750009458534                                 0.9982320273771065+2.0563096426142075E-8i
8.554672535565684                                 0.9982320298930943+2.4258768164252686E-8i
10.811807510766078                                0.9982320330266081+2.8351652355005414E-8i
13.664483492953257                                0.9982320368665705+3.281630314632292E-8i
17.26983290659436                                 0.9982320414933958+3.761178259299468E-8i
21.826447283974872                                0.9982320469775775+4.268130738019095E-8i
27.58531617629184                                 0.9982320533695179+4.79517889815621E-8i
34.863652276780876                                0.9982320606890098+5.334723538227792E-8i
44.06236427773573                                 0.9982320689316407+5.880810158577275E-8i
55.68813990945273                                 0.9982320780876788+6.429855943587674E-8i
70.38135554931561                                 0.9982320881606109+6.979948543384604E-8i
88.95134973108236                                 0.9982320991789717+7.52918941857917E-8i
112.42100350620873                                0.9982321111986356+8.073218673998168E-8i
142.08308325339223                                0.9982321242878697+8.602553142117431E-8i
179.5714494371641                                 0.9982321384939512+9.101059550247868E-8i
226.9510536694671                                 0.9982321538027884+9.54668850004725E-8i
286.83168133420116                                0.9982321701065189+9.914626090766494E-8i
362.51170499885353                                0.9982321871930583+1.0181883544433324E-7i
458.1597669054491                                 0.9982322047603528+1.0331772757837411E-7i
579.0443980602489                                 0.9982322224481756+1.0357023215599405E-7i
731.8242219076182                                 0.9982322398769756+1.0261084857643854E-7i
924.9147277217335                                 0.9982322566832313+1.0057848389670126E-7i
1168.9518164985777                                0.9982322725452244+9.770363969273781E-8i
1477.3776525985127                                0.9982322871987417+9.429190240332215E-8i
1867.1810912919207                                0.9982323004425384+9.070897184890212E-8i
2359.8334667821937                                0.9982323121365981+8.737062638233621E-8i
2982.471286216894                                 0.9982323221950873+8.473941602521817E-8i
3769.3909753883636                                0.9982323305766817+8.332927430043889E-8i
4763.938010401341                                 0.9982323372741417+8.371830123677415E-8i
6020.894493336138                                 0.9982323423029105+8.657033972022118E-8i
7609.496685459883                                 0.9982323456913209+9.266608239902737E-8i
9617.248711152964                                 0.99823234747229+1.0294479914657589E-7i
12154.742500762884                                0.9982323476761569+1.1855817221356731E-7i
15361.749466718296                                0.9982323463264693+1.4093866627456872E-7i
19414.919457438817                                0.9982323434372569+1.718853159273127E-7i
24537.51106639822                                 0.9982323390152972+2.1367071820360082E-7i
31011.689265747817                                0.9982323330641165+2.691745259668297E-7i
39194.06774847221                                 0.998232325594206+3.420504927515305E-7i
49535.352089591805                                0.9982323166388223+4.3693586144931266E-7i
62605.16572014828                                 0.9982323062816163+5.597136687280341E-7i
79123.42618981327                                 0.9982322946986274+7.17841815233037E-7i
100000                                            0.9982322822245902+9.207673859005289E-7i
