% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:45
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980517784225571+4.2852343488056777E-10i
0.1263848202934298                                0.998051778423596+5.415705850272687E-10i
0.15973122800602543                               0.9980517784254257+6.844267172787463E-10i
0.2018760254679039                                0.9980517784282197+8.649382708438128E-10i
0.25514065200312885                               0.9980517784326339+1.0930030937968506E-9i
0.32245905452963947                               0.9980517784397275+1.381092699251168E-9i
0.4075392965871777                                0.9980517784511126+1.7448934190513205E-9i
0.5150678076168125                                0.9980517784691846+2.2040795752617956E-9i
0.6509675230458171                                0.9980517784978197+2.783218826774784E-9i
0.822724134170047                                 0.9980517785430496+3.5127811018560898E-9i
1.03979841848149                                  0.9980517786144566+4.430169975844021E-9i
1.3141473626117568                                0.9980517787259228+5.5806183908241595E-9i
1.6608827826277157                                0.9980517788979795+7.017725155218964E-9i
2.0991037201085545                                0.9980517791590717+8.803478808541847E-9i
2.6529484644318972                                0.998051779546677+1.1008060444164506E-8i
3.3529241492495583                                0.9980517801068172+1.371063911481493E-8i
4.237587160604064                                 0.9980517808945673+1.700294874476656E-8i
5.355666917706899                                 0.9980517819776726+2.0995616572250607E-8i
6.768750009458534                                 0.9980517834478816+2.582291770675127E-8i
8.554672535565684                                 0.9980517854359447+3.16407012553963E-8i
10.811807510766078                                0.9980517881265819+3.861819838843217E-8i
13.664483492953257                                0.9980517917757515+4.692588210084699E-8i
17.26983290659436                                 0.9980517967361849+5.670932563904568E-8i
21.826447283974872                                0.9980518034751475+6.803202333019365E-8i
27.58531617629184                                 0.9980518125547209+8.078991766316072E-8i
34.863652276780876                                0.9980518245470205+9.4631939703107E-8i
44.06236427773573                                 0.9980518398929527+1.0893740257232269E-7i
55.68813990945273                                 0.9980518587534353+1.2289106801085766E-7i
70.38135554931561                                 0.9980518809303754+1.356487072875922E-7i
88.95134973108236                                 0.998051905910289+1.4652004746939374E-7i
112.42100350620873                                0.9980519330100942+1.550758324036939E-7i
142.08308325339223                                0.9980519615359157+1.6113401162623163E-7i
179.5714494371641                                 0.9980519908668849+1.6466147511457065E-7i
226.9510536694671                                 0.998052020436011+1.6568664564127422E-7i
286.83168133420116                                0.9980520496739047+1.6429419524229618E-7i
362.51170499885353                                0.9980520780058599+1.6067876964847264E-7i
458.1597669054491                                 0.9980521049146018+1.5517505786415326E-7i
579.0443980602489                                 0.998052130007866+1.4822183326044044E-7i
731.8242219076182                                 0.9980521530366362+1.402950087989923E-7i
924.9147277217335                                 0.9980521738681747+1.3186174443311586E-7i
1168.9518164985777                                0.998052192454625+1.2336641617093791E-7i
1477.3776525985127                                0.9980522088078657+1.1523185928321948E-7i
1867.1810912919207                                0.9980522229802942+1.0786683122863206E-7i
2359.8334667821937                                0.9980522350470986+1.0168046453515549E-7i
2982.471286216894                                 0.998052245092874+9.710288062587869E-8i
3769.3909753883636                                0.9980522532010029+9.461118050399838E-8i
4763.938010401341                                 0.9980522594479276+9.476052561444217E-8i
6020.894493336138                                 0.9980522638979084+9.82209503958461E-8i
7609.496685459883                                 0.9980522666009869+1.0582126301831339E-7i
9617.248711152964                                 0.9980522675918199+1.1860196840244508E-7i
12154.742500762884                                0.9980522668887473+1.378800928039931E-7i
15361.749466718296                                0.9980522644962274+1.653293753867811E-7i
19414.919457438817                                0.9980522604063183+2.0308014576695007E-7i
24537.51106639822                                 0.9980522546036136+2.538444365677274E-7i
31011.689265747817                                0.9980522470726708+3.2107312581169045E-7i
39194.06774847221                                 0.9980522378108422+4.091534609557103E-7i
49535.352089591805                                0.9980522268477053+5.236577140315536E-7i
62605.16572014828                                 0.9980522142770777+6.716567081107097E-7i
79123.42618981327                                 0.9980522003067493+8.621142011367165E-7i
100000                                            0.9980521853385262+1.1063838605267338E-6i
