% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:54
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982286099267453+3.8936374046568526E-10i
0.1263848202934298                                0.9982286099285402+4.920634670918225E-10i
0.15973122800602543                               0.9982286099313864+6.218265493116313E-10i
0.2018760254679039                                0.9982286099359362+7.85759268007976E-10i
0.25514065200312885                               0.9982286099431867+9.928080814329274E-10i
0.32245905452963947                               0.998228609954701+1.254210092637646E-9i
0.4075392965871777                                0.9982286099730916+1.584027515408753E-9i
0.5150678076168125                                0.9982286100023552+1.9997546969778366E-9i
0.6509675230458171                                0.9982286100487547+2.522952991235399E-9i
0.822724134170047                                 0.9982286101221403+3.1798043311837457E-9i
1.03979841848149                                  0.9982286102373887+4.001363470101197E-9i
1.3141473626117568                                0.9982286104167739+5.023131837089238E-9i
1.6608827826277157                                0.998228610692014+6.28344066151467E-9i
2.0991037201085545                                0.9982286111061917+7.820255280949834E-9i
2.6529484644318972                                0.9982286117127424+9.666845553789094E-9i
3.3529241492495583                                0.9982286125717696+1.1848508299748872E-8i
4.237587160604064                                 0.9982286137447343+1.4383658176293092E-8i
5.355666917706899                                 0.9982286152933486+1.7289414388184625E-8i
6.768750009458534                                 0.9982286172861226+2.058442896428917E-8i
8.554672535565684                                 0.9982286198048688+2.428138008642934E-8i
10.811807510766078                                0.9982286229404023+2.8375251136710613E-8i
13.664483492953257                                0.9982286267809661+3.284099068489532E-8i
17.26983290659436                                 0.9982286314061899+3.763851209976211E-8i
21.826447283974872                                0.9982286368860754+4.271243082365257E-8i
27.58531617629184                                 0.9982286432708917+4.7991588682508204E-8i
34.863652276780876                                0.9982286505809457+5.340238520905831E-8i
44.06236427773573                                 0.9982286588131593+5.888796232909501E-8i
55.68813990945273                                 0.9982286679608292+6.441506846034607E-8i
70.38135554931561                                 0.9982286780313886+6.996635713562392E-8i
88.95134973108236                                 0.9982286890587756+7.552301845305957E-8i
112.42100350620873                                0.9982287011045593+8.10393766612921E-8i
142.08308325339223                                0.9982287142417867+8.641603392435273E-8i
179.5714494371641                                 0.9982287285207424+9.14849875154264E-8i
226.9510536694671                                 0.9982287439271909+9.601798474314323E-8i
286.83168133420116                                0.9982287603503412+9.975939353786281E-8i
362.51170499885353                                0.9982287775722227+1.024733568003739E-7i
458.1597669054491                                 0.9982287952833416+1.0398938921573557E-7i
579.0443980602489                                 0.9982288131153723+1.0423386863374972E-7i
731.8242219076182                                 0.9982288306811385+1.032429247210659E-7i
924.9147277217335                                 0.9982288476103178+1.011591906724297E-7i
1168.9518164985777                                0.9982288635763956+9.821832466943217E-8i
1477.3776525985127                                0.99822887831227+9.473190757984323E-8i
1867.1810912919207                                0.9982288916154344+9.107178021312808E-8i
2359.8334667821937                                0.9982289033464901+8.76595473740976E-8i
2982.471286216894                                 0.9982289134214108+8.49630053954257E-8i
3769.3909753883636                                0.99822892180175+8.350047229854344E-8i
4763.938010401341                                 0.9982289284834555+8.385359446865585E-8i
6020.894493336138                                 0.9982289334855274+8.66889057193832E-8i
7609.496685459883                                 0.9982289368398745+9.278925135717293E-8i
9617.248711152964                                 0.9982289385821355+1.0309576269951709E-7i
12154.742500762884                                0.9982289387447827+1.1876227419769466E-7i
15361.749466718296                                0.9982289373528207+1.412241270983457E-7i
19414.919457438817                                0.9982289344214701+1.7228427840564346E-7i
24537.51106639822                                 0.99822892995751+2.1422086731875117E-7i
31011.689265747817                                0.9982289239645227+2.699215921902464E-7i
39194.06774847221                                 0.9982289164521794+3.4305117615155545E-7i
49535.352089591805                                0.9982289074542375+4.382610868238675E-7i
62605.16572014828                                 0.9982288970540598+5.614525033994321E-7i
79123.42618981327                                 0.9982288854274909+7.201068210073515E-7i
100000                                            0.9982288729098453+9.23701418972455E-7i
