% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:00
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982266319308208+3.897571257714348E-10i
0.1263848202934298                                0.998226631932676+4.92560578809343E-10i
0.15973122800602543                               0.998226631935467+6.224546853721088E-10i
0.2018760254679039                                0.9982266319400345+7.865528598431133E-10i
0.25514065200312885                               0.9982266319472599+9.938105017355178E-10i
0.32245905452963947                               0.9982266319588528+1.2554758743519317E-9i
0.4075392965871777                                0.9982266319772904+1.5856250084436222E-9i
0.5150678076168125                                0.9982266320065963+2.001769145566407E-9i
0.6509675230458171                                0.9982266320530845+2.5254898660287685E-9i
0.822724134170047                                 0.9982266321266061+3.182992487977252E-9i
1.03979841848149                                  0.9982266322420309+4.005357189582337E-9i
1.3141473626117568                                0.9982266324216873+5.028109940304415E-9i
1.6608827826277157                                0.9982266326974188+6.289599959578043E-9i
2.0991037201085545                                0.9982266331122231+7.827794763521776E-9i
2.6529484644318972                                0.9982266337196566+9.675939469631884E-9i
3.3529241492495583                                0.9982266345799371+1.1859271920563668E-8i
4.237587160604064                                 0.9982266357545118+1.4396119313671011E-8i
5.355666917706899                                 0.9982266373049937+1.730350772438282E-8i
6.768750009458534                                 0.9982266392997401+2.0600019594499082E-8i
8.554672535565684                                 0.9982266418203817+2.4298312593658202E-8i
10.811807510766078                                0.9982266449575543+2.83934388972868E-8i
13.664483492953257                                0.9982266487989012+3.286058650264513E-8i
17.26983290659436                                 0.9982266534238717+3.76601773763073E-8i
21.826447283974872                                0.9982266589019874+4.273765755355051E-8i
27.58531617629184                                 0.9982266652834434+4.8023009986613295E-8i
34.863652276780876                                0.998226672588948+5.344404263324349E-8i
44.06236427773573                                 0.9982266808164142+5.894547573588221E-8i
55.68813990945273                                 0.9982266899605924+6.449556171247821E-8i
70.38135554931561                                 0.998226700031725+7.00779725399384E-8i
88.95134973108236                                 0.9982267110665486+7.567395401776319E-8i
112.42100350620873                                0.9982267231303142+8.123653992023496E-8i
142.08308325339223                                0.9982267362986703+8.666355991387849E-8i
179.5714494371641                                 0.9982267506236787+9.178299937675268E-8i
226.9510536694671                                 0.9982267660910595+9.636196628354852E-8i
286.83168133420116                                0.9982267825880425+1.0014036269129155E-7i
362.51170499885353                                0.9982267998933775+1.028787904667132E-7i
458.1597669054491                                 0.9982268176927327+1.0440465077678844E-7i
579.0443980602489                                 0.998226835613152+1.0464382411597456E-7i
731.8242219076182                                 0.9982268532626043+1.0363347946236192E-7i
924.9147277217335                                 0.9982268702669339+1.0151854385352743E-7i
1168.9518164985777                                0.9982268862967343+9.853785987848215E-8i
1477.3776525985127                                0.9982269010830108+9.500659902025649E-8i
1867.1810912919207                                0.9982269144227586+9.130032862465501E-8i
2359.8334667821937                                0.9982269261768998+8.784422762021342E-8i
2982.471286216894                                 0.9982269362623412+8.510936105789381E-8i
3769.3909753883636                                0.9982269446424532+8.361688780290473E-8i
4763.938010401341                                 0.9982269513155438+8.395063909575583E-8i
6020.894493336138                                 0.9982269563029493+8.67786596568694E-8i
7609.496685459883                                 0.9982269596384125+9.28849220928277E-8i
9617.248711152964                                 0.9982269613592842+1.0321169110352785E-7i
12154.742500762884                                0.9982269614990924+1.1891425660014918E-7i
15361.749466718296                                0.9982269600837168+1.4142991227384203E-7i
19414.919457438817                                0.9982269571287572+1.725645333657246E-7i
24537.51106639822                                 0.9982269526415573+2.1460009004539433E-7i
31011.689265747817                                0.9982269466257594+2.7042910221300167E-7i
39194.06774847221                                 0.9982269390908779+3.437229076558915E-7i
49535.352089591805                                0.9982269300696572+4.39142314132256E-7i
62605.16572014828                                 0.9982269196455567+5.626008302986545E-7i
79123.42618981327                                 0.9982269079946786+7.215954672092409E-7i
100000                                            0.9982268954531576+9.256232205847722E-7i
