% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:42
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980581105172036+4.2908569274903757E-10i
0.1263848202934298                                0.9980581105185721+5.422740053737322E-10i
0.15973122800602543                               0.9980581105208302+6.853012293590201E-10i
0.2018760254679039                                0.998058110524276+8.660142695071658E-10i
0.25514065200312885                               0.9980581105298761+1.0943040261911358E-9i
0.32245905452963947                               0.9980581105388083+1.3826181210913794E-9i
0.4075392965871777                                0.9980581105530197+1.7465824717927024E-9i
0.5150678076168125                                0.9980581105756319+2.205734972726337E-9i
0.6509675230458171                                0.9980581106115012+2.784352523627463E-9i
0.822724134170047                                 0.9980581106682436+3.5123078913886375E-9i
1.03979841848149                                  0.9980581107572905+4.425814336137978E-9i
1.3141473626117568                                0.9980581108960133+5.56780489937317E-9i
1.6608827826277157                                0.998058111108962+6.987603353193653E-9i
2.0991037201085545                                0.9980581114297113+8.739661528401333E-9i
2.6529484644318972                                0.9980581119000338+1.0881815182307106E-8i
3.3529241492495583                                0.9980581125674225+1.3474916225258822E-8i
4.237587160604064                                 0.9980581134818596+1.6586680064369093E-8i
5.355666917706899                                 0.998058114696152+2.0300267058993217E-8i
6.768750009458534                                 0.9980581162744905+2.4722442823720132E-8i
8.554672535565684                                 0.9980581183047532+2.998550458863871E-8i
10.811807510766078                                0.9980581209100846+3.6246330855618736E-8i
13.664483492953257                                0.998058124265288+4.368818537998474E-8i
17.26983290659436                                 0.9980581286327139+5.251257365592699E-8i
21.826447283974872                                0.9980581344037318+6.289539981909147E-8i
27.58531617629184                                 0.9980581421137413+7.490235505451391E-8i
34.863652276780876                                0.9980581524001488+8.838929250780293E-8i
44.06236427773573                                 0.9980581658999833+1.0292262048623516E-7i
55.68813990945273                                 0.9980581830954215+1.1775562068002207E-7i
70.38135554931561                                 0.9980582041409862+1.318988342231845E-7i
88.95134973108236                                 0.9980582287392026+1.4430075327287732E-7i
112.42100350620873                                0.9980582561474606+1.540951291979624E-7i
142.08308325339223                                0.998058285345781+1.6080495256595573E-7i
179.5714494371641                                 0.9980583152969154+1.6439165052677006E-7i
226.9510536694671                                 0.9980583451559587+1.6513270278592482E-7i
286.83168133420116                                0.9980583743313882+1.6342558160107484E-7i
362.51170499885353                                0.9980584024105396+1.5964881940826978E-7i
458.1597669054491                                 0.9980584290528377+1.541409619068133E-7i
579.0443980602489                                 0.9980584539435979+1.4725464645316696E-7i
731.8242219076182                                 0.9980584768229523+1.3939862259541783E-7i
924.9147277217335                                 0.9980584975277765+1.3102406199833908E-7i
1168.9518164985777                                0.9980585159981508+1.22582131501535E-7i
1477.3776525985127                                0.998058532247434+1.1449909168173559E-7i
1867.1810912919207                                0.9980585463298457+1.0718134195544434E-7i
2359.8334667821937                                0.9980585583202205+1.0103468627651979E-7i
2982.471286216894                                 0.9980585683024658+9.648642973063757E-8i
3769.3909753883636                                0.998058576359532+9.401074603519573E-8i
4763.938010401341                                 0.9980585825676282+9.415924036989687E-8i
6020.894493336138                                 0.9980585869905146+9.759753863360192E-8i
7609.496685459883                                 0.9980585896779212+1.0514881345698997E-7i
9617.248711152964                                 0.9980585906638262+1.1784677130578965E-7i
12154.742500762884                                0.9980585899666671+1.3700012370815066E-7i
15361.749466718296                                0.9980585875905807+1.6427213178248576E-7i
19414.919457438817                                0.9980585835279163+2.0177963417946828E-7i
24537.51106639822                                 0.9980585777637022+2.5221716034587255E-7i
31011.689265747817                                0.9980585702828446+3.190129868840403E-7i
39194.06774847221                                 0.9980585610826671+4.065256641549743E-7i
49535.352089591805                                0.9980585501922159+5.20291541528136E-7i
62605.16572014828                                 0.9980585377043578+6.673359300832892E-7i
79123.42618981327                                 0.9980585238255976+8.565648529151311E-7i
100000                                            0.9980585089550498+1.09925914506931E-6i
