% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 16:48
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982306083899846+3.889697783655808E-10i
0.1263848202934298                                0.9982306083917758+4.915656276961533E-10i
0.15973122800602543                               0.9982306083945918+6.211974931817294E-10i
0.2018760254679039                                0.9982306083991499+7.849645158891949E-10i
0.25514065200312885                               0.9982306084063917+9.918041978159151E-10i
0.32245905452963947                               0.9982306084179016+1.2529424685250254E-9i
0.4075392965871777                                0.9982306084362128+1.5824277095061796E-9i
0.5150678076168125                                0.9982306084654347+1.997737359579103E-9i
0.6509675230458171                                0.9982306085117834+2.520412527042292E-9i
0.822724134170047                                 0.9982306085850277+3.1766117621253387E-9i
1.03979841848149                                  0.9982306087001206+3.9973644301719246E-9i
1.3141473626117568                                0.9982306088791857+5.018147479750132E-9i
1.6608827826277157                                0.9982306091540017+6.2772743969008515E-9i
2.0991037201085545                                0.9982306095674908+7.812708707515857E-9i
2.6529484644318972                                0.9982306101731044+9.657745751038964E-9i
3.3529241492495583                                0.9982306110309036+1.1837742510113089E-8i
4.237587160604064                                 0.9982306122022488+1.4371202799308937E-8i
5.355666917706899                                 0.9982306137490367+1.7275341236857524E-8i
6.768750009458534                                 0.9982306157397594+2.0568882539931877E-8i
8.554672535565684                                 0.9982306182564246+2.4264529599299912E-8i
10.811807510766078                                0.9982306213904573+2.835720305830394E-8i
13.664483492953257                                0.9982306252300938+3.2821620063832885E-8i
17.26983290659436                                 0.9982306298556224+3.761719541980073E-8i
21.826447283974872                                0.9982306353372468+4.268772594271708E-8i
27.58531617629184                                 0.9982306417253608+4.796092453395407E-8i
34.863652276780876                                0.9982306490398455+5.3361791917329126E-8i
44.06236427773573                                 0.998230657277012+5.88318973113775E-8i
55.68813990945273                                 0.9982306664282514+6.433648096503122E-8i
70.38135554931561                                 0.9982306764985759+6.985715992741213E-8i
88.95134973108236                                 0.9982306875189165+7.5375034520826E-8i
112.42100350620873                                0.9982306995473589+8.084567046881278E-8i
142.08308325339223                                0.9982307126542299+8.61723850945386E-8i
179.5714494371641                                 0.9982307268879398+9.11911344914194E-8i
226.9510536694671                                 0.9982307422344219+9.567826655623235E-8i
286.83168133420116                                0.9982307585846177+9.938259119829986E-8i
362.51170499885353                                0.9982307757239927+1.0207179301245805E-7i
458.1597669054491                                 0.9982307933475305+1.0357754312671637E-7i
579.0443980602489                                 0.9982308110916277+1.0382680984908024E-7i
731.8242219076182                                 0.9982308285738305+1.0285482222744713E-7i
924.9147277217335                                 0.9982308454277331+1.0080204623439286E-7i
1168.9518164985777                                0.9982308613299343+9.790104708166602E-8i
1477.3776525985127                                0.9982308760150073+9.445971911045678E-8i
1867.1810912919207                                0.9982308892813091+9.084612041773636E-8i
2359.8334667821937                                0.9982309009887886+8.747836895016516E-8i
2982.471286216894                                 0.998230911052275+8.482127059135714E-8i
3769.3909753883636                                0.9982309194316469+8.339069175893691E-8i
4763.938010401341                                 0.9982309261209769+8.376627404412655E-8i
6020.894493336138                                 0.9982309311373421+8.661296872892577E-8i
7609.496685459883                                 0.9982309345105917+9.271223726955552E-8i
9617.248711152964                                 0.9982309362747824+1.0300403266220574E-7i
12154.742500762884                                0.9982309364608524+1.1864096838859137E-7i
15361.749466718296                                0.9982309350927494+1.410568094082831E-7i
19414.919457438817                                0.998230932185047+1.7205245237644832E-7i
24537.51106639822                                 0.9982309277445589+2.1390301872828985E-7i
31011.689265747817                                0.99823092177489+2.694917293484635E-7i
39194.06774847221                                 0.9982309142864363+3.4247711366802507E-7i
49535.352089591805                                0.9982309053127392+4.375022968775162E-7i
62605.16572014828                                 0.9982308949374733+5.604577712834847E-7i
79123.42618981327                                 0.998230883335997+7.188115087106202E-7i
100000                                            0.998230870843371+9.220238109170962E-7i
