% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:25
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981663413355681+4.026661485120115E-10i
0.1263848202934298                                0.9981663413374435+5.088735810705462E-10i
0.15973122800602543                               0.998166341340391+6.430677234228063E-10i
0.2018760254679039                                0.9981663413452054+8.125963003779529E-10i
0.25514065200312885                               0.9981663413527487+1.0267087059323347E-9i
0.32245905452963947                               0.998166341364898+1.2970204707785128E-9i
0.4075392965871777                                0.998166341384194+1.6380632162481214E-9i
0.5150678076168125                                0.9981663414148935+2.067906905074163E-9i
0.6509675230458171                                0.9981663414635803+2.6088056392248063E-9i
0.822724134170047                                 0.9981663415405665+3.2877494211957705E-9i
1.03979841848149                                  0.9981663416614386+4.136686336661389E-9i
1.3141473626117568                                0.9981663418494002+5.1920130375551705E-9i
1.6608827826277157                                0.9981663421377316+6.4927898297119E-9i
2.0991037201085545                                0.99816634257102+8.077275120153402E-9i
2.6529484644318972                                0.9981663432043928+9.97827640264532E-9i
3.3529241492495583                                0.9981663440991707+1.2219697306192783E-8i
4.237587160604064                                 0.9981663453161294+1.481790835377803E-8i
5.355666917706899                                 0.9981663469142993+1.7788221080218435E-8i
6.768750009458534                                 0.9981663489565538+2.114892559788718E-8i
8.554672535565684                                 0.9981663515164085+2.491504251578443E-8i
10.811807510766078                                0.9981663546734424+2.908850085058E-8i
13.664483492953257                                0.9981663585018353+3.3659096205856814E-8i
17.26983290659436                                 0.9981663630683996+3.861314409101791E-8i
21.826447283974872                                0.9981663684368453+4.393474744127029E-8i
27.58531617629184                                 0.9981663746646539+4.9603832000314135E-8i
34.863652276780876                                0.9981663817984211+5.5606033663719164E-8i
44.06236427773573                                 0.9981663898874945+6.19458882055863E-8i
55.68813990945273                                 0.9981663990090506+6.864204756944994E-8i
70.38135554931561                                 0.9981664092869957+7.570163272546211E-8i
88.95134973108236                                 0.9981664208919431+8.30833917466316E-8i
112.42100350620873                                0.9981664340206176+9.06585701647552E-8i
142.08308325339223                                0.9981664488489947+9.818288638834775E-8i
179.5714494371641                                 0.9981664654686845+1.0529726786878111E-7i
226.9510536694671                                 0.9981664838262624+1.1156666897563672E-7i
286.83168133420116                                0.9981665036902254+1.1654941528616515E-7i
362.51170499885353                                0.9981665246579234+1.1987589815315585E-7i
458.1597669054491                                 0.998166546198432+1.2131342706780677E-7i
579.0443980602489                                 0.9981665677165897+1.2080277714952772E-7i
731.8242219076182                                 0.998166588620969+1.1846401102133723E-7i
924.9147277217335                                 0.9981666083804918+1.1457797465756375E-7i
1168.9518164985777                                0.9981666265638243+1.0955353034951547E-7i
1477.3776525985127                                0.9981666428603472+1.0389023120565876E-7i
1867.1810912919207                                0.9981666570847261+9.814317737062979E-8i
2359.8334667821937                                0.9981666691674462+9.289475073456989E-8i
2982.471286216894                                 0.9981666791346264+8.873652020583605E-8i
3769.3909753883636                                0.9981666870794881+8.626474280345906E-8i
4763.938010401341                                 0.9981666931289068+8.609303551065779E-8i
6020.894493336138                                 0.9981666974127992+8.888435935378791E-8i
7609.496685459883                                 0.9981667000405018+9.540063378408515E-8i
9617.248711152964                                 0.9981667010893468+1.065657589231449E-7i
12154.742500762884                                0.9981667006028356+1.2353816157050722E-7i
15361.749466718296                                0.998166698596493+1.477922529745832E-7i
19414.919457438817                                0.99816669506628+1.8121207729260484E-7i
24537.51106639822                                 0.9981666899978963+2.2620303553221698E-7i
31011.689265747817                                0.9981666833769044+2.858301782321682E-7i
39194.06774847221                                 0.9981666752001863+3.639920599671701E-7i
49535.352089591805                                0.9981666654942822+4.6564067254260833E-7i
62605.16572014828                                 0.9981666543425044+5.970594572292679E-7i
79123.42618981327                                 0.9981666419290582+7.662139576986278E-7i
100000                                            0.9981666286095643+9.83193724153902E-7i
