% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:35
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980900918851218+4.2257102887928557E-10i
0.1263848202934298                                0.998090091886881+5.340306636744132E-10i
0.15973122800602543                               0.9980900918898358+6.748631346361156E-10i
0.2018760254679039                                0.9980900918944391+8.527822394803378E-10i
0.25514065200312885                               0.9980900919018132+1.0775003906689721E-9i
0.32245905452963947                               0.9980900919135978+1.3612190162672124E-9i
0.4075392965871777                                0.9980900919323297+1.7192116567820104E-9i
0.5150678076168125                                0.9980900919622259+2.1704888542412644E-9i
0.6509675230458171                                0.998090092009539+2.738499273469538E-9i
0.822724134170047                                 0.9980900920843222+3.451754346950521E-9i
1.03979841848149                                  0.9980900922017051+4.344148367797916E-9i
1.3141473626117568                                0.9980900923841522+5.454584154247963E-9i
1.6608827826277157                                0.9980900926635984+6.82538142867011E-9i
2.0991037201085545                                0.9980900930828367+8.499099083036098E-9i
2.6529484644318972                                0.9980900936940781+1.0514334668652842E-8i
3.3529241492495583                                0.9980900945539459+1.290300235424614E-8i
4.237587160604064                                 0.9980900957163611+1.5692936611895416E-8i
5.355666917706899                                 0.9980900972303597+1.8916461495939485E-8i
6.768750009458534                                 0.9980900991452477+2.2617877849105877E-8i
8.554672535565684                                 0.9980901015181891+2.685251309119774E-8i
10.811807510766078                                0.9980901044130951+3.1684149302419157E-8i
13.664483492953257                                0.9980901078985862+3.7193937895044533E-8i
17.26983290659436                                 0.9980901120632448+4.349371499282861E-8i
21.826447283974872                                0.9980901170435296+5.072201365047629E-8i
27.58531617629184                                 0.9980901230450379+5.902163976403642E-8i
34.863652276780876                                0.998090130354117+6.851408658783293E-8i
44.06236427773573                                 0.9980901393537517+7.926485224754999E-8i
55.68813990945273                                 0.9980901505302311+9.121922945701272E-8i
70.38135554931561                                 0.9980901644345654+1.0411433285457014E-7i
88.95134973108236                                 0.9980901815792804+1.1740566261559299E-7i
112.42100350620873                                0.9980902022810637+1.3025575737999837E-7i
142.08308325339223                                0.9980902264936539+1.4162137668715623E-7i
179.5714494371641                                 0.9980902536972845+1.504439147362731E-7i
226.9510536694671                                 0.998090282912465+1.5589699916734238E-7i
286.83168133420116                                0.9980903128617117+1.5760146096772356E-7i
362.51170499885353                                0.9980903422342497+1.5571583064149292E-7i
458.1597669054491                                 0.9980903699528929+1.5086097652707492E-7i
579.0443980602489                                 0.9980903953398891+1.4391633094103712E-7i
731.8242219076182                                 0.9980904181288074+1.3578437641999113E-7i
924.9147277217335                                 0.9980904383537366+1.272213811815677E-7i
1168.9518164985777                                0.9980904561904438+1.1878111015359538E-7i
1477.3776525985127                                0.9980904718264075+1.1085585428620718E-7i
1867.1810912919207                                0.9980904853982262+1.0376356405554733E-7i
2359.8334667821937                                0.9980904969895926+9.78295696140218E-8i
2982.471286216894                                 0.9980905066603493+9.343525006914713E-8i
3769.3909753883636                                0.998090514471571+9.10362153310584E-8i
4763.938010401341                                 0.9980905204898992+9.117264571296138E-8i
6020.894493336138                                 0.998090524778098+9.449255825653054E-8i
7609.496685459883                                 0.9980905273857764+1.0179298829245016E-7i
9617.248711152964                                 0.9980905283461885+1.1407377939596156E-7i
12154.742500762884                                0.9980905276771128+1.3260103906603518E-7i
15361.749466718296                                0.9980905253823955+1.5898406502510536E-7i
19414.919457438817                                0.9980905214544766+1.952712645124241E-7i
24537.51106639822                                 0.9980905158785179+2.4407022842497323E-7i
31011.689265747817                                0.9980905086402715+3.086986652065552E-7i
39194.06774847221                                 0.9980904997370917+3.9337425611431923E-7i
49535.352089591805                                0.9980904891972189+5.034539383889941E-7i
62605.16572014828                                 0.9980904771105717+6.457354037183813E-7i
79123.42618981327                                 0.9980904636761533+8.288366115323136E-7i
100000                                            0.9980904492797842+1.0636733308193395E-6i
