% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:39
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980722802535358+4.269929222773543E-10i
0.1263848202934298                                0.9980722802552481+5.396222870418643E-10i
0.15973122800602543                               0.9980722802579185+6.819361924667822E-10i
0.2018760254679039                                0.9980722802621885+8.617338053870589E-10i
0.25514065200312885                               0.9980722802689153+1.0888385945272824E-9i
0.32245905452963947                               0.9980722802797454+1.3755987086514602E-9i
0.4075392965871777                                0.9980722802969815+1.7374858422134932E-9i
0.5150678076168125                                0.9980722803244036+2.19378628985539E-9i
0.6509675230458171                                0.9980722803678629+2.7683471964913317E-9i
0.822724134170047                                 0.9980722804365496+3.490280912104942E-9i
1.03979841848149                                  0.9980722805443893+4.39442665422785E-9i
1.3141473626117568                                0.9980722807119335+5.521223296762523E-9i
1.6608827826277157                                0.9980722809687198+6.915529430983011E-9i
2.0991037201085545                                0.9980722813540336+8.624074568651174E-9i
2.6529484644318972                                0.9980722819159649+1.0692090721845598E-8i
3.3529241492495583                                0.9980722827069335+1.3161469733599908E-8i
4.237587160604064                                 0.9980722837775735+1.6074059841338882E-8i
5.355666917706899                                 0.9980722851744794+1.9480818609337856E-8i
6.768750009458534                                 0.998072286946763+2.3450503300409787E-8i
8.554672535565684                                 0.9980722891548254+2.8071190902978664E-8i
10.811807510766078                                0.9980722918742687+3.345050865625675E-8i
13.664483492953257                                0.9980722952016705+3.97251624080977E-8i
17.26983290659436                                 0.9980722992820797+4.706984565850012E-8i
21.826447283974872                                0.998072304349163+5.5680434873867294E-8i
27.58531617629184                                 0.9980723107547798+6.572662375155644E-8i
34.863652276780876                                0.9980723189739357+7.729015436343426E-8i
44.06236427773573                                 0.9980723295895567+9.029257804678725E-8i
55.68813990945273                                 0.9980723432385732+1.044087082869016E-7i
70.38135554931561                                 0.9980723604920593+1.1899236844386433E-7i
88.95134973108236                                 0.9980723816699705+1.3307528736798862E-7i
112.42100350620873                                0.9980724066502119+1.4549257041055276E-7i
142.08308325339223                                0.9980724347708629+1.5513109025152143E-7i
179.5714494371641                                 0.9980724649033148+1.612185841660179E-7i
226.9510536694671                                 0.9980724956997232+1.6352334440171904E-7i
286.83168133420116                                0.9980725259111795+1.6236360595159285E-7i
362.51170499885353                                0.9980725546338356+1.5842839406117332E-7i
458.1597669054491                                 0.9980725813781103+1.5251661314042034E-7i
579.0443980602489                                 0.998072605976792+1.453298611944072E-7i
731.8242219076182                                 0.9980726284199438+1.3739556841531395E-7i
924.9147277217335                                 0.9980726487250102+1.2910702967518446E-7i
1168.9518164985777                                0.9980726668878424+1.2080945493695538E-7i
1477.3776525985127                                0.9980726829016474+1.1286250220282004E-7i
1867.1810912919207                                0.9980726967893795+1.056550463909276E-7i
2359.8334667821937                                0.9980727086124697+9.95952518779603E-8i
2982.471286216894                                 0.9980727184534344+9.511048356906193E-8i
3769.3909753883636                                0.9980727263964734+9.266905041662707E-8i
4763.938010401341                                 0.9980727325168852+9.281418249032852E-8i
6020.894493336138                                 0.9980727368777925+9.620174311073453E-8i
7609.496685459883                                 0.9980727395284378+1.0364300027953487E-7i
9617.248711152964                                 0.9980727405021088+1.1615656914827162E-7i
12154.742500762884                                0.9980727398169297+1.3503200289980834E-7i
15361.749466718296                                0.9980727374766479+1.6190849635893058E-7i
19414.919457438817                                0.9980727334733782+1.9887257161524766E-7i
24537.51106639822                                 0.9980727277923542+2.4858028686681424E-7i
31011.689265747817                                0.9980727204190318+3.144107646934733E-7i
39194.06774847221                                 0.9980727113511066+4.0065960569635276E-7i
49535.352089591805                                0.9980727006172186+5.127829500055958E-7i
62605.16572014828                                 0.9980726883090137+6.577044536814002E-7i
79123.42618981327                                 0.998072674629598+8.442015458798257E-7i
100000                                            0.9980726599719918+1.0833920818166192E-6i
