% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 17 2025, 16:10
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9745440174292885+1.991352031858766E-7i
0.1263848202934298                                0.9745440183375548+2.516676079625485E-7i
0.15973122800602543                               0.9745440197883268+3.180513645061708E-7i
0.2018760254679039                                0.9745440221050136+4.0193173040994253E-7i
0.25514065200312885                               0.9745440258046+5.079061958205486E-7i
0.32245905452963947                               0.9745440317115622+6.417660141217056E-7i
0.4075392965871777                                0.9745440411402997+8.107916098304237E-7i
0.5150678076168125                                0.9745440561850802+1.0241062000045923E-6i
0.6509675230458171                                0.9745440801754905+1.2930832079705449E-6i
0.822724134170047                                 0.9745441183920813+1.631782747804585E-6i
1.03979841848149                                  0.9745441791740034+2.0573487152477745E-6i
1.3141473626117568                                0.9745442756029241+2.5902105211337094E-6i
1.6608827826277157                                0.9745444279841853+3.253767896063433E-6i
2.0991037201085545                                0.9745446673196897+4.0729453244307045E-6i
2.6529484644318972                                0.9745450397235452+5.070541655327049E-6i
3.3529241492495583                                0.9745456110055892+6.2597125721759345E-6i
4.237587160604064                                 0.974546468924958+7.630583390845391E-6i
5.355666917706899                                 0.9745477175245235+9.130154243632505E-6i
6.768750009458534                                 0.974549454608575+1.0639956507508384E-5i
8.554672535565684                                 0.9745517255976033+1.1967319619083644E-5i
10.811807510766078                                0.9745544647352131+1.2876476200943012E-5i
13.664483492953257                                0.9745574656685199+1.317176896334809E-5i
17.26983290659436                                 0.9745604290798984+1.2793953922372961E-5i
21.826447283974872                                0.9745630761458972+1.1852651847719542E-5i
27.58531617629184                                 0.974565246556867+1.0564370788615846E-5i
34.863652276780876                                0.97456691675724+9.151941869878219E-6i
44.06236427773573                                 0.9745681529786006+7.777597309975346E-6i
55.68813990945273                                 0.9745690523081588+6.529849449364582E-6i
70.38135554931561                                 0.9745697052940397+5.442002310365211E-6i
88.95134973108236                                 0.9745701828448399+4.515903714465141E-6i
112.42100350620873                                0.9745705363683875+3.7386398216828157E-6i
142.08308325339223                                0.9745708016996459+3.0918501731380007E-6i
179.5714494371641                                 0.9745710032646645+2.5566802110188184E-6i
226.9510536694671                                 0.9745711577739832+2.116125327873806E-6i
286.83168133420116                                0.9745712770271987+1.7556835346319986E-6i
362.51170499885353                                0.9745713696893752+1.4632017816055748E-6i
458.1597669054491                                 0.9745714422870294+1.2285332399498803E-6i
579.0443980602489                                 0.9745714997492266+1.0432595491539223E-6i
731.8242219076182                                 0.974571545726478+9.005374325403446E-7i
924.9147277217335                                 0.9745715828276491+7.950460550643589E-7i
1168.9518164985777                                0.9745716128354731+7.229882878017721E-7i
1477.3776525985127                                0.9745716369132783+6.82111224753641E-7i
1867.1810912919207                                0.9745716557884703+6.717362738311736E-7i
2359.8334667821937                                0.974571669901434+6.928099615768541E-7i
2982.471286216894                                 0.9745716795141249+7.479981257942098E-7i
3769.3909753883636                                0.9745716847828434+8.418480970866092E-7i
4763.938010401341                                 0.9745716858031169+9.810423586050445E-7i
6020.894493336138                                 0.9745716826352959+1.174766576441759E-6i
7609.496685459883                                 0.9745716753210272+1.4352173845345627E-6i
9617.248711152964                                 0.9745716638954138+1.778279772856164E-6i
12154.742500762884                                0.9745716484019332+2.2244119989278784E-6i
15361.749466718296                                0.9745716289177627+2.7997865208641037E-6i
19414.919457438817                                0.9745716055970187+3.5377485824143654E-6i
24537.51106639822                                 0.9745715787439767+4.480670987353085E-6i
31011.689265747817                                0.9745715489309734+5.6823047044419216E-6i
39194.06774847221                                 0.9745715171905939+7.210751553410738E-6i
49535.352089591805                                0.9745714853167762+9.152220413126229E-6i
62605.16572014828                                 0.9745714563443012+1.1615768924251976E-5i
79123.42618981327                                 0.9745714353062688+1.4739282733275115E-5i
100000                                            0.9745714304331766+1.8697006501540335E-5i
