% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 15:04
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9729595323118416+2.2275194706449388E-7i
0.1263848202934298                                0.972959533333283+2.8151446066703703E-7i
0.15973122800602543                               0.9729595349649032+3.557709826083633E-7i
0.2018760254679039                                0.9729595375701741+4.495990144283506E-7i
0.25514065200312885                               0.97295954173091+5.681411480525241E-7i
0.32245905452963947                               0.9729595483738833+7.178751678035096E-7i
0.4075392965871777                                0.9729595589777493+9.069443379848149E-7i
0.5150678076168125                                0.9729595758974725+1.1455526522980659E-6i
0.6509675230458171                                0.972959602878008+1.4464199445286008E-6i
0.822724134170047                                 0.9729596458582952+1.825268842347166E-6i
1.03979841848149                                  0.9729597142177449+2.3012663051526073E-6i
1.3141473626117568                                0.9729598226707261+2.897243846935699E-6i
1.6608827826277157                                0.9729599940589793+3.639333672676127E-6i
2.0991037201085545                                0.9729602632591906+4.555328561252806E-6i
2.6529484644318972                                0.9729606821526949+5.670552385542049E-6i
3.3529241492495583                                0.9729613247763267+6.9993641835211654E-6i
4.237587160604064                                 0.9729622898313063+8.530036683712738E-6i
5.355666917706899                                 0.9729636942304236+1.0202072308925855E-5i
6.768750009458534                                 0.9729656475920547+1.1881009962029986E-5i
8.554672535565684                                 0.9729682000607801+1.3348644992432266E-5i
10.811807510766078                                0.9729712758604032+1.4338277077559754E-5i
13.664483492953257                                0.9729746400324393+1.4628831952893981E-5i
17.26983290659436                                 0.9729779521885216+1.4153855768552138E-5i
21.826447283974872                                0.9729808946903293+1.3038587648306868E-5i
27.58531617629184                                 0.9729832837639838+1.1530575119903075E-5i
34.863652276780876                                0.9729850911935917+9.886499149546943E-6i
44.06236427773573                                 0.9729863928414394+8.29599529972679E-6i
55.68813990945273                                 0.9729873029817855+6.864855884650571E-6i
70.38135554931561                                 0.9729879310775453+5.633625858195573E-6i
88.95134973108236                                 0.9729883645575457+4.603646011569907E-6i
112.42100350620873                                0.972988667076952+3.757040642040754E-6i
142.08308325339223                                0.9729888825915862+3.068782405607181E-6i
179.5714494371641                                 0.9729890404283056+2.5131178370260254E-6i
226.9510536694671                                 0.972989159725317+2.066593137518755E-6i
286.83168133420116                                0.9729892528071656+1.709153145955919E-6i
362.51170499885353                                0.9729893275275776+1.424282209022066E-6i
458.1597669054491                                 0.9729893888185036+1.198761245728948E-6i
579.0443980602489                                 0.9729894397079801+1.0223204177991118E-6i
731.8242219076182                                 0.9729894819993896+8.873010014959058E-7i
924.9147277217335                                 0.9729895167448689+7.883640579862312E-7i
1168.9518164985777                                0.9729895445897249+7.222454390847576E-7i
1477.3776525985127                                0.9729895660184255+6.875469673661341E-7i
1867.1810912919207                                0.9729895815051253+6.845677940889218E-7i
2359.8334667821937                                0.9729895915598745+7.152100550643282E-7i
2982.471286216894                                 0.9729895966923658+7.830099058451933E-7i
3769.3909753883636                                0.9729895973437999+8.933283029480939E-7i
4763.938010401341                                 0.9729895938352354+1.0537015130766737E-6i
6020.894493336138                                 0.9729895863538485+1.2743359278815307E-6i
7609.496685459883                                 0.9729895749740065+1.5687437945001763E-6i
9617.248711152964                                 0.9729895596957981+1.9545416322961637E-6i
12154.742500762884                                0.9729895404943217+2.4544545134172014E-6i
15361.749466718296                                0.9729895173751526+3.0975859491640927E-6i
19414.919457438817                                0.972989490439881+3.92102989187515E-6i
24537.51106639822                                 0.9729894599728074+4.97192037759966E-6i
31011.689265747817                                0.9729894265727267+6.310035371915236E-6i
39194.06774847221                                 0.9729893913632742+8.011096685762317E-6i
49535.352089591805                                0.9729893563280886+1.0170942025654081E-5i
62605.16572014828                                 0.972989324842326+1.2910792185836994E-5i
79123.42618981327                                 0.9729893025164873+1.6383893720507548E-5i
100000                                            0.9729892985297577+2.0783886534744616E-5i
