% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 14:49
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9744160339121115+2.0095768843993978E-7i
0.1263848202934298                                0.9744160348292389+2.539708640003554E-7i
0.15973122800602543                               0.9744160362941898+3.2096215170985507E-7i
0.2018760254679039                                0.9744160386334155+4.0561016354105405E-7i
0.25514065200312885                               0.9744160423691773+5.125544501577405E-7i
0.32245905452963947                               0.9744160483336617+6.476392344407672E-7i
0.4075392965871777                                0.9744160578544637+8.182115112840248E-7i
0.5150678076168125                                0.9744160730460009+1.033477860755328E-6i
0.6509675230458171                                0.974416097270567+1.304915539087356E-6i
0.822724134170047                                 0.9744161358600715+1.6467128168710675E-6i
1.03979841848149                                  0.9744161972353285+2.0761694202804066E-6i
1.3141473626117568                                0.9744162946055692+2.6138995679022903E-6i
1.6608827826277157                                0.974416448474983+3.2835127402037432E-6i
2.0991037201085545                                0.9744166901483583+4.110152602342235E-6i
2.6529484644318972                                0.9744170661913922+5.116808687542584E-6i
3.3529241492495583                                0.9744176430571607+6.316721650731368E-6i
4.237587160604064                                 0.974418509360182+7.699859510216774E-6i
5.355666917706899                                 0.9744197701477293+9.212618749953283E-6i
6.768750009458534                                 0.9744215241413404+1.0735256526078869E-5i
8.554672535565684                                 0.9744238171154592+1.2073075083074196E-5i
10.811807510766078                                0.9744265824983315+1.2987853860940415E-5i
13.664483492953257                                0.9744296116457832+1.3281918835770518E-5i
17.26983290659436                                 0.9744326019505227+1.2895452583422209E-5i
21.826447283974872                                0.97443527145999+1.1939324252909503E-5i
27.58531617629184                                 0.9744374579400755+1.0632546441230995E-5i
34.863652276780876                                0.974439137414625+9.200727087898556E-6i
44.06236427773573                                 0.9744403768811086+7.808403700378052E-6i
55.68813990945273                                 0.9744412748672359+6.545589061953725E-6i
70.38135554931561                                 0.9744419235585778+5.4462400064120274E-6i
88.95134973108236                                 0.9744423953249293+4.5121712139446495E-6i
112.42100350620873                                0.9744427426722895+3.7300277697903755E-6i
142.08308325339223                                0.9744430021722889+3.0808431745477304E-6i
179.5714494371641                                 0.9744431986975042+2.5451222457448275E-6i
226.9510536694671                                 0.9744433491717813+2.1052497322705624E-6i
286.83168133420116                                0.9744434654209609+1.7461931458670182E-6i
362.51170499885353                                0.9744435560028544+1.4553862679908713E-6i
458.1597669054491                                 0.9744436272624544+1.222400317540862E-6i
579.0443980602489                                 0.974443683925988+1.0386579461891806E-6i
731.8242219076182                                 0.9744437294575523+8.972556609873316E-7i
924.9147277217335                                 0.9744437663168932+7.928802925994239E-7i
1168.9518164985777                                0.9744437961807773+7.217816097189708E-7i
1477.3776525985127                                0.9744438201428739+6.817724204085845E-7i
1867.1810912919207                                0.974443838889131+6.722472957363396E-7i
2359.8334667821937                                0.9744438528377878+6.942290767714237E-7i
2982.471286216894                                 0.9744438622422973+7.504628025897731E-7i
3769.3909753883636                                0.9744438672588345+8.455796280551473E-7i
4763.938010401341                                 0.9744438679890576+9.863532891981742E-7i
6020.894493336138                                 0.9744438645026713+1.1820722617296223E-6i
7609.496685459883                                 0.9744438568526423+1.4450524233079054E-6i
9617.248711152964                                 0.9744438450838633+1.7913218673449513E-6i
12154.742500762884                                0.9744438292482868+2.241514638478836E-6i
15361.749466718296                                0.9744438094288145+2.8220234734291795E-6i
19414.919457438817                                0.9744437857829198+3.5664723707048695E-6i
24537.51106639822                                 0.9744437586173302+4.517588094610303E-6i
31011.689265747817                                0.9744437285079531+5.729571190529801E-6i
39194.06774847221                                 0.9744436964929716+7.271094546198255E-6i
49535.352089591805                                0.9744436643788263+9.229091386746648E-6i
62605.16572014828                                 0.9744436352242655+1.171353608725173E-5i
79123.42618981327                                 0.9744436141049461+1.4863472714987662E-5i
100000                                            0.9744436093213622+1.8854609000733126E-5i
