% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 11:59
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9745764418958481+1.986971123967633E-7i
0.1263848202934298                                0.9745764428020528+2.5111394661450795E-7i
0.15973122800602543                               0.9745764442496689+3.1735165857668173E-7i
0.2018760254679039                                0.9745764465611931+4.0104748506812913E-7i
0.25514065200312885                               0.974576450252562+5.06788801151673E-7i
0.32245905452963947                               0.9745764561464313+6.403541102681665E-7i
0.4075392965871777                                0.9745764655542197+8.09007815040534E-7i
0.5150678076168125                                0.9745764805655744+1.0218530315539425E-6i
0.6509675230458171                                0.9745765045026509+1.2902381246165417E-6i
0.822724134170047                                 0.9745765426342624+1.6281921916901244E-6i
1.03979841848149                                  0.974576603281086+2.052821234057669E-6i
1.3141473626117568                                0.974576699495288+2.5845094092301458E-6i
1.6608827826277157                                0.9745768515368801+3.246604375746172E-6i
2.0991037201085545                                0.9745770903377458+4.06397476569455E-6i
2.6529484644318972                                0.9745774619070237+5.059367699308213E-6i
3.3529241492495583                                0.9745780319027743+6.245907965315917E-6i
4.237587160604064                                 0.9745788878779209+7.613741721206097E-6i
5.355666917706899                                 0.9745801336223943+9.109990398562416E-6i
6.768750009458534                                 0.9745818666884576+1.0616467381378326E-5i
8.554672535565684                                 0.9745841323538957+1.1940982856090932E-5i
10.811807510766078                                0.974586864987323+1.2848397841248455E-5i
13.664483492953257                                0.9745898587454737+1.314363602295221E-5i
17.26983290659436                                 0.9745928151372785+1.2767710207404656E-5i
21.826447283974872                                0.9745954562041077+1.183001399444776E-5i
27.58531617629184                                 0.9745976222304252+1.0546438860933429E-5i
34.863652276780876                                0.9745992898488178+9.139065434123337E-6i
44.06236427773573                                 0.9746005251278675+7.769470064515468E-6i
55.68813990945273                                 0.9746014247770555+6.525723938294887E-6i
70.38135554931561                                 0.9746020788962332+5.440931330726059E-6i
88.95134973108236                                 0.9746025579888762+4.516939015956395E-6i
112.42100350620873                                0.97460291315811+3.740950945941429E-6i
142.08308325339223                                0.9746031800363852+3.094772819576107E-6i
179.5714494371641                                 0.9746033829296616+2.5597261255450166E-6i
226.9510536694671                                 0.9746035384931336+2.118973001030404E-6i
286.83168133420116                                0.9746036585235214+1.7581545921448826E-6i
362.51170499885353                                0.9746037517180886+1.4652275337801275E-6i
458.1597669054491                                 0.9746038246544241+1.2301179807861115E-6i
579.0443980602489                                 0.9746038823169979+1.0444470368704935E-6i
731.8242219076182                                 0.9746039284055433+9.013848224371524E-7i
924.9147277217335                                 0.9746039655671794+7.956066865968876E-7i
1168.9518164985777                                0.9746039956111988+7.233023577221545E-7i
1477.3776525985127                                0.9746040197177839+6.822018628356822E-7i
1867.1810912919207                                0.9746040386240552+6.71608385928214E-7i
2359.8334667821937                                0.9746040527758003+6.924497708240402E-7i
2982.471286216894                                 0.9746040624376286+7.47372371275925E-7i
3769.3909753883636                                0.9746040677662717+8.409025680345232E-7i
4763.938010401341                                 0.9746040688560662+9.796997885079834E-7i
6020.894493336138                                 0.9746040657657007+1.1729236389951974E-6i
7609.496685459883                                 0.9746040585342607+1.4327402593717817E-6i
9617.248711152964                                 0.9746040471939686+1.7749982307546366E-6i
12154.742500762884                                0.9746040317862213+2.2201113197377426E-6i
15361.749466718296                                0.9746040123865276+2.7941966088180244E-6i
19414.919457438817                                0.9746039891484948+3.530529294402879E-6i
24537.51106639822                                 0.974603962375336+4.4713929339742E-6i
31011.689265747817                                0.9746039326387592+5.670424897323652E-6i
39194.06774847221                                 0.9746039009690337+7.195583362034779E-6i
49535.352089591805                                0.9746038691564901+9.132895562943799E-6i
62605.16572014828                                 0.9746038402299649+1.1591189125825882E-5i
79123.42618981327                                 0.9746038192120154+1.4708058500283333E-5i
100000                                            0.9746038143152091+1.865738080425539E-5i
