% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 15:30
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9741684195552235+2.0452557558645023E-7i
0.1263848202934298                                0.9741684204896274+2.584799594571514E-7i
0.15973122800602543                               0.9741684219821889+3.266606157808088E-7i
0.2018760254679039                                0.9741684243655768+4.1281145459179374E-7i
0.25514065200312885                               0.9741684281717015+5.216543707359744E-7i
0.32245905452963947                               0.9741684342487306+6.591372915811427E-7i
0.4075392965871777                                0.9741684439490649+8.327375378491981E-7i
0.5150678076168125                                0.9741684594271852+1.0518249138996903E-6i
0.6509675230458171                                0.9741684841085586+1.328079976441395E-6i
0.822724134170047                                 0.9741685234258819+1.6759419403669747E-6i
1.03979841848149                                  0.9741685859588985+2.113015729774556E-6i
1.3141473626117568                                0.9741686851661807+2.6602775974067157E-6i
1.6608827826277157                                0.9741688419394329+3.341748126441387E-6i
2.0991037201085545                                0.9741690881753036+4.183000981004557E-6i
2.6529484644318972                                0.9741694713200096+5.207400782795059E-6i
3.3529241492495583                                0.9741700590825828+6.4283580031884584E-6i
4.237587160604064                                 0.9741709417470534+7.835538913802962E-6i
5.355666917706899                                 0.9741722263214311+9.374169442460036E-6i
6.768750009458534                                 0.9741740133208154+1.0922030162482117E-5i
8.554672535565684                                 0.9741763492162551+1.2280480566705614E-5i
10.811807510766078                                0.9741791658592959+1.3206528266105817E-5i
13.664483492953257                                0.9741822501591565+1.3498577116118122E-5i
17.26983290659436                                 0.9741852931255853+1.3095695069666299E-5i
21.826447283974872                                0.9741880067450306+1.2111173126061193E-5i
27.58531617629184                                 0.9741902250695446+1.0768871397835646E-5i
34.863652276780876                                0.9741919233273957+9.299750373611957E-6i
44.06236427773573                                 0.9741931699978325+7.872764575402697E-6i
55.68813990945273                                 0.9741940663642498+6.580782489362336E-6i
70.38135554931561                                 0.9741947077214277+5.458997589433838E-6i
88.95134973108236                                 0.9741951691997718+4.509167016926414E-6i
112.42100350620873                                0.9741955053776814+3.7171156012542608E-6i
142.08308325339223                                0.9741957542184402+3.0627515015865515E-6i
179.5714494371641                                 0.9741959414464995+2.5253929559289363E-6i
226.9510536694671                                 0.97419608440744+2.086294342517993E-6i
286.83168133420116                                0.9741961950051766+1.7294372173303879E-6i
362.51170499885353                                0.9741962816296663+1.4414781712466492E-6i
458.1597669054491                                 0.9741963503152481+1.2114452638170195E-6i
579.0443980602489                                 0.9741964054266504+1.0304399644155853E-6i
731.8242219076182                                 0.9741964500856819+8.914208564999317E-7i
924.9147277217335                                 0.9741964864682345+7.890689977177615E-7i
1168.9518164985777                                0.9741965160404472+7.197115922227706E-7i
1477.3776525985127                                0.974196539754853+6.812840763808825E-7i
1867.1810912919207                                0.9741965582121294+6.733249574455172E-7i
2359.8334667821937                                0.9741965717877311+6.970103827610944E-7i
2982.471286216894                                 0.974196580722394+7.552443004638562E-7i
3769.3909753883636                                0.9741965851794591+8.52823680968614E-7i
4763.938010401341                                 0.9741965852805853+9.966998064049062E-7i
6020.894493336138                                 0.9741965811214757+1.1963579642594994E-6i
7609.496685459883                                 0.9741965727800519+1.4643418021526818E-6i
9617.248711152964                                 0.9741965603230024+1.816953015309128E-6i
12154.742500762884                                0.9741965438165813+2.2751648428878146E-6i
15361.749466718296                                0.974196523351852+2.865798032606866E-6i
19414.919457438817                                0.9741964990884874+3.623021382518281E-6i
24537.51106639822                                 0.9741964713325288+4.5902568519340175E-6i
31011.689265747817                                0.974196440661249+5.822591141715295E-6i
39194.06774847221                                 0.9741964081222528+7.389823550781922E-6i
49535.352089591805                                0.9741963755456108+9.380314860016279E-6i
62605.16572014828                                 0.9741963460376891+1.1905844718734999E-5i
79123.42618981327                                 0.9741963247575488+1.5107737619143705E-5i
100000                                            0.9741963201453804+1.916458038441105E-5i
