% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 14:41
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9745959542367267+1.9882572172620632E-7i
0.1263848202934298                                0.9745959551458617+2.5127643768891826E-7i
0.15973122800602543                               0.9745959565981273+3.175569184477175E-7i
0.2018760254679039                                0.9745959589168645+4.0130669529865944E-7i
0.25514065200312885                               0.9745959626199896+5.07115981235878E-7i
0.32245905452963947                               0.9745959685323724+6.407667708583904E-7i
0.4075392965871777                                0.9745959779700075+8.09527641609789E-7i
0.5150678076168125                                0.974595993028557+1.0225065697410193E-6i
0.6509675230458171                                0.9745960170409808+1.291057158499602E-6i
0.822724134170047                                 0.9745960552920341+1.6292133801515393E-6i
1.03979841848149                                  0.9745961161278189+2.0540839043298944E-6i
1.3141473626117568                                0.9745962126386833+2.5860494417834784E-6i
1.6608827826277157                                0.9745963651421156+3.2484401205690447E-6i
2.0991037201085545                                0.9745966046498307+4.066077927879324E-6i
2.6529484644318972                                0.9745969772737142+5.061607626487957E-6i
3.3529241492495583                                0.9745975487774413+6.247954649570505E-6i
4.237587160604064                                 0.9745984067617618+7.61491951785057E-6i
5.355666917706899                                 0.9745996548727118+9.109111890483338E-6i
6.768750009458534                                 0.9746013901189248+1.0611769997422276E-5i
8.554672535565684                                 0.9746036566809518+1.1930414557306151E-5i
10.811807510766078                                0.9746063874856403+1.2830459415732246E-5i
13.664483492953257                                0.9746093757046311+1.3118522678518534E-5i
17.26983290659436                                 0.9746123232640546+1.2737862241414863E-5i
21.826447283974872                                0.9746149541024871+1.1799378595188306E-5i
27.58531617629184                                 0.9746171108493701+1.051890180286706E-5i
34.863652276780876                                0.9746187717593454+9.117181525995864E-6i
44.06236427773573                                 0.9746200033657136+7.754086038450611E-6i
55.68813990945273                                 0.9746209019373384+6.516323148808042E-6i
70.38135554931561                                 0.9746215567261812+5.4362592019969794E-6i
88.95134973108236                                 0.9746220373961993+4.515558133753695E-6i
112.42100350620873                                0.9746223944231694+3.7415750684714315E-6i
142.08308325339223                                0.974622663048353+3.09640357320555E-6i
179.5714494371641                                 0.9746228673762931+2.561675529631402E-6i
226.9510536694671                                 0.9746230239984034+2.1208292496779095E-6i
286.83168133420116                                0.974623144735672+1.7597198905329758E-6i
362.51170499885353                                0.9746232383570868+1.466447923349934E-6i
458.1597669054491                                 0.9746233115250597+1.231019672476504E-6i
579.0443980602489                                 0.974623369300286+1.0450879470903752E-6i
731.8242219076182                                 0.9746234154396514+9.018240391515865E-7i
924.9147277217335                                 0.97462345262605+7.9588962842984E-7i
1168.9518164985777                                0.9746234826882907+7.234566640588712E-7i
1477.3776525985127                                0.9746235068149441+6.822389965159032E-7i
1867.1810912919207                                0.9746235257458883+6.715265744884796E-7i
2359.8334667821937                                0.9746235399273755+6.922362336554171E-7i
2982.471286216894                                 0.9746235496239636+7.470039632062998E-7i
3769.3909753883636                                0.9746235549920935+8.403451516313462E-7i
4763.938010401341                                 0.9746235561256059+9.789067333338521E-7i
6020.894493336138                                 0.9746235530820353+1.1718336811004728E-6i
7609.496685459883                                 0.9746235459000342+1.4312745298899479E-6i
9617.248711152964                                 0.9746235346107619+1.773056354317281E-6i
12154.742500762884                                0.9746235192547488+2.217566343583504E-6i
15361.749466718296                                0.9746234999067664+2.7908882292812245E-6i
19414.919457438817                                0.9746234767193167+3.5262553755154E-6i
24537.51106639822                                 0.9746234499953467+4.465898454140672E-6i
31011.689265747817                                0.9746234203060143+5.663387756422155E-6i
39194.06774847221                                 0.9746233886803265+7.186596227264125E-6i
49535.352089591805                                0.9746233569068572+9.121443178269981E-6i
62605.16572014828                                 0.9746233280106359+1.1576619565299498E-5i
79123.42618981327                                 0.9746233070083291+1.468954705569133E-5i
100000                                            0.9746233021021695+1.8633884274296076E-5i
