% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 18 2025, 15:40
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9716116526238137+2.445485307077319E-7i
0.1263848202934298                                0.9716116537461408+3.09061054206067E-7i
0.15973122800602543                               0.9716116555386834+3.9058371775259145E-7i
0.2018760254679039                                0.9716116584012504+4.935930349837416E-7i
0.25514065200312885                               0.9716116629726292+6.237348552111804E-7i
0.32245905452963947                               0.9716116702714742+7.881209159664227E-7i
0.4075392965871777                                0.9716116819221553+9.956914985051555E-7i
0.5150678076168125                                0.9716117005125243+1.257649433634589E-6i
0.6509675230458171                                0.9716117301573736+1.5879599009036858E-6i
0.822724134170047                                 0.9716117773832035+2.0038852946670658E-6i
1.03979841848149                                  0.9716118524980109+2.5264702913396723E-6i
1.3141473626117568                                0.9716119716751752+3.1807838583679894E-6i
1.6608827826277157                                0.9716121600260822+3.995518888952821E-6i
2.0991037201085545                                0.9716124559024971+5.001186864670752E-6i
2.6529484644318972                                0.9716129163709005+6.2255690204182615E-6i
3.3529241492495583                                0.97161362288679+7.684351741280548E-6i
4.237587160604064                                 0.9716146840489823+9.364454872094932E-6i
5.355666917706899                                 0.9716162284591041+1.1199029645413761E-5i
6.768750009458534                                 0.9716183765664351+1.3039719269209771E-5i
8.554672535565684                                 0.9716211831250413+1.4645952114040652E-5i
10.811807510766078                                0.9716245639782936+1.572389224009963E-5i
13.664483492953257                                0.9716282594809008+1.6030262651071388E-5i
17.26983290659436                                 0.9716318938531092+1.5492508171991673E-5i
21.826447283974872                                0.9716351165484723+1.4249658893267213E-5i
27.58531617629184                                 0.9716377248239954+1.257589890487213E-5i
34.863652276780876                                0.9716396879094457+1.0755867623076246E-5i
44.06236427773573                                 0.9716410907002141+9.000464307661107E-6i
55.68813990945273                                 0.9716420616084573+7.427609472047854E-6i
70.38135554931561                                 0.9716427244275951+6.081879347321219E-6i
88.95134973108236                                 0.9716431782537465+4.962977292619692E-6i
112.42100350620873                                0.9716434946722263+4.048386926518735E-6i
142.08308325339223                                0.9716437220442694+3.30757559925114E-6i
179.5714494371641                                 0.9716438913575001+2.709752058677495E-6i
226.9510536694671                                 0.9716440215399571+2.2276323114705493E-6i
286.83168133420116                                0.971644123730265+1.8388964503042306E-6i
362.51170499885353                                0.9716442045043431+1.5262947824293701E-6i
458.1597669054491                                 0.9716442681128137+1.2769687928693293E-6i
579.0443980602489                                 0.9716443177876279+1.0814382559059527E-6i
731.8242219076182                                 0.9716443562817366+9.326578861087059E-7i
924.9147277217335                                 0.9716443859436722+8.253954854981968E-7i
1168.9518164985777                                0.9716444086299382+7.559702087600704E-7i
1477.3776525985127                                0.971644425648861+7.222512412177432E-7i
1867.1810912919207                                0.971644437801409+7.237932561644798E-7i
2359.8334667821937                                0.9716444455016948+7.620216372305218E-7i
2982.471286216894                                 0.9716444489348598+8.404255924174578E-7i
3769.3909753883636                                0.9716444481859384+9.64767671080901E-7i
4763.938010401341                                 0.9716444433038368+1.1433691719001495E-6i
6020.894493336138                                 0.9716444343072791+1.3875470751230021E-6i
7609.496685459883                                 0.9716444211811052+1.7122483118796159E-6i
9617.248711152964                                 0.9716444038868015+2.1368993384485626E-6i
12154.742500762884                                0.9716443823894247+2.6864990296318254E-6i
15361.749466718296                                0.9716443566990827+3.393013482534083E-6i
19414.919457438817                                0.9716443269296351+4.297153346891555E-6i
24537.51106639822                                 0.9716442933925764+5.4506315504364975E-6i
31011.689265747817                                0.9716442567445849+6.9190243243817254E-6i
39194.06774847221                                 0.971644218220555+8.78539130408702E-6i
49535.352089591805                                0.9716441800040794+1.115485039232922E-5i
62605.16572014828                                 0.971644145812376+1.4160353657174282E-5i
79123.42618981327                                 0.9716441218240793+1.796997196014709E-5i
100000                                            0.9716441181472268+2.2796071374981168E-5i
