% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 14:49
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982020490311245+1.1584406319469463E-8i
0.1263848202934298                                0.9982020490575402+1.4640798425880895E-8i
0.15973122800602543                               0.9982020490998225+1.850347894564474E-8i
0.2018760254679039                                0.9982020491671371+2.3385047993138798E-8i
0.25514065200312885                               0.9982020492748519+2.955405960885341E-8i
0.32245905452963947                               0.99820204944674+3.734964264084498E-8i
0.4075392965871777                                0.9982020497211619+4.719983382477137E-8i
0.5150678076168125                                0.9982020501594534+5.964445709832457E-8i
0.6509675230458171                                0.9982020508592889+7.536345161697028E-8i
0.822724134170047                                 0.998202051976286+9.52114970024675E-8i
1.03979841848149                                  0.9982020537583617+1.202594232055176E-7i
1.3141473626117568                                0.9982020565995509+1.5184186647743627E-7i
1.6608827826277157                                0.9982020611243162+1.9160826078949913E-7i
2.0991037201085545                                0.9982020683181987+2.415692199151895E-7i
2.6529484644318972                                0.9982020797266175+3.041202483700486E-7i
3.3529241492495583                                0.9982020977483803+3.820052273292162E-7i
4.237587160604064                                 0.9982021260500058+4.781465958224917E-7i
5.355666917706899                                 0.9982021700974671+5.952105789574114E-7i
6.768750009458534                                 0.9982022377102954+7.347001317691737E-7i
8.554672535565684                                 0.9982023393250177+8.953292595684087E-7i
10.811807510766078                                0.9982024872703563+1.0705947773691033E-6i
13.664483492953257                                0.9982026929814933+1.2461335384893806E-6i
17.26983290659436                                 0.998202961411404+1.3988208359082346E-6i
21.826447283974872                                0.9982032840890007+1.5007115864955284E-6i
27.58531617629184                                 0.9982036359140976+1.5290879606752058E-6i
34.863652276780876                                0.9982039811800447+1.4777305193465457E-6i
44.06236427773573                                 0.9982042871090169+1.360342940201353E-6i
55.68813990945273                                 0.9982045351624242+1.20293899842568E-6i
70.38135554931561                                 0.9982047228860806+1.0320625638622487E-6i
88.95134973108236                                 0.9982048583675046+8.671340872868787E-7i
112.42100350620873                                0.998204953494178+7.189239437495225E-7i
142.08308325339223                                0.9982050196050628+5.915119312328227E-7i
179.5714494371641                                 0.9982050657429499+4.849347005175551E-7i
226.9510536694671                                 0.9982050984520262+3.9724993047115784E-7i
286.83168133420116                                0.9982051222063825+3.2581395548899914E-7i
362.51170499885353                                0.9982051399664099+2.679526016990254E-7i
458.1597669054491                                 0.9982051536574085+2.2125739324164196E-7i
579.0443980602489                                 0.9982051645215719+1.8368276923877636E-7i
731.8242219076182                                 0.9982051733571464+1.5355064358304205E-7i
924.9147277217335                                 0.9982051806750694+1.2951905283732925E-7i
1168.9518164985777                                0.9982051868001034+1.1054198852644831E-7i
1477.3776525985127                                0.998205191936595+9.583146043992412E-8i
1867.1810912919207                                0.9982051962125406+8.482534477199101E-8i
2359.8334667821937                                0.9982051997088325+7.716198786577849E-8i
2982.471286216894                                 0.9982052024783958+7.266196859555343E-8i
3769.3909753883636                                0.9982052045582243+7.1317744304497E-8i
4763.938010401341                                 0.9982052059762635+7.329188793428567E-8i
6020.894493336138                                 0.9982052067544752+7.892502548844269E-8i
7609.496685459883                                 0.9982052069105576+8.87543371526446E-8i
9617.248711152964                                 0.9982052064578825+1.0354383252800317E-7i
12154.742500762884                                0.9982052054059922+1.2432809044455485E-7i
15361.749466718296                                0.9982052037613264+1.5247174728030552E-7i
19414.919457438817                                0.9982052015289766+1.8974756551165417E-7i
24537.51106639822                                 0.9982051987165467+2.384372637976068E-7i
31011.689265747817                                0.9982051953403128+3.014603565209356E-7i
39194.06774847221                                 0.9982051914356996+3.8253803340040046E-7i
49535.352089591805                                0.9982051870738489+4.864006444029613E-7i
62605.16572014828                                 0.9982051823879716+6.190499371287389E-7i
79123.42618981327                                 0.99820517761467+7.880901139090354E-7i
100000                                            0.9982051731590025+1.0031452748325795E-6i
