% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 15:05
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9982080905044426+1.1512494586775235E-8i
0.1263848202934298                                0.998208090530683+1.4549913821257912E-8i
0.15973122800602543                               0.9982080905726785+1.838861656736999E-8i
0.2018760254679039                                0.9982080906395694+2.323988285592391E-8i
0.25514065200312885                               0.9982080907465326+2.9370599988164095E-8i
0.32245905452963947                               0.9982080909172788+3.711779197798015E-8i
0.4075392965871777                                0.9982080911899822+4.690683943689585E-8i
0.5150678076168125                                0.9982080916253936+5.927421640991457E-8i
0.6509675230458171                                0.9982080923206383+7.489564242036913E-8i
0.822724134170047                                 0.998208093430331+9.462049954315624E-8i
1.03979841848149                                  0.9982080952007637+1.1951298051268384E-7i
1.3141473626117568                                0.9982080980232956+1.5089945603606793E-7i
1.6608827826277157                                0.998208102518413+1.9041916445914085E-7i
2.0991037201085545                                0.9982081096652625+2.400703285821568E-7i
2.6529484644318972                                0.9982081209989894+3.0223374973388805E-7i
3.3529241492495583                                0.998208138902832+3.796366195960596E-7i
4.237587160604064                                 0.9982081670192596+4.75183902251047E-7i
5.355666917706899                                 0.9982082107786264+5.915265572179899E-7i
6.768750009458534                                 0.9982082779495576+7.301606355653884E-7i
8.554672535565684                                 0.9982083789010867+8.898125323601572E-7i
10.811807510766078                                0.9982085258828612+1.0640269487431795E-6i
13.664483492953257                                0.9982087302588656+1.2385415775561161E-6i
17.26983290659436                                 0.998208996957089+1.3903908931843622E-6i
21.826447283974872                                0.9982093175745587+1.491819657243541E-6i
27.58531617629184                                 0.9982096671939842+1.5202610376305598E-6i
34.863652276780876                                0.9982100103653693+1.4695292533691287E-6i
44.06236427773573                                 0.9982103145464225+1.3532184097992317E-6i
55.68813990945273                                 0.9982105613315424+1.197139854147003E-6i
70.38135554931561                                 0.9982107482768241+1.0276255887118429E-6i
88.95134973108236                                 0.9982108833924958+8.639357499397001E-7i
112.42100350620873                                0.9982109784511982+7.167517108406023E-7i
142.08308325339223                                0.998211044678421+5.901254409880846E-7i
179.5714494371641                                 0.9982110910240023+4.8410595081338E-7i
226.9510536694671                                 0.9982111239645126+3.9678510980692407E-7i
286.83168133420116                                0.9982111479302428+3.255627328521908E-7i
362.51170499885353                                0.9982111658581566+2.6780890581748633E-7i
458.1597669054491                                 0.9982111796665593+2.21154404180444E-7i
579.0443980602489                                 0.9982111906011748+1.8358459208497012E-7i
731.8242219076182                                 0.9982111994702434+1.5344282437294205E-7i
924.9147277217335                                 0.998211206796886+1.293997351645509E-7i
1168.9518164985777                                0.9982112129169358+1.1041484953147889E-7i
1477.3776525985127                                0.9982112180436957+9.570081919166534E-8i
1867.1810912919207                                0.998211222311265+8.469324544630153E-8i
2359.8334667821937                                0.9982112258040533+7.702681879576692E-8i
2982.471286216894                                 0.9982112285766517+7.251791194055569E-8i
3769.3909753883636                                0.9982112306662031+7.115463549067221E-8i
4763.938010401341                                 0.9982112321000721+7.309525143613211E-8i
6020.894493336138                                 0.9982112328990363+7.867600696416703E-8i
7609.496685459883                                 0.9982112330793239+8.842948528160016E-8i
9617.248711152964                                 0.9982112326530647+1.0311453771776924E-7i
12154.742500762884                                0.9982112316286782+1.2375970025896864E-7i
15361.749466718296                                0.9982112300118074+1.5172203545942758E-7i
19414.919457438817                                0.9982112278073066+1.8876462595022477E-7i
24537.51106639822                                 0.9982112250225783+2.371565698376782E-7i
31011.689265747817                                0.9982112216741713+2.998010799004317E-7i
39194.06774847221                                 0.9982112177976434+3.803982669353505E-7i
49535.352089591805                                0.9982112134641878+4.836513383563863E-7i
62605.16572014828                                 0.9982112088064607+6.155274788472275E-7i
79123.42618981327                                 0.9982112040596229+7.835872277147812E-7i
100000                                            0.998211199626452+9.973996728469769E-7i
