% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 14:56
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.998206056001637+1.153554354695947E-8i
0.1263848202934298                                0.9982060560279319+1.4579043895978622E-8i
0.15973122800602543                               0.9982060560699978+1.8425431828495088E-8i
0.2018760254679039                                0.9982060561370499+2.3286410723150093E-8i
0.25514065200312885                               0.9982060562442453+2.942940187437308E-8i
0.32245905452963947                               0.9982060564153786+3.719210426552888E-8i
0.4075392965871777                                0.9982060566885623+4.7000749322423476E-8i
0.5150678076168125                                0.9982060571249154+5.939288497138457E-8i
0.6509675230458171                                0.9982060578216231+7.504558429192539E-8i
0.822724134170047                                 0.998206058933661+9.48099260774354E-8i
1.03979841848149                                  0.9982060607077884+1.1975223275158268E-7i
1.3141473626117568                                0.9982060635362625+1.512015218713419E-7i
1.6608827826277157                                0.9982060680408247+1.908003017450233E-7i
2.0991037201085545                                0.9982060752026741+2.405507740040575E-7i
2.6529484644318972                                0.9982060865602109+3.028384541973055E-7i
3.3529241492495583                                0.9982061045015913+3.8039590185474947E-7i
4.237587160604064                                 0.9982061326770412+4.761337069450037E-7i
5.355666917706899                                 0.9982061765281426+5.927077854154138E-7i
6.768750009458534                                 0.9982062438398798+7.316164969204462E-7i
8.554672535565684                                 0.9982063450027412+8.915824531420813E-7i
10.811807510766078                                0.9982064922916746+1.066135310010988E-6i
13.664483492953257                                0.998206697093728+1.2409808426597351E-6i
17.26983290659436                                 0.9982069643449771+1.3931029297352066E-6i
21.826447283974872                                0.9982072856214174+1.4946858183166557E-6i
27.58531617629184                                 0.998207635947764+1.523114256976993E-6i
34.863652276780876                                0.9982079797922068+1.4721913312392316E-6i
44.06236427773573                                 0.9982082845373738+1.3555458808418129E-6i
55.68813990945273                                 0.9982085317352581+1.1990538392846228E-6i
70.38135554931561                                 0.9982087189386696+1.029114917282077E-6i
88.95134973108236                                 0.9982088541830895+8.650403424446435E-7i
112.42100350620873                                0.9982089492782427+7.175394736265354E-7i
142.08308325339223                                0.9982090154863664+5.906723495431156E-7i
179.5714494371641                                 0.9982090617867616+4.844829316545138E-7i
226.9510536694671                                 0.9982090946772577+3.970509984552955E-7i
286.83168133420116                                0.9982091186009379+3.2576148787915087E-7i
362.51170499885353                                0.9982091365009603+2.679697698841033E-7i
458.1597669054491                                 0.9982091502960265+2.2129407481344957E-7i
579.0443980602489                                 0.9982091612293278+1.8371050692578822E-7i
731.8242219076182                                 0.9982091701045822+1.535567367787063E-7i
924.9147277217335                                 0.9982091774403667+1.2950090357446006E-7i
1168.9518164985777                                0.9982091835689495+1.1050237761850412E-7i
1477.3776525985127                                0.998209188701482+9.577500247134108E-8i
1867.1810912919207                                0.9982091929711084+8.475610913004749E-8i
2359.8334667821937                                0.9982091964624563+7.708191499676858E-8i
2982.471286216894                                 0.9982091992306968+7.256997475016927E-8i
3769.3909753883636                                0.9982092013138504+7.120923059732455E-8i
4763.938010401341                                 0.9982092027397504+7.315867970228447E-8i
6020.894493336138                                 0.9982092035299254+7.875539063503043E-8i
7609.496685459883                                 0.9982092037008028+8.85329377400349E-8i
9617.248711152964                                 0.998209203264871+1.0325158515093905E-7i
12154.742500762884                                0.9982092022307131+1.23941710373261E-7i
15361.749466718296                                0.9982092006041751+1.5196278099655384E-7i
19414.919457438817                                0.9982091983900869+1.8908095732527976E-7i
24537.51106639822                                 0.9982091955959074+2.3756938016924124E-7i
31011.689265747817                                0.9982091922379104+3.00336566608196E-7i
39194.06774847221                                 0.9982091883516665+3.810895393690654E-7i
49535.352089591805                                0.9982091840083698+4.845403525827589E-7i
62605.16572014828                                 0.9982091793409248+6.166674000613047E-7i
79123.42618981327                                 0.9982091745850182+7.850452553158277E-7i
100000                                            0.9982091701438469+9.992608051002274E-7i
