% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:48
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980251281431847+1.38709608277122E-8i
0.1263848202934298                                0.9980251281746833+1.7530634473531512E-8i
0.15973122800602543                               0.9980251282250769+2.215574919859981E-8i
0.2018760254679039                                0.9980251283054206+2.800087453595902E-8i
0.25514065200312885                               0.9980251284338157+3.538758464899081E-8i
0.32245905452963947                               0.9980251286388946+4.472197131993216E-8i
0.4075392965871777                                0.9980251289662379+5.651660841533947E-8i
0.5150678076168125                                0.9980251294891177+7.141797152222216E-8i
0.6509675230458171                                0.9980251303239338+9.024040630031579E-8i
0.822724134170047                                 0.998025131656584+1.1400768366694036E-7i
1.03979841848149                                  0.9980251337830252+1.4400275450242194E-7i
1.3141473626117568                                0.9980251371738629+1.818251203252972E-7i
1.6608827826277157                                0.9980251425755853+2.2945238740889632E-7i
2.0991037201085545                                0.9980251511676792+2.892964899026496E-7i
2.6529484644318972                                0.998025164801397+3.642327378085859E-7i
3.3529241492495583                                0.9980251863542099+4.575561305460297E-7i
4.237587160604064                                 0.9980252202286894+5.727763653348753E-7i
5.355666917706899                                 0.9980252729924901+7.130931158595659E-7i
6.768750009458534                                 0.9980253540424239+8.803033311112336E-7i
8.554672535565684                                 0.9980254759189042+1.0728458188245066E-6i
10.811807510766078                                0.9980256534307246+1.2828821354328045E-6i
13.664483492953257                                0.9980259003010775+1.4931210275281247E-6i
17.26983290659436                                 0.9980262224428378+1.6757410523064372E-6i
21.826447283974872                                0.9980266096122917+1.7971424290606105E-6i
27.58531617629184                                 0.9980270315680415+1.8300383565925902E-6i
34.863652276780876                                0.9980274453271819+1.7670033943556497E-6i
44.06236427773573                                 0.9980278114404919+1.6245844393075537E-6i
55.68813990945273                                 0.9980281075931493+1.4341571853950991E-6i
70.38135554931561                                 0.9980283308527733+1.227769881949658E-6i
88.95134973108236                                 0.998028491041557+1.028905450367831E-6i
112.42100350620873                                0.9980286026166768+8.505853128969587E-7i
142.08308325339223                                0.9980286793873633+6.977002740394998E-7i
179.5714494371641                                 0.9980287323691703+5.702115060458835E-7i
226.9510536694671                                 0.9980287695193917+4.656584219699199E-7i
286.83168133420116                                0.9980287962399761+3.807236760950851E-7i
362.51170499885353                                0.9980288160503189+3.120761748626497E-7i
458.1597669054491                                 0.998028831190924+2.567526599547392E-7i
579.0443980602489                                 0.9980288430789098+2.1227437676386974E-7i
731.8242219076182                                 0.9980288526150568+1.7663623966376058E-7i
924.9147277217335                                 0.9980288603762579+1.4825305820961717E-7i
1168.9518164985777                                0.9980288667361249+1.2590028603246462E-7i
1477.3776525985127                                0.998028871940924+1.0866002796387494E-7i
1867.1810912919207                                0.9980288761573441+9.587623855594714E-8i
2359.8334667821937                                0.9980288795003092+8.712177824654176E-8i
2982.471286216894                                 0.998028882050351+8.21774191790388E-8i
3769.3909753883636                                0.9980288838640153+8.102221304131558E-8i
4763.938010401341                                 0.9980288849804683+8.383508625858737E-8i
6020.894493336138                                 0.9980288854254068+9.10073752252451E-8i
7609.496685459883                                 0.9980288852140725+1.0316717356001508E-7i
9617.248711152964                                 0.998028884353485+1.212167860531184E-7i
12154.742500762884                                0.9980288828443105+1.463852202399581E-7i
15361.749466718296                                0.9980288806835932+1.8029878656800863E-7i
19414.919457438817                                0.998028877867868+2.2507353060957823E-7i
24537.51106639822                                 0.9980288743980158+2.834347628353681E-7i
31011.689265747817                                0.9980288702874727+3.5886992641118794E-7i
39194.06774847221                                 0.9980288655745948+4.558232965071748E-7i
49535.352089591805                                0.9980288603419994+5.799428603686252E-7i
62605.16572014828                                 0.99802885474794+7.383930476214451E-7i
79123.42618981327                                 0.9980288490754815+9.40249425640768E-7i
100000                                            0.9980288438101409+1.1969969234415779E-6i
