% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 14:10
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981567834152181+1.2135217098363422E-8i
0.1263848202934298                                0.9981567834429379+1.53369329829736E-8i
0.15973122800602543                               0.9981567834873326+1.938327389944036E-8i
0.2018760254679039                                0.9981567835579803+2.4496948077258362E-8i
0.25514065200312885                               0.99815678367104+3.095927773720839E-8i
0.32245905452963947                               0.9981567838514191+3.912551437896607E-8i
0.4075392965871777                                0.9981567841394708+4.9444042939453416E-8i
0.5150678076168125                                0.9981567845995594+6.248034624620591E-8i
0.6509675230458171                                0.9981567853341662+7.894667611977529E-8i
0.822724134170047                                 0.998156786506615+9.973831701036148E-8i
1.03979841848149                                  0.9981567883772261+1.2597694635311896E-7i
1.3141473626117568                                0.9981567913594291+1.5906052250995577E-7i
1.6608827826277157                                0.9981567961088402+2.007166317012432E-7i
2.0991037201085545                                0.9981568036599117+2.5305094181110957E-7i
2.6529484644318972                                0.9981568156346795+3.185717641657509E-7i
3.3529241492495583                                0.9981568345510023+4.0015128678887545E-7i
4.237587160604064                                 0.9981568642571246+5.008466735374027E-7i
5.355666917706899                                 0.9981569104894313+6.23442767566832E-7i
6.768750009458534                                 0.9981569814536119+7.694986550487738E-7i
8.554672535565684                                 0.9981570880990297+9.37639514834978E-7i
10.811807510766078                                0.9981572433543044+1.1210060350297204E-6i
13.664483492953257                                0.9981574591965088+1.3044801749866653E-6i
17.26983290659436                                 0.9981577407752075+1.4637433174040027E-6i
21.826447283974872                                0.998158079116474+1.5694266307561145E-6i
27.58531617629184                                 0.9981584477578255+1.597680903926639E-6i
34.863652276780876                                0.9981588090859245+1.5420335674126307E-6i
44.06236427773573                                 0.998159128579046+1.4169995304479245E-6i
55.68813990945273                                 0.998159386724831+1.250083045109158E-6i
70.38135554931561                                 0.9981595809977025+1.0693736479506502E-6i
88.95134973108236                                 0.9981597200494781+8.954472709893304E-7i
112.42100350620873                                0.9981598165921676+7.397056452940946E-7i
142.08308325339223                                0.9981598827685807+6.064188142740391E-7i
179.5714494371641                                 0.9981599282696234+4.955293518290041E-7i
226.9510536694671                                 0.9981599601020709+4.0485251801680514E-7i
286.83168133420116                                0.9981599830324548+3.314454492271412E-7i
362.51170499885353                                0.9981600001730276+2.72336989680534E-7i
458.1597669054491                                 0.998160013495269+2.2486080900383241E-7i
579.0443980602489                                 0.9981600242169556+1.8677192469203525E-7i
731.8242219076182                                 0.998160033074004+1.562564160385577E-7i
924.9147277217335                                 0.9981600405034967+1.318947240515941E-7i
1168.9518164985777                                0.9981600467624373+1.1260970354855072E-7i
1477.3776525985127                                0.9981600520044137+9.761458910706496E-8i
1867.1810912919207                                0.9981600563266334+8.636762008248245E-8i
2359.8334667821937                                0.9981600597977762+7.85361863818679E-8i
2982.471286216894                                 0.998160062473653+7.397151733708739E-8i
3769.3909753883636                                0.9981600644039472+7.269436792366325E-8i
4763.938010401341                                 0.9981600656343803+7.489204748356017E-8i
6020.894493336138                                 0.9981600662050562+8.092743398772827E-8i
7609.496685459883                                 0.9981600661482704+9.136047127008705E-8i
9617.248711152964                                 0.9981600654870821+1.0698303093682796E-7i
12154.742500762884                                0.998160064234667+1.2886789043370015E-7i
15361.749466718296                                0.9981600623963839+1.5843354173689855E-7i
19414.919457438817                                0.9981600599736918+1.9752710963108763E-7i
24537.51106639822                                 0.9981600569693722+2.4852994734836134E-7i
31011.689265747817                                0.9981600533958311+3.1449193791166775E-7i
39194.06774847221                                 0.9981600492862058+3.9930189273758593E-7i
49535.352089591805                                0.9981600447127107+5.079032943101237E-7i
62605.16572014828                                 0.9981600398131036+6.465675753260025E-7i
79123.42618981327                                 0.9981600348339686+8.23239785143859E-7i
100000                                            0.9981600301982814+1.047974904483927E-6i
