% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 1 2026, 17:53
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980461718704936+1.3583928084075757E-8i
0.1263848202934298                                0.9980461719015152+1.716786837937081E-8i
0.15973122800602543                               0.9980461719511061+2.1697267337561755E-8i
0.2018760254679039                                0.9980461720301326+2.742142207334478E-8i
0.25514065200312885                               0.9980461721564934+3.46552427174222E-8i
0.32245905452963947                               0.9980461723582047+4.379639825103879E-8i
0.4075392965871777                                0.9980461726802777+5.534681663270868E-8i
0.5150678076168125                                0.9980461731946396+6.993951770686552E-8i
0.6509675230458171                                0.9980461740160008+8.837184052714278E-8i
0.822724134170047                                 0.9980461753269457+1.1164606257543642E-7i
1.03979841848149                                  0.9980461774185724+1.4101798803490282E-7i
1.3141473626117568                                0.9980461807533816+1.7805287859098205E-7i
1.6608827826277157                                0.9980461860647435+2.2468531234436789E-7i
2.0991037201085545                                0.9980461945105358+2.832736069047074E-7i
2.6529484644318972                                0.9980462079064442+3.5662748909816824E-7i
3.3529241492495583                                0.9980462290723596+4.479646461153989E-7i
4.237587160604064                                 0.9980462623191091+5.607098867558695E-7i
5.355666917706899                                 0.9980463140740516+6.979818671983436E-7i
6.768750009458534                                 0.9980463935307824+8.61523676128358E-7i
8.554672535565684                                 0.9980465129547884+1.0497880584456988E-6i
10.811807510766078                                0.998046686824171+1.2550795506091742E-6i
13.664483492953257                                0.9980469285396338+1.460448533034184E-6i
17.26983290659436                                 0.9980472438356831+1.6386447561000683E-6i
21.826447283974872                                0.9980476226068853+1.7567850927844425E-6i
27.58531617629184                                 0.9980480351569528+1.7882146983406168E-6i
34.863652276780876                                0.9980484393364706+1.7257923655492744E-6i
44.06236427773573                                 0.9980487965335386+1.585906660863906E-6i
55.68813990945273                                 0.9980490850376582+1.3994631795288019E-6i
70.38135554931561                                 0.9980493022304419+1.1979298882038253E-6i
88.95134973108236                                 0.9980494580120716+1.0042219528632247E-6i
112.42100350620873                                0.9980495667320918+8.308520607132328E-7i
142.08308325339223                                0.9980496419285706+6.823041210680555E-7i
179.5714494371641                                 0.9980496942259542+5.582972505678966E-7i
226.9510536694671                                 0.9980497311649229+4.563345160001119E-7i
286.83168133420116                                0.9980497578154235+3.732389472844137E-7i
362.51170499885353                                0.998049777515354+3.059039481254175E-7i
458.1597669054491                                 0.9980497924629248+2.5157464757762855E-7i
579.0443980602489                                 0.9980498041126193+2.079082387394051E-7i
731.8242219076182                                 0.9980498134184634+1.729602950467315E-7i
924.9147277217335                                 0.9980498209904407+1.4515889545702968E-7i
1168.9518164985777                                0.9980498272070366+1.232775452745245E-7i
1477.3776525985127                                0.9980498323037933+1.0640111070279159E-7i
1867.1810912919207                                0.9980498364352459+9.388397076678914E-8i
2359.8334667821937                                0.9980498397104179+8.531024918949316E-8i
2982.471286216894                                 0.9980498422083222+8.046706869423858E-8i
3769.3909753883636                                0.9980498439850524+7.93341700120151E-8i
4763.938010401341                                 0.9980498450791697+8.208649858807077E-8i
6020.894493336138                                 0.9980498455159801+8.910701396943013E-8i
7609.496685459883                                 0.9980498453104658+1.0101040070912795E-7i
9617.248711152964                                 0.9980498444693182+1.1867981072814884E-7i
12154.742500762884                                0.9980498429931014+1.4331838074884472E-7i
15361.749466718296                                0.9980498408786431+1.765183209509704E-7i
19414.919457438817                                0.9980498381224835+2.2035146887618016E-7i
24537.51106639822                                 0.9980498347257989+2.774860233899992E-7i
31011.689265747817                                0.9980498307018826+3.5133614529365495E-7i
39194.06774847221                                 0.9980498260882851+4.462524985457729E-7i
49535.352089591805                                0.998049820965885+5.67764292169624E-7i
62605.16572014828                                 0.9980498154892045+7.228853263560931E-7i
79123.42618981327                                 0.9980498099351472+9.205005313103976E-7i
100000                                            0.9980498047785754+1.1718536252114408E-6i
