% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 14:28
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981904913500097+1.1723056867617985E-8i
0.1263848202934298                                0.9981904913766956+1.4816029988705224E-8i
0.15973122800602543                               0.998190491419508+1.872494161491874E-8i
0.2018760254679039                                0.9981904914877092+2.3664936280891594E-8i
0.25514065200312885                               0.9981904915967633+2.990778202021581E-8i
0.32245905452963947                               0.9981904917708108+3.77966659672161E-8i
0.4075392965871777                                0.9981904920486866+4.776474683845115E-8i
0.5150678076168125                                0.998190492492492+6.035830700351096E-8i
0.6509675230458171                                0.9981904932011731+7.626541856689948E-8i
0.822724134170047                                 0.9981904943322036+9.63509812486287E-8i
1.03979841848149                                  0.9981904961367325+1.2169862128079305E-7i
1.3141473626117568                                0.9981904990136969+1.5365890889451203E-7i
1.6608827826277157                                0.9981905035953529+1.9390093931923147E-7i
2.0991037201085545                                0.9981905108798472+2.4445923170931124E-7i
2.6529484644318972                                0.9981905224318017+3.077576422394386E-7i
3.3529241492495583                                0.9981905406803899+3.865722624301487E-7i
4.237587160604064                                 0.9981905693379077+4.838592763121333E-7i
5.355666917706899                                 0.9981906139392039+6.023144449293571E-7i
6.768750009458534                                 0.9981906824014242+7.434542393893318E-7i
8.554672535565684                                 0.9981907852909699+9.05969199934067E-7i
10.811807510766078                                0.9981909350882887+1.083264597729902E-6i
13.664483492953257                                0.998191143365167+1.260784280465062E-6i
17.26983290659436                                 0.99819141512287+1.4150989322539614E-6i
21.826447283974872                                0.9981917417603196+1.5179005986297162E-6i
27.58531617629184                                 0.9981920978275998+1.5461834353308497E-6i
34.863652276780876                                0.9981924471294268+1.4936644359872809E-6i
44.06236427773573                                 0.9981927564402117+1.3742563553468374E-6i
55.68813990945273                                 0.9981930069703342+1.2143573524421112E-6i
70.38135554931561                                 0.9981931962465055+1.0409118295039133E-6i
88.95134973108236                                 0.9981933325026691+8.736418762948419E-7i
112.42100350620873                                0.9981934278421185+7.234844830175391E-7i
142.08308325339223                                0.9981934938160498+5.9457109269046E-7i
179.5714494371641                                 0.9981935396402313+4.869148625748306E-7i
226.9510536694671                                 0.9981935719843347+3.985096080870601E-7i
286.83168133420116                                0.9981935954029666+3.266310954230385E-7i
362.51170499885353                                0.9981936128991085+2.6852375354635365E-7i
458.1597669054491                                 0.9981936264114413+2.2170734367580448E-7i
579.0443980602489                                 0.9981936371752649+1.8408006475884285E-7i
731.8242219076182                                 0.998193645970932+1.5392497981965629E-7i
924.9147277217335                                 0.9981936532879071+1.2987743324576492E-7i
1168.9518164985777                                0.9981936594308762+1.1088171111967696E-7i
1477.3776525985127                                0.99819366458854+9.614911130372732E-8i
1867.1810912919207                                0.9981936688785419+8.512212786993906E-8i
2359.8334667821937                                0.9981936723761914+7.744631608090209E-8i
2982.471286216894                                 0.9981936751325583+7.295029632268251E-8i
3769.3909753883636                                0.9981936771855621+7.163448438258133E-8i
4763.938010401341                                 0.9981936785654518+7.366912965614751E-8i
6020.894493336138                                 0.998193679297475+7.940234455938899E-8i
7609.496685459883                                 0.9981936794022502+8.937907617321737E-8i
9617.248711152964                                 0.9981936788958512+1.0437223126297655E-7i
12154.742500762884                                0.9981936777894485+1.254274222546908E-7i
15361.749466718296                                0.9981936760905157+1.5392352707559692E-7i
19414.919457438817                                0.9981936738043689+1.9165193651844577E-7i
24537.51106639822                                 0.998193670938284+2.409187752307953E-7i
31011.689265747817                                0.9981936675079617+3.046754477429861E-7i
39194.06774847221                                 0.9981936635484193+3.8668437613197426E-7i
49535.352089591805                                0.9981936591310108+4.917285718220547E-7i
62605.16572014828                                 0.9981936543901725+6.258764524657786E-7i
79123.42618981327                                 0.9981936495645373+7.968166891299732E-7i
100000                                            0.9981936450633851+1.0142804914522491E-6i
