% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 15:54
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9677490030512389+2.258006002588608E-7i
0.1263848202934298                                0.9677490034705021+2.8537603546617003E-7i
0.15973122800602543                               0.9677490041401313+3.6066866387978086E-7i
0.2018760254679039                                0.9677490052098191+4.5582372910266393E-7i
0.25514065200312885                               0.9677490069182973+5.760784483087388E-7i
0.32245905452963947                               0.9677490096471272+7.280483537761504E-7i
0.4075392965871777                                0.9677490140055138+9.200873802699212E-7i
0.5150678076168125                                0.9677490209661334+1.1627393166894166E-6i
0.6509675230458171                                0.967749032081616+1.4693010300291589E-6i
0.822724134170047                                 0.9677490498294704+1.856519494289029E-6i
1.03979841848149                                  0.9677490781603815+2.3454429481268605E-6i
1.3141473626117568                                0.9677491233677349+2.962436789267107E-6i
1.6608827826277157                                0.9677491954613374+3.7403476595450587E-6i
2.0991037201085545                                0.9677493103203595+4.7197357032832575E-6i
2.6529484644318972                                0.9677494930321984+5.949959111394712E-6i
3.3529241492495583                                0.9677497829723076+7.489620523608769E-6i
4.237587160604064                                 0.9677502412925516+9.405360229745363E-6i
5.355666917706899                                 0.9677509613638413+1.1767048091964043E-5i
6.768750009458534                                 0.9677520818827606+1.4635955975254493E-5i
8.554672535565684                                 0.9677537997998913+1.8040713462923974E-5i
10.811807510766078                                0.9677563744546998+2.1935267115526732E-5i
13.664483492953257                                0.9677601046519911+2.6138129045808567E-5i
17.26983290659436                                 0.9677652521928122+3.0270779045058928E-5i
21.826447283974872                                0.967771898056163+3.374785033425635E-5i
27.58531617629184                                 0.9677797779416885+3.58941352138108E-5i
34.863652276780876                                0.9677882302106142+3.6203312391931956E-5i
44.06236427773573                                 0.9677963757046686+3.459732436083759E-5i
55.68813990945273                                 0.9678034545506736+3.1470704281283515E-5i
70.38135554931561                                 0.9678090746286587+2.747834632622286E-5i
88.95134973108236                                 0.9678132249605461+2.325385581956493E-5i
112.42100350620873                                0.9678161290836979+1.9243851318140157E-5i
142.08308325339223                                0.9678180855097445+1.568591853467807E-5i
179.5714494371641                                 0.9678193700789255+1.2661616919576694E-5i
226.9510536694671                                 0.9678201993576079+1.0160819796821344E-5i
286.83168133420116                                0.9678207288721036+8.130016254082005E-6i
362.51170499885353                                0.9678210646059129+6.501389834483095E-6i
458.1597669054491                                 0.9678212765180992+5.207839005995531E-6i
579.0443980602489                                 0.9678214098904309+4.189582639120273E-6i
731.8242219076182                                 0.9678214936773913+3.396311776705242E-6i
924.9147277217335                                 0.9678215462532987+2.787229659065453E-6i
1168.9518164985777                                0.967821579222746+2.3302359391232253E-6i
1477.3776525985127                                0.9678215998937524+2.000881426474895E-6i
1867.1810912919207                                0.9678216128605476+1.7813846294691443E-6i
2359.8334667821937                                0.9678216210102603+1.6598342573705513E-6i
2982.471286216894                                 0.967821626159679+1.6296240073100884E-6i
3769.3909753883636                                0.9678216294574454+1.689133988817955E-6i
4763.938010401341                                 0.9678216316396147+1.8416640454766623E-6i
6020.894493336138                                 0.967821633193384+2.095626740658924E-6i
7609.496685459883                                 0.967821634465711+2.465016257640525E-6i
9617.248711152964                                 0.9678216357406882+2.9701819518377696E-6i
12154.742500762884                                0.9678216373032097+3.6389505530951984E-6i
15361.749466718296                                0.9678216395021781+4.508159378472528E-6i
19414.919457438817                                0.9678216428288721+5.625685390494695E-6i
24537.51106639822                                 0.9678216480261838+7.0530817893926245E-6i
31011.689265747817                                0.9678216562551684+8.868966925817436E-6i
39194.06774847221                                 0.9678216693536221+1.1173351771376047E-5i
49535.352089591805                                0.9678216902472618+1.4093142228390004E-5i
62605.16572014828                                 0.9678217236026079+1.7789116536474693E-5i
79123.42618981327                                 0.9678217768689537+2.246475499251544E-5i
100000                                            0.9678218619416624+2.837739527807586E-5i
