% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 15:24
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.951187100330342+5.862978959374228E-7i
0.1263848202934298                                0.9511871013120689+7.409876449978987E-7i
0.15973122800602543                               0.9511871028801582+9.364882279522977E-7i
0.2018760254679039                                0.9511871053849793+1.1835634695316116E-6i
0.25514065200312885                               0.9511871093856119+1.495813248823375E-6i
0.32245905452963947                               0.9511871157756242+1.8904177461745476E-6i
0.4075392965871777                                0.9511871259814235+2.3890736189184018E-6i
0.5150678076168125                                0.9511871422807793+3.0191691439729184E-6i
0.6509675230458171                                0.9511871683095388+3.8152522875159955E-6i
0.822724134170047                                 0.9511872098693767+4.820852004925358E-6i
1.03979841848149                                  0.9511872762119652+6.090711341733223E-6i
1.3141473626117568                                0.9511873820762349+7.693471643374533E-6i
1.6608827826277157                                0.951187550905483+9.714788347884925E-6i
2.0991037201085545                                0.9511878198947155+1.2260717337662909E-5i
2.6529484644318972                                0.9511882478182364+1.5460903353035917E-5i
3.3529241492495583                                0.9511889269521815+1.9470476145355272E-5i
4.237587160604064                                 0.9511900006757603+2.446835846230513E-5i
5.355666917706899                                 0.9511916880907023+3.064754750846355E-5i
6.768750009458534                                 0.9511943151164897+3.8189548217284506E-5i
8.554672535565684                                 0.9511983457268676+4.721103143952375E-5i
10.811807510766078                                0.9512043938299749+5.766940993116301E-5i
13.664483492953257                                0.951213174299852+6.922556385984415E-5i
17.26983290659436                                 0.9512253330607384+8.110436201950643E-5i
21.826447283974872                                0.951241125608602+9.207275549176028E-5i
27.58531617629184                                 0.9512600521703828+1.0070506442272199E-4i
34.863652276780876                                0.9512807538202622+1.0596480408823753E-4i
44.06236427773573                                 0.951301437622523+1.0777400667114908E-4i
55.68813990945273                                 0.9513206466977322+1.0707469270397625E-4i
70.38135554931561                                 0.9513377980165297+1.0529817557380789E-4i
88.95134973108236                                 0.951353145818841+1.0369805614009859E-4i
112.42100350620873                                0.951367366653656+1.030056728160625E-4i
142.08308325339223                                0.9513811630425199+1.0347197695416957E-4i
179.5714494371641                                 0.951395096470619+1.0506977019489696E-4i
226.9510536694671                                 0.9514095918998847+1.0763465691413037E-4i
286.83168133420116                                0.951424959452171+1.1091065161530671E-4i
362.51170499885353                                0.9514413853213626+1.1458345419292888E-4i
458.1597669054491                                 0.9514589360716023+1.1832778868399796E-4i
579.0443980602489                                 0.9514775838424157+1.2183716747223399E-4i
731.8242219076182                                 0.9514972269522585+1.248337595392553E-4i
924.9147277217335                                 0.9515177022144559+1.2707437148509908E-4i
1168.9518164985777                                0.9515387947768402+1.283562843841724E-4i
1477.3776525985127                                0.9515602469054423+1.285229855514135E-4i
1867.1810912919207                                0.9515817668025596+1.2747050671909745E-4i
2359.8334667821937                                0.9516030387860671+1.251542994606121E-4i
2982.471286216894                                 0.9516237358374582+1.2159584612468342E-4i
3769.3909753883636                                0.9516435349364348+1.1688763516508053E-4i
4763.938010401341                                 0.9516621347282689+1.1119486433528117E-4i
6020.894493336138                                 0.9516792740820712+1.047524667917662E-4i
7609.496685459883                                 0.9516947492852366+9.785683880588583E-5i
9617.248711152964                                 0.9517084272987447+9.085284449379784E-5i
12154.742500762884                                0.9517202528434596+8.411796312622293E-5i
15361.749466718296                                0.95173024808069+7.804644092029204E-5i
19414.919457438817                                0.951738505016981+7.303670346831524E-5i
24537.51106639822                                 0.9517451721182436+6.948497815067171E-5i
31011.689265747817                                0.9517504375928132+6.778721032284246E-5i
39194.06774847221                                 0.9517545121750702+6.835025582578046E-5i
49535.352089591805                                0.9517576140411048+7.161235409721697E-5i
62605.16572014828                                 0.9517599578980017+7.807230590652119E-5i
79123.42618981327                                 0.9517617496238618+8.832670641536261E-5i
100000                                            0.9517631873642147+1.0311497189935799E-4i
