% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 19:09
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9523978338815073+5.422754877007392E-7i
0.1263848202934298                                0.9523978348118531+6.853502880820392E-7i
0.15973122800602543                               0.9523978362978397+8.661714371476193E-7i
0.2018760254679039                                0.9523978386715368+1.0946944923467838E-6i
0.25514065200312885                               0.9523978424627917+1.3834979481027302E-6i
0.32245905452963947                               0.9523978485182932+1.7484714036437505E-6i
0.4075392965871777                                0.952397858189943+2.2096813441015435E-6i
0.5150678076168125                                0.9523978736361407+2.7924573674577065E-6i
0.6509675230458171                                0.9523978983024555+3.528748907091271E-6i
0.822724134170047                                 0.9523979376869177+4.458807467552151E-6i
1.03979841848149                                  0.9523980005566941+5.633247408246754E-6i
1.3141473626117568                                0.952398100878964+7.115519245417829E-6i
1.6608827826277157                                0.9523982608694346+8.984772695334778E-6i
2.0991037201085545                                0.9523985157740135+1.1338951092850554E-5i
2.6529484644318972                                0.9523989212859227+1.4297665294292085E-5i
3.3529241492495583                                0.9523995648387685+1.8003798815588147E-5i
4.237587160604064                                 0.9524005822756546+2.262165213467763E-5i
5.355666917706899                                 0.9524021811511477+2.8327396110273314E-5i
6.768750009458534                                 0.9524046701302448+3.52843875522518E-5i
8.554672535565684                                 0.9524084884266069+4.359199910978609E-5i
10.811807510766078                                0.9524142166915216+5.3195310252828726E-5i
13.664483492953257                                0.9524225298250215+6.375399443045421E-5i
17.26983290659436                                 0.9524340344583826+7.450910529053351E-5i
21.826447283974872                                0.9524489618476086+8.42617934382341E-5i
27.58531617629184                                 0.9524668189275836+9.162555956317095E-5i
34.863652276780876                                0.9524862869549574+9.558052653825626E-5i
44.06236427773573                                 0.9525056232382876+9.601756325010789E-5i
55.68813990945273                                 0.9525233922867495+9.38015537473892E-5i
70.38135554931561                                 0.9525389794399709+9.027262474449055E-5i
88.95134973108236                                 0.952552562658807+8.661563570679996E-5i
112.42100350620873                                0.9525647260180468+8.352998658443842E-5i
142.08308325339223                                0.95257608506384+8.126082959782217E-5i
179.5714494371641                                 0.9525871203201006+7.978577040105175E-5i
226.9510536694671                                 0.9525981724398618+7.895497803917405E-5i
286.83168133420116                                0.952609463981931+7.8546442763713E-5i
362.51170499885353                                0.9526210996115092+7.830324201253596E-5i
458.1597669054491                                 0.9526330768900679+7.797825729122351E-5i
579.0443980602489                                 0.9526453146712013+7.736277564166778E-5i
731.8242219076182                                 0.9526576787415444+7.629633158086802E-5i
924.9147277217335                                 0.9526700006118198+7.467056559775193E-5i
1168.9518164985777                                0.9526820936531004+7.243055650095252E-5i
1477.3776525985127                                0.9526937673590301+6.957362388724184E-5i
1867.1810912919207                                0.9527048398429493+6.614619114353226E-5i
2359.8334667821937                                0.9527151487332987+6.223902311682723E-5i
2982.471286216894                                 0.9527245603972766+5.7980983143609855E-5i
3769.3909753883636                                0.9527329772122624+5.353145834018135E-5i
4763.938010401341                                 0.9527403424306075+4.907174872735384E-5i
6020.894493336138                                 0.9527466421263705+4.4795997985377105E-5i
7609.496685459883                                 0.9527519038477658+4.090258257551827E-5i
9617.248711152964                                 0.9527561919467018+3.758714688449733E-5i
12154.742500762884                                0.952759600043576+3.503854942972857E-5i
15361.749466718296                                0.9527622415769471+3.3438809296448135E-5i
19414.919457438817                                0.9527642397348638+3.2967742745168624E-5i
24537.51106639822                                 0.9527657181492987+3.381247897856797E-5i
31011.689265747817                                0.952766793547201+3.618160147946515E-5i
39194.06774847221                                 0.9527675711640943+4.032342023045301E-5i
49535.352089591805                                0.952768143276289+4.654792266544488E-5i
62605.16572014828                                 0.952768590851582+5.5252270737701625E-5i
79123.42618981327                                 0.9527689881921061+6.69502352606588E-5i
100000                                            0.952769410618685+8.23065797818362E-5i
