% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 19:47
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9572043551962851+4.1176781797121683E-7i
0.1263848202934298                                0.957204355940443+5.204091063110139E-7i
0.15973122800602543                               0.9572043571289764+6.577122383331726E-7i
0.2018760254679039                                0.9572043590276168+8.312365697087944E-7i
0.25514065200312885                               0.957204362060045+1.0505329014395707E-6i
0.32245905452963947                               0.9572043669035856+1.3276657868672122E-6i
0.4075392965871777                                0.9572043746393611+1.6778704558418094E-6i
0.5150678076168125                                0.9572043869940308+2.120376635147947E-6i
0.6509675230458171                                0.9572044067232938+2.6794367539619016E-6i
0.822724134170047                                 0.9572044382246785+3.385599296495085E-6i
1.03979841848149                                  0.9572044885104457+4.277265509985041E-6i
1.3141473626117568                                0.9572045687515379+5.402551127765236E-6i
1.6608827826277157                                0.9572046967154517+6.821427567843983E-6i
2.0991037201085545                                0.9572049005893551+8.608005892759804E-6i
2.6529484644318972                                0.9572052249085724+1.0852588021756584E-5i
3.3529241492495583                                0.9572057395788072+1.3662626192121365E-5i
4.237587160604064                                 0.957206553183882+1.7160806728607157E-5i
5.355666917706899                                 0.9572078315599779+2.1476828223904266E-5i
6.768750009458534                                 0.9572098211557227+2.672684954874416E-5i
8.554672535565684                                 0.9572128722122387+3.2971441515826205E-5i
10.811807510766078                                0.9572174466409736+4.014184195929079E-5i
13.664483492953257                                0.9572240785126738+4.793322933555184E-5i
17.26983290659436                                 0.9572332406758081+5.569642564715073E-5i
21.826447283974872                                0.9572450935337873+6.242050445145133E-5i
27.58531617629184                                 0.9572591986727137+6.69376918833138E-5i
34.863652276780876                                0.9572744314030053+6.837513053176227E-5i
44.06236427773573                                 0.9572893004462902+6.660319512864179E-5i
55.68813990945273                                 0.9573025384958037+6.230065551023651E-5i
70.38135554931561                                 0.9573135270532024+5.6567863304554995E-5i
88.95134973108236                                 0.9573222960428449+5.042652262062839E-5i
112.42100350620873                                0.9573292386595884+4.454323584245207E-5i
142.08308325339223                                0.9573348201458421+3.922591358326387E-5i
179.5714494371641                                 0.957339426318948+3.45502904332334E-5i
226.9510536694671                                 0.9573433345815945+3.0477946836064908E-5i
286.83168133420116                                0.9573467299532412+2.6922329963822223E-5i
362.51170499885353                                0.9573497230873451+2.3784923916201186E-5i
458.1597669054491                                 0.9573523699524982+2.09800477263523E-5i
579.0443980602489                                 0.9573546944702229+1.8446915550170904E-5i
731.8242219076182                                 0.9573567069980357+1.6150063386305444E-5i
924.9147277217335                                 0.9573584160351831+1.407458610712557E-5i
1168.9518164985777                                0.9573598347332152+1.2219939077559717E-5i
1477.3776525985127                                0.9573609835160868+1.0593822330243466E-5i
1867.1810912919207                                0.9573618898495468+9.207193008429861E-6i
2359.8334667821937                                0.9573625862417836+8.070999214460833E-6i
2982.471286216894                                 0.9573631074627073+7.194792641096703E-6i
3769.3909753883636                                0.9573634877699337+6.587053345300635E-6i
4763.938010401341                                 0.9573637586721941+6.256862663133874E-6i
6020.894493336138                                 0.9573639474854808+6.216497631120319E-6i
7609.496685459883                                 0.9573640767065025+6.484574761473228E-6i
9617.248711152964                                 0.9573641640712353+7.089501793330597E-6i
12154.742500762884                                0.9573642230904705+8.073158949934727E-6i
15361.749466718296                                0.9573642638543569+9.494887928329976E-6i
19414.919457438817                                0.9573642939445717+1.143599644179566E-5i
24537.51106639822                                 0.9573643193620145+1.4005084032764366E-5i
31011.689265747817                                0.9573643454566815+1.7344568754277224E-5i
39194.06774847221                                 0.9573643779130404+2.1638860503641072E-5i
49535.352089591805                                0.957364423918903+2.7124700733180164E-5i
62605.16572014828                                 0.9573644937237393+3.410428458845085E-5i
79123.42618981327                                 0.957364602906671+4.2961909705189404E-5i
100000                                            0.9573647758453883+5.4185061759883724E-5i
