% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 18:55
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9514198816802507+5.772636913680304E-7i
0.1263848202934298                                0.9514198826519662+7.295699135664117E-7i
0.15973122800602543                               0.9514198842040761+9.220580228877116E-7i
0.2018760254679039                                0.9514198866833264+1.1653260304980777E-6i
0.25514065200312885                               0.9514198906432508+1.4727642330006919E-6i
0.32245905452963947                               0.9514198969681285+1.8612878992662906E-6i
0.4075392965871777                                0.9514199070698963+2.352259145934789E-6i
0.5150678076168125                                0.9514199232032051+2.972643724138977E-6i
0.6509675230458171                                0.9514199489667458+3.7564562376753223E-6i
0.822724134170047                                 0.9514199901030838+4.746552847608675E-6i
1.03979841848149                                  0.9514200557696308+5.996828913319136E-6i
1.3141473626117568                                0.9514201605549001+7.5748597027707354E-6i
1.6608827826277157                                0.9514203276634446+9.564963896602785E-6i
2.0991037201085545                                0.9514205939105845+1.207152917366783E-5i
2.6529484644318972                                0.9514210174708452+1.5222134403065347E-5i
3.3529241492495583                                0.9514216896772696+1.9169382696016873E-5i
4.237587160604064                                 0.9514227524415209+2.4089169259485333E-5i
5.355666917706899                                 0.9514244226160598+3.0170985531673564E-5i
6.768750009458534                                 0.9514270227576201+3.7592510076479666E-5i
8.554672535565684                                 0.9514310120116225+4.646667086287878E-5i
10.811807510766078                                0.9514369977922872+5.674799813797166E-5i
13.664483492953257                                0.9514456871475958+6.809651905895124E-5i
17.26983290659436                                 0.951457718258978+7.973946458509367E-5i
21.826447283974872                                0.9514733417207749+9.044945326525248E-5i
27.58531617629184                                 0.951492058742127+9.880722307889302E-5i
34.863652276780876                                0.9515125177050279+1.0377809333333568E-4i
44.06236427773573                                 0.9515329347128197+1.0527638839309729E-4i
55.68813990945273                                 0.951551856053887+1.0422725754199545E-4i
70.38135554931561                                 0.9515686912604842+1.0204218004808019E-4i
88.95134973108236                                 0.9515836781184703+9.995903920495564E-5i
112.42100350620873                                0.9515974731792473+9.87003210583978E-5i
142.08308325339223                                0.9516107595045169+9.851286653041128E-5i
179.5714494371641                                 0.9516240795254877+9.936712846871995E-5i
226.9510536694671                                 0.951637837515746+1.0109816797573476E-4i
286.83168133420116                                0.9516523211955408+1.0345343687599164E-4i
362.51170499885353                                0.9516676944315732+1.0612711767089834E-4i
458.1597669054491                                 0.951684002782189+1.0880728747163679E-4i
579.0443980602489                                 0.9517011993919153+1.1120590719817253E-4i
731.8242219076182                                 0.9517191668147325+1.1306919611227453E-4i
924.9147277217335                                 0.9517377310157634+1.1418370367498918E-4i
1168.9518164985777                                0.9517566730649404+1.1438171073192708E-4i
1477.3776525985127                                0.9517757398231984+1.1354590226877606E-4i
1867.1810912919207                                0.9517946544762087+1.1161389849787985E-4i
2359.8334667821937                                0.951813127929418+1.0858255776312961E-4i
2982.471286216894                                 0.9518308717215136+1.0451137622959804E-4i
3769.3909753883636                                0.9518476125682221+9.952391205692426E-5i
4763.938010401341                                 0.951863107916359+9.38060561432563E-5i
6020.894493336138                                 0.9518771611147647+8.760028961588362E-5i
7609.496685459883                                 0.9518896342704921+8.1195817062166E-5i
9617.248711152964                                 0.9519004567567879+7.491548764155856E-5i
12154.742500762884                                0.951909627807477+6.910143087831401E-5i
15361.749466718296                                0.9519172125802706+6.410202792409722E-5i
19414.919457438817                                0.9519233322582803+6.026299594941169E-5i
24537.51106639822                                 0.9519281498472133+5.792494641544072E-5i
31011.689265747817                                0.9519318540356234+5.7428942684245605E-5i
39194.06774847221                                 0.9519346436714647+5.913061291460452E-5i
49535.352089591805                                0.9519367151050964+6.342256910436613E-5i
62605.16572014828                                 0.951938254057226+7.076446121633448E-5i
79123.42618981327                                 0.951939433036008+8.17200386450798E-5i
100000                                            0.9519404149213578+9.700105217819728E-5i
