% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 15:33
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9541981741141721+4.872169200923728E-7i
0.1263848202934298                                0.9541981749715456+6.15764889049512E-7i
0.15973122800602543                               0.9541981763409276+7.782266061792889E-7i
0.2018760254679039                                0.9541981785283927+9.835466869485566E-7i
0.25514065200312885                               0.9541981820221965+1.2430262371662203E-6i
0.32245905452963947                               0.9541981876025701+1.5709410124998835E-6i
0.4075392965871777                                0.9541981965153375+1.9853190187764192E-6i
0.5150678076168125                                0.954198210749672+2.50891589558375E-6i
0.6509675230458171                                0.9541982334806612+3.1704327630371883E-6i
0.822724134170047                                 0.9541982697748593+4.0060253936398355E-6i
1.03979841848149                                  0.9541983277116112+5.061151193383417E-6i
1.3141473626117568                                0.9541984201617645+6.392782201072286E-6i
1.6608827826277157                                0.9541985675971664+8.071958982765817E-6i
2.0991037201085545                                0.9541988024961606+1.018653390202808E-5i
2.6529484644318972                                0.9541991761767222+1.2843679529999814E-5i
3.3529241492495583                                0.9541997691980563+1.617118492768929E-5i
4.237587160604064                                 0.9542007067090841+2.0315503124245216E-5i
5.355666917706899                                 0.9542021798894231+2.5432626619870385E-5i
6.768750009458534                                 0.9542044729626461+3.1664891865175225E-5i
8.554672535565684                                 0.9542079901374787+3.9093207478435975E-5i
10.811807510766078                                0.9542132652175662+4.765300249757399E-5i
13.664483492953257                                0.9542209172135456+5.7012380612976184E-5i
17.26983290659436                                 0.9542314988496527+6.644837152025313E-5i
21.826447283974872                                0.9542452107137596+7.482699466307545E-5i
27.58531617629184                                 0.9542615759929096+8.083711048670145E-5i
34.863652276780876                                0.9542793437723699+8.350516440320987E-5i
44.06236427773573                                 0.9542968582030255+8.27028011733694E-5i
55.68813990945273                                 0.9543127346587401+7.921201300047168E-5i
70.38135554931561                                 0.9543263391459612+7.427125263504854E-5i
88.95134973108236                                 0.9543377720257494+6.899659786264522E-5i
112.42100350620873                                0.9543475223003046+6.407236391760125E-5i
142.08308325339223                                0.9543561256129347+5.9767742931562114E-5i
179.5714494371641                                 0.9543640020236112+5.610012318864962E-5i
226.9510536694671                                 0.9543714406489149+5.296930319018555E-5i
286.83168133420116                                0.954378621069356+5.02203867722803E-5i
362.51170499885353                                0.9543856241425019+4.76819209618109E-5i
458.1597669054491                                 0.9543924492938552+4.520246893878074E-5i
579.0443980602489                                 0.9543990433504436+4.2672201397791525E-5i
731.8242219076182                                 0.9544053265126915+4.0027752418390154E-5i
924.9147277217335                                 0.9544112112411345+3.724997796819368E-5i
1168.9518164985777                                0.9544166165174245+3.435843835068158E-5i
1477.3776525985127                                0.9544214780662924+3.1403538092904473E-5i
1867.1810912919207                                0.954425754644885+2.8457562820834794E-5i
2359.8334667821937                                0.9544294307508496+2.56057129227345E-5i
2982.471286216894                                 0.9544325162240328+2.293804439730161E-5i
3769.3909753883636                                0.9544350433505264+2.0543049274260097E-5i
4763.938010401341                                 0.9544370621826537+1.8503403987173096E-5i
6020.894493336138                                 0.9544386348427811+1.689419779221907E-5i
7609.496685459883                                 0.9544398295809189+1.5783734662052616E-5i
9617.248711152964                                 0.9544407152868624+1.5236795269407944E-5i
12154.742500762884                                0.9544413570172737+1.5320077249839645E-5i
15361.749466718296                                0.9544418128933594+1.610943678604431E-5i
19414.919457438817                                0.9544421324902411+1.7698564375971503E-5i
24537.51106639822                                 0.9544423566245249+2.0208853666622994E-5i
31011.689265747817                                0.9544425183042758+2.3800444584796528E-5i
39194.06774847221                                 0.9544426445670837+2.8684701018288826E-5i
49535.352089591805                                0.9544427590040907+3.5138672352748714E-5i
62605.16572014828                                 0.9544428849339409+4.352235809259001E-5i
79123.42618981327                                 0.9544430494360873+5.429983622375704E-5i
100000                                            0.954443288776342+6.806554375123216E-5i
