% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jun 19 2025, 15:42
% Table:              Table 1 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9608815624008641+3.3642340171841035E-7i
0.1263848202934298                                0.9608815630196761+4.2518568391187975E-7i
0.15973122800602543                               0.9608815640081028+5.373652614385744E-7i
0.2018760254679039                                0.9608815655870095+6.791382261477339E-7i
0.25514065200312885                               0.9608815681088341+8.583076541535636E-7i
0.32245905452963947                               0.960881572136812+1.0847302691852581E-6i
0.4075392965871777                                0.9608815785700259+1.3708530184102864E-6i
0.5150678076168125                                0.9608815888443072+1.7323858567922E-6i
0.6509675230458171                                0.9608816052514848+2.189141219423383E-6i
0.822724134170047                                 0.9608816314485134+2.766073176309485E-6i
1.03979841848149                                  0.9608816732667121+3.4945468812364127E-6i
1.3141473626117568                                0.960881739995885+4.413854773150929E-6i
1.6608827826277157                                0.960881846411211+5.572956199344352E-6i
2.0991037201085545                                0.9608820159520554+7.032323881130569E-6i
2.6529484644318972                                0.9608822856507314+8.865580729876805E-6i
3.3529241492495583                                0.9608827136324329+1.116020645957352E-5i
4.237587160604064                                 0.9608833901723931+1.4015820824454747E-5i
5.355666917706899                                 0.9608844531207243+1.753717631512137E-5i
6.768750009458534                                 0.9608861072747367+2.181682777033926E-5i
8.554672535565684                                 0.9608886435256369+2.6899826760964168E-5i
10.811807510766078                                0.9608924451145655+3.27219316692526E-5i
13.664483492953257                                0.9608979541405437+3.9020284759079126E-5i
17.26983290659436                                 0.9609055594072016+4.5242848834328874E-5i
21.826447283974872                                0.9609153854501452+5.053399456820386E-5i
27.58531617629184                                 0.9609270516893058+5.390635682014282E-5i
34.863652276780876                                0.9609395973877769+5.462018389149685E-5i
44.06236427773573                                 0.9609517472889216+5.256186355274065E-5i
55.68813990945273                                 0.9609624059821955+4.830447422027805E-5i
70.38135554931561                                 0.9609710185117329+4.27911305363122E-5i
88.95134973108236                                 0.9609775812890103+3.6919739397810926E-5i
112.42100350620873                                0.960982416915539+3.130550551534742E-5i
142.08308325339223                                0.9609859363298168+2.6261875410929003E-5i
179.5714494371641                                 0.9609885034704984+2.1891114007695887E-5i
226.9510536694671                                 0.9609903958362901+1.818094541453708E-5i
286.83168133420116                                0.9609918108358771+1.5067787757536164E-5i
362.51170499885353                                0.9609928830054328+1.2471669243637978E-5i
458.1597669054491                                 0.9609937016576208+1.031513848991006E-5i
579.0443980602489                                 0.9609943266980984+8.531675993446934E-6i
731.8242219076182                                 0.9609948003850786+7.067206236694967E-6i
924.9147277217335                                 0.9609951546027276+5.878594568774674E-6i
1168.9518164985777                                0.9609954148646764+4.931516332445853E-6i
1477.3776525985127                                0.9609956022899123+4.198656756497353E-6i
1867.1810912919207                                0.9609957344557154+3.658571252782821E-6i
2359.8334667821937                                0.9609958257568068+3.295219447842285E-6i
2982.471286216894                                 0.9609958876480813+3.0980326774920123E-6i
3769.3909753883636                                0.9609959289402065+3.0623468707406323E-6i
4763.938010401341                                 0.960995956184321+3.190077717673699E-6i
6020.894493336138                                 0.9609959741096427+3.4905889395216167E-6i
7609.496685459883                                 0.9609959860627363+3.981776254453603E-6i
9617.248711152964                                 0.960995994407991+4.69144371638095E-6i
12154.742500762884                                0.9609960008727298+5.659086288355241E-6i
15361.749466718296                                0.9609960068415264+6.938217154954476E-6i
19414.919457438817                                0.9609960136226624+8.59940275924471E-6i
24537.51106639822                                 0.9609960227204041+1.0734197221997147E-5i
31011.689265747817                                0.960996036162563+1.346020910977571E-5i
39194.06774847221                                 0.9609960569499552+1.692758823089474E-5i
49535.352089591805                                0.960996089724789+2.132729298696776E-5i
62605.16572014828                                 0.9609961418068382+2.6901591605051842E-5i
79123.42618981327                                 0.9609962248276919+3.395736647989557E-5i
100000                                            0.960996357326981+4.2882933928420344E-5i
