% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 18:43
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9509072913217724+5.974728696173358E-7i
0.1263848202934298                                0.9509072923156262+7.551111526741829E-7i
0.15973122800602543                               0.9509072939029289+9.543378682230384E-7i
0.2018760254679039                                0.95090729643849+1.2061225251112415E-6i
0.25514065200312885                               0.9509073004882561+1.524324143592922E-6i
0.32245905452963947                               0.9509073069567582+1.926450455283708E-6i
0.4075392965871777                                0.9509073172879466+2.4346120117355626E-6i
0.5150678076168125                                0.9509073337875958+3.076719768968039E-6i
0.6509675230458171                                0.9509073601360744+3.8879815062288195E-6i
0.822724134170047                                 0.9509074022064656+4.912758516240399E-6i
1.03979841848149                                  0.9509074693641374+6.206842645616712E-6i
1.3141473626117568                                0.9509075765290231+7.840194421091747E-6i
1.6608827826277157                                0.9509077474327583+9.90012377757062E-6i
2.0991037201085545                                0.9509080197277162+1.249475204113644E-5i
2.6529484644318972                                0.950908452911486+1.57562832792319E-5i
3.3529241492495583                                0.9509091403971317+1.98429803900079E-5i
4.237587160604064                                 0.9509102273333896+2.4937526563205116E-5i
5.355666917706899                                 0.950911935534697+3.123728591906086E-5i
6.768750009458534                                 0.9509145949758774+3.8928555396046594E-5i
8.554672535565684                                 0.9509186754564479+4.813274693399917E-5i
10.811807510766078                                0.9509247987243848+5.881104168680084E-5i
13.664483492953257                                0.9509336891128641+7.062572408740399E-5i
17.26983290659436                                 0.9509460019332129+8.279929447574059E-5i
21.826447283974872                                0.9509619986927601+9.409247331386647E-5i
27.58531617629184                                 0.950981178615103+1.0307258052278306E-4i
34.863652276780876                                0.9510021742503321+1.0870183263013449E-4i
44.06236427773573                                 0.9510231821769296+1.1091257160715855E-4i
55.68813990945273                                 0.9510427422504556+1.106683254199946E-4i
70.38135554931561                                 0.9510602811256375+1.0942565387813384E-4i
88.95134973108236                                 0.9510760737873557+1.084586323456751E-4i
112.42100350620873                                0.951090822037586+1.0851102393812373E-4i
142.08308325339223                                0.9511052533285115+1.0984075254002489E-4i
179.5714494371641                                 0.9511199540561964+1.1242572174542266E-4i
226.9510536694671                                 0.9511353766794095+1.161046120253203E-4i
286.83168133420116                                0.9511518615827771+1.206197076241149E-4i
362.51170499885353                                0.951169625886164+1.256487243364691E-4i
458.1597669054491                                 0.9511887662910719+1.308521554108109E-4i
579.0443980602489                                 0.9512092834604904+1.3590248093476375E-4i
731.8242219076182                                 0.9512311010610891+1.4049308752629198E-4i
924.9147277217335                                 0.9512540758401798+1.4434378203220325E-4i
1168.9518164985777                                0.9512780048864908+1.4720680873345218E-4i
1477.3776525985127                                0.9513026316326075+1.4887358087890728E-4i
1867.1810912919207                                0.951327651979702+1.491830567305807E-4i
2359.8334667821937                                0.951352722305784+1.480317776839555E-4i
2982.471286216894                                 0.9513774708616115+1.4538466243314794E-4i
3769.3909753883636                                0.9514015134483229+1.4128483634837688E-4i
4763.938010401341                                 0.9514244732335957+1.3586026812687014E-4i
6020.894493336138                                 0.9514460032836751+1.2932506455597595E-4i
7609.496685459883                                 0.9514658092076802+1.2197407146417199E-4i
9617.248711152964                                 0.9514836686592422+1.1417083410085899E-4i
12154.742500762884                                0.9514994446067115+1.0633062169554259E-4i
15361.749466718296                                0.95151309030093+9.890162205466043E-5i
19414.919457438817                                0.9515246454737017+9.234812544665432E-5i
24537.51106639822                                 0.9515342249898497+8.713935189671067E-5i
31011.689265747817                                0.9515420024730217+8.374666406461877E-5i
39194.06774847221                                 0.95154819201395+8.265063497997933E-5i
49535.352089591805                                0.9515530309357425+8.435826642063705E-5i
62605.16572014828                                 0.9515567659876617+8.942993759826125E-5i
79123.42618981327                                 0.9515596446279639+9.851553658022635E-5i
100000                                            0.9515619125937804+1.1239961212519465E-4i
