% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 21:03
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9651186825101848+2.645655663756375E-7i
0.1263848202934298                                0.9651186830009254+3.3436878764163004E-7i
0.15973122800602543                               0.9651186837846507+4.225874993002914E-7i
0.2018760254679039                                0.9651186850366725+5.340785945553379E-7i
0.25514065200312885                               0.9651186870363273+6.74978411128493E-7i
0.32245905452963947                               0.9651186902302651+8.530382347486887E-7i
0.4075392965871777                                0.9651186953314714+1.0780462110516613E-6i
0.5150678076168125                                0.9651187034784554+1.3623563168095354E-6i
0.6509675230458171                                0.9651187164884019+1.7215483013234172E-6i
0.822724134170047                                 0.9651187372612096+2.1752444362235246E-6i
1.03979841848149                                  0.9651187704206672+2.7481069041804668E-6i
1.3141473626117568                                0.9651188233330331+3.4710283231082727E-6i
1.6608827826277157                                0.9651189077139887+4.382496114137175E-6i
2.0991037201085545                                0.9651190421491767+5.530037204395578E-6i
2.6529484644318972                                0.9651192560017621+6.971490525838064E-6i
3.3529241492495583                                0.9651195953582694+8.775533589318367E-6i
4.237587160604064                                 0.9651201317929649+1.1020275439139507E-5i
5.355666917706899                                 0.9651209745907596+1.378763662246077E-5i
6.768750009458534                                 0.9651222860876487+1.714951669385512E-5i
8.554672535565684                                 0.9651242968045051+2.113966868449726E-5i
10.811807510766078                                0.9651273102927577+2.5704520371763732E-5i
13.664483492953257                                0.9651316763244459+3.063211305901513E-5i
17.26983290659436                                 0.9651377014516846+3.5480069296624915E-5i
21.826447283974872                                0.9651454808248874+3.956416438888647E-5i
27.58531617629184                                 0.9651547059776647+4.2095231466133596E-5i
34.863652276780876                                0.9651646042119569+4.248168142258006E-5i
44.06236427773573                                 0.9651741491618064+4.063245896856763E-5i
55.68813990945273                                 0.9651824545948625+3.700819838089911E-5i
70.38135554931561                                 0.9651890643085727+3.2372402704977676E-5i
88.95134973108236                                 0.9651939666093363+2.7462000262919483E-5i
112.42100350620873                                0.9651974216612587+2.2794459186750966E-5i
142.08308325339223                                0.9651997746033254+1.8643759888745302E-5i
179.5714494371641                                 0.9652013425288001+1.5103997839162876E-5i
226.9510536694671                                 0.965202373672642+1.2164847049368227E-5i
286.83168133420116                                0.9652030466704485+9.766876211895018E-6i
362.51170499885353                                0.965203484073955+7.834205966040227E-6i
458.1597669054491                                 0.9652037676208399+6.291358388066995E-6i
579.0443980602489                                 0.9652039510051007+5.070762149709169E-6i
731.8242219076182                                 0.9652040692842301+4.115226445252561E-6i
924.9147277217335                                 0.9652041453166823+3.3780298398933356E-6i
1168.9518164985777                                0.9652041940067764+2.8220779987230193E-6i
1477.3776525985127                                0.9652042250674562+2.4188278854944384E-6i
1867.1810912919207                                0.9652042448160008+2.1472828738929004E-6i
2359.8334667821937                                0.9652042573481954+1.9931812008960434E-6i
2982.471286216894                                 0.9652042653099898+1.948423219674962E-6i
3769.3909753883636                                0.9652042704088261+2.0107555274100648E-6i
4763.938010401341                                 0.9652042737516815+2.1837245002396827E-6i
6020.894493336138                                 0.9652042760715015+2.476916760438772E-6i
7609.496685459883                                 0.9652042778806996+2.906512389826672E-6i
9617.248711152964                                 0.9652042795809938+3.4961898329077026E-6i
12154.742500762884                                0.9652042815511371+4.278437338296931E-6i
15361.749466718296                                0.9652042842308741+5.296346064353378E-6i
19414.919457438817                                0.965204288218618+6.605985016120804E-6i
24537.51106639822                                 0.9652042944049373+8.279489668614023E-6i
31011.689265747817                                0.9652043041716404+1.0409033848653245E-5i
39194.06774847221                                 0.9652043197001201+1.311190331699381E-5i
49535.352089591805                                0.9652043444587285+1.6536948659317733E-5i
62605.16572014828                                 0.9652043839772442+2.0872768831094464E-5i
79123.42618981327                                 0.9652044470813745+2.6358068195705377E-5i
100000                                            0.9652045478634178+3.329474171768039E-5i
