% Model:              two_particles_2d.mph
% Version:            COMSOL 6.2.0.415
% Date:               Jan 22 2025, 21:31
% Table:              Table 2 - Linienintegration 1
% w                                               (-D*F*u21y+D*F*u22y-F*mu*(c0+u21)*u23y-F*mu*(c0+u22)*u23y)/(sigma0*E0*2*L) (1)
0.1                                               0.9681293240011264+2.204965529407953E-7i
0.1263848202934298                                0.9681293244105146+2.7867256351834803E-7i
0.15973122800602543                               0.9681293250644186+3.5219657107791305E-7i
0.2018760254679039                                0.968129326109006+4.4511644767204063E-7i
0.25514065200312885                               0.9681293277773441+5.625463884647825E-7i
0.32245905452963947                               0.9681293304421007+7.109465271692025E-7i
0.4075392965871777                                0.968129334698133+8.984745653934385E-7i
0.5150678076168125                                0.9681293414953075+1.1354266189899585E-6i
0.6509675230458171                                0.968129352349753+1.4347872128192956E-6i
0.822724134170047                                 0.9681293696808162+1.8129099383032296E-6i
1.03979841848149                                  0.9681293973464266+2.290348613440146E-6i
1.3141473626117568                                0.9681294414921436+2.8928493228673398E-6i
1.6608827826277157                                0.9681295118927363+3.652487155772244E-6i
2.0991037201085545                                0.9681296240544611+4.608869529778122E-6i
2.6529484644318972                                0.9681298024756516+5.810195269778936E-6i
3.3529241492495583                                0.9681300856070877+7.313690552583727E-6i
4.237587160604064                                 0.968130533164827+9.184430483344618E-6i
5.355666917706899                                 0.9681312363275053+1.1490644026738955E-5i
6.768750009458534                                 0.9681323305357334+1.4292164271554316E-5i
8.554672535565684                                 0.9681340081174965+1.761694879902186E-5i
10.811807510766078                                0.968136522327498+2.1420025577297938E-5i
13.664483492953257                                0.968140164964024+2.5524166005947793E-5i
17.26983290659436                                 0.9681451916966306+2.9559727857941205E-5i
21.826447283974872                                0.9681516816214728+3.2955061685337657E-5i
27.58531617629184                                 0.9681593766493723+3.505076106938309E-5i
34.863652276780876                                0.9681676306430326+3.53523231930739E-5i
44.06236427773573                                 0.9681755849975696+3.378347101702082E-5i
55.68813990945273                                 0.9681824975555648+3.072948346110449E-5i
70.38135554931561                                 0.9681879852912754+2.6829967080451696E-5i
88.95134973108236                                 0.968192037434373+2.2703798807285214E-5i
112.42100350620873                                0.9681948723132924+1.87872716608619E-5i
142.08308325339223                                0.9681967815525205+1.5312510343846032E-5i
179.5714494371641                                 0.9681980346765162+1.2359192697368458E-5i
226.9510536694671                                 0.9681988433071087+9.917379496334256E-6i
286.83168133420116                                0.9681993594008818+7.934720211051546E-6i
362.51170499885353                                0.9681996864762412+6.3448922321733375E-6i
458.1597669054491                                 0.9681998928344494+5.082292618944844E-6i
579.0443980602489                                 0.9682000226613329+4.0884935544865535E-6i
731.8242219076182                                 0.9682001041944505+3.314339788729021E-6i
924.9147277217335                                 0.9682001553427144+2.7199815370534855E-6i
1168.9518164985777                                0.9682001874106961+2.2740719312418473E-6i
1477.3776525985127                                0.9682002075135355+1.9527414467369404E-6i
1867.1810912919207                                0.9682002201226749+1.7386343007936844E-6i
2359.8334667821937                                0.9682002280471607+1.6201275899213167E-6i
2982.471286216894                                 0.9682002330541706+1.5907783170562471E-6i
3769.3909753883636                                0.9682002362608305+1.649011780293926E-6i
4763.938010401341                                 0.9682002383830083+1.7980564290811591E-6i
6020.894493336138                                 0.9682002398945804+2.046132244273497E-6i
7609.496685459883                                 0.9682002411330405+2.4069088706460714E-6i
9617.248711152964                                 0.9682002423750277+2.900261136739021E-6i
12154.742500762884                                0.9682002438979285+3.5533649815652336E-6i
15361.749466718296                                0.9682002460418884+4.40219485831324E-6i
19414.919457438817                                0.9682002492858356+5.493505251701844E-6i
24537.51106639822                                 0.9682002543542596+6.887405363538393E-6i
31011.689265747817                                0.9682002623792856+8.660668691111387E-6i
39194.06774847221                                 0.9682002751533956+1.091095877921841E-5i
49535.352089591805                                0.9682002955296629+1.376220255574261E-5i
62605.16572014828                                 0.968200328059016+1.737140381793629E-5i
79123.42618981327                                 0.9682003800064656+2.1937265924954427E-5i
100000                                            0.9682004629727723+2.7711085192259788E-5i
