% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:40
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.998104859565418+9.198571527315943E-9i
0.1263848202934298                                0.9981048595739372+1.1625581311305309E-8i
0.15973122800602543                               0.998104859587593+1.4692936168666493E-8i
0.2018760254679039                                0.9981048596093681+1.8569572561300047E-8i
0.25514065200312885                               0.9981048596441845+2.3468982816910845E-8i
0.32245905452963947                               0.9981048596997713+2.9660952987749242E-8i
0.4075392965871777                                0.9981048597885436+3.748637938278273E-8i
0.5150678076168125                                0.9981048599303655+4.737595720006917E-8i
0.6509675230458171                                0.9981048601568799+5.987372516349903E-8i
0.822724134170047                                 0.998104860518675+7.566667092554842E-8i
1.03979841848149                                  0.9981048610964932+9.562184276519048E-8i
1.3141473626117568                                0.9981048620192009+1.208326370105725E-7i
1.6608827826277157                                0.9981048634924289+1.5267605841197042E-7i
2.0991037201085545                                0.9981048658441104+1.9288259261325132E-7i
2.6529484644318972                                0.998104869596548+2.4361949914873225E-7i
3.3529241492495583                                0.9981048755805904+3.075860391465054E-7i
4.237587160604064                                 0.9981048851137944+3.8811381214886303E-7i
5.355666917706899                                 0.9981049002774991+4.892539710602233E-7i
6.768750009458534                                 0.998104924337217+6.15810107728091E-7i
8.554672535565684                                 0.9981049623617697+7.732317795065966E-7i
10.811807510766078                                0.9981050220831901+9.672060336363248E-7i
13.664483492953257                                0.9981051149705261+1.2026628300570445E-6i
17.26983290659436                                 0.9981052572703235+1.4817659808315792E-6i
21.826447283974872                                0.998105470287564+1.8004236643614057E-6i
27.58531617629184                                 0.9981057783833496+2.143296955327315E-6i
34.863652276780876                                0.9981062025272113+2.4788561641848987E-6i
44.06236427773573                                 0.9981067484000826+2.758895090267179E-6i
55.68813990945273                                 0.9981073931443084+2.9285798726409524E-6i
70.38135554931561                                 0.9981080817951373+2.947822129136637E-6i
88.95134973108236                                 0.9981087427145998+2.811957456278026E-6i
112.42100350620873                                0.9981093151065794+2.5543668225631606E-6i
142.08308325339223                                0.9981097685057627+2.2285849835319714E-6i
179.5714494371641                                 0.9981101030664278+1.885579997506259E-6i
226.9510536694671                                 0.9981103373634235+1.5608528041162441E-6i
286.83168133420116                                0.998110495591077+1.2730654001475313E-6i
362.51170499885353                                0.9981105999012181+1.02847396355453E-6i
458.1597669054491                                 0.998110667613021+8.261075573772596E-7i
579.0443980602489                                 0.9981107111442261+6.616047653107055E-7i
731.8242219076182                                 0.9981107389601418+5.29507665375E-7i
924.9147277217335                                 0.9981107566628422+4.2443834025732874E-7i
1168.9518164985777                                0.9981107678962771+3.4161061328803165E-7i
1477.3776525985127                                0.9981107750076755+2.7699335222592876E-7i
1867.1810912919207                                0.9981107795003079+2.2731086496847558E-7i
2359.8334667821937                                0.9981107823337463+1.8997835584093664E-7i
2982.471286216894                                 0.9981107841187239+1.630206406271948E-7i
3769.3909753883636                                0.9981107852433145+1.449959103864117E-7i
4763.938010401341                                 0.9981107859538185+1.349339629236697E-7i
6020.894493336138                                 0.9981107864066746+1.3229233171529967E-7i
7609.496685459883                                 0.9981107867020252+1.3693152432426268E-7i
9617.248711152964                                 0.9981107869055608+1.49110147322001E-7i
12154.742500762884                                0.9981107870625996+1.6950056125285646E-7i
15361.749466718296                                0.9981107872080548+1.9922665717361617E-7i
19414.919457438817                                0.998110787374437+2.399261525802429E-7i
24537.51106639822                                 0.9981107875988782+2.9384096320291467E-7i
31011.689265747817                                0.9981107879315403+3.639406984592755E-7i
39194.06774847221                                 0.9981107884466809+4.5408621426814934E-7i
49535.352089591805                                0.9981107892594623+5.692420318226362E-7i
62605.16572014828                                 0.9981107905513025+7.157493115587951E-7i
79123.42618981327                                 0.9981107926108238+9.016742071505367E-7i
100000                                            0.9981107958978153+1.1372501614056242E-6i
