% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:36
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981290498400646+8.972041556240674E-9i
0.1263848202934298                                0.9981290498483825+1.1339282238883397E-8i
0.15973122800602543                               0.9981290498616721+1.4331098453968735E-8i
0.2018760254679039                                0.9981290498829066+1.811226635631475E-8i
0.25514065200312885                               0.9981290499168366+2.2891020701099E-8i
0.32245905452963947                               0.9981290499710271+2.8930503685123625E-8i
0.4075392965871777                                0.9981290500575658+3.656321661912481E-8i
0.5150678076168125                                0.9981290501958289+4.62092484295037E-8i
0.6509675230458171                                0.9981290504166417+5.839924056731034E-8i
0.822724134170047                                 0.9981290507693273+7.380326374721675E-8i
1.03979841848149                                  0.9981290513325589+9.326701601830203E-8i
1.3141473626117568                                0.9981290522320017+1.1785697201640189E-7i
1.6608827826277157                                0.998129053668088+1.4891623537658911E-7i
2.0991037201085545                                0.9981290559605412+1.881326954035826E-7i
2.6529484644318972                                0.9981290596185257+2.376202792117867E-7i
3.3529241492495583                                0.9981290654517572+3.0001185481413064E-7i
4.237587160604064                                 0.9981290747448123+3.7855713699154647E-7i
5.355666917706899                                 0.9981290895265535+4.772078360072745E-7i
6.768750009458534                                 0.9981291129802603+6.00649892294704E-7i
8.554672535565684                                 0.9981291500470919+7.541999368036798E-7i
10.811807510766078                                0.9981292082646096+9.434074605575299E-7i
13.664483492953257                                0.9981292988135667+1.1730858110447192E-6i
17.26983290659436                                 0.9981294375327432+1.4453544569240233E-6i
21.826447283974872                                0.9981296451939625+1.7562382754046794E-6i
27.58531617629184                                 0.9981299455522405+2.0908025241371548E-6i
34.863652276780876                                0.9981303590645562+2.4183333088001297E-6i
44.06236427773573                                 0.9981308912967772+2.6918608301659244E-6i
55.68813990945273                                 0.9981315200113475+2.8579474680486985E-6i
70.38135554931561                                 0.9981321916871225+2.877511179615759E-6i
88.95134973108236                                 0.9981328365549338+2.7459720272803183E-6i
112.42100350620873                                0.9981333954031191+2.4958017221192097E-6i
142.08308325339223                                0.9981338385539734+2.1790873173548196E-6i
179.5714494371641                                 0.9981341661265326+1.8454032830377106E-6i
226.9510536694671                                 0.9981343961433369+1.5292689874216242E-6i
286.83168133420116                                0.9981345520752264+1.2488378678566299E-6i
362.51170499885353                                0.9981346554053429+1.010220953693834E-6i
458.1597669054491                                 0.9981347229296489+8.12518901734861E-7i
579.0443980602489                                 0.9981347666951971+6.515449780053284E-7i
731.8242219076182                                 0.9981347949240936+5.220491504129107E-7i
924.9147277217335                                 0.9981348130730041+4.188555045251924E-7i
1168.9518164985777                                0.998134824709524+3.3735388039679685E-7i
1477.3776525985127                                0.9981348321495995+2.736551796173701E-7i
1867.1810912919207                                0.9981348368923545+2.2459118420942462E-7i
2359.8334667821937                                0.9981348399065011+1.8765359725858975E-7i
2982.471286216894                                 0.9981348418170518+1.6091819601995475E-7i
3769.3909753883636                                0.9981348430262096+1.429742349924655E-7i
4763.938010401341                                 0.998134843792408+1.3286735946966235E-7i
6020.894493336138                                 0.9981348442812017+1.3005922286692594E-7i
7609.496685459883                                 0.9981348445993803+1.3440484410957815E-7i
9617.248711152964                                 0.9981348448169446+1.4614859705301353E-7i
12154.742500762884                                0.9981348449820683+1.6593993905644273E-7i
15361.749466718296                                0.9981348451315639+1.9487030199680841E-7i
19414.919457438817                                0.9981348452986583+2.3453383782157102E-7i
24537.51106639822                                 0.9981348455206197+2.871155237714174E-7i
31011.689265747817                                0.9981348458470135+3.5551162857035357E-7i
39194.06774847221                                 0.9981348463508508+4.4348921171604905E-7i
49535.352089591805                                0.9981348471445131+5.558934109753543E-7i
62605.16572014828                                 0.9981348484053705+6.989138912115986E-7i
79123.42618981327                                 0.9981348504149955+8.804248346824359E-7i
100000                                            0.9981348536221817+1.1104167525477825E-6i
