% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:57
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9980313511424931+9.91667258034097E-9i
0.1263848202934298                                0.9980313511517425+1.2533150702088633E-8i
0.15973122800602543                               0.9980313511664082+1.583996342092535E-8i
0.2018760254679039                                0.9980313511899287+2.0019235487981667E-8i
0.25514065200312885                               0.9980313512274587+2.530112577938052E-8i
0.32245905452963947                               0.99803135128744+3.1976481499229016E-8i
0.4075392965871777                                0.9980313513832346+4.041281137602128E-8i
0.5150678076168125                                0.9980313515362631+5.1074433083866857E-8i
0.6509675230458171                                0.9980313517806366+6.454785568290485E-8i
0.822724134170047                                 0.9980313521709568+8.157369596907936E-8i
1.03979841848149                                  0.9980313527942773+1.030866859654688E-7i
1.3141473626117568                                0.9980313537897355+1.302655727684821E-7i
1.6608827826277157                                0.9980313553791187+1.6459484478818358E-7i
2.0991037201085545                                0.9980313579162564+2.079400515768389E-7i
2.6529484644318972                                0.9980313619645952+2.626375847294022E-7i
3.3529241492495583                                0.9980313684204217+3.3159731022197003E-7i
4.237587160604064                                 0.9980313787052747+4.1841067716616644E-7i
5.355666917706899                                 0.998031395064598+5.274446251867605E-7i
6.768750009458534                                 0.998031421021197+6.638768042797934E-7i
8.554672535565684                                 0.9980314620433643+8.335803403578666E-7i
10.811807510766078                                0.9980315264724269+1.0426826217076708E-6i
13.664483492953257                                0.9980316266804771+1.296491550618186E-6i
17.26983290659436                                 0.9980317801921882+1.5973270564779504E-6i
21.826447283974872                                0.9980320099860706+1.940755388623937E-6i
27.58531617629184                                 0.9980323423303141+2.3102036405105046E-6i
34.863652276780876                                0.998032799821396+2.671628318832281E-6i
44.06236427773573                                 0.9980333885431217+2.972998267606845E-6i
55.68813990945273                                 0.9980340837707716+3.155148658543129E-6i
70.38135554931561                                 0.998034826129686+3.174853400575157E-6i
88.95134973108236                                 0.9980355382623628+3.0271417797331356E-6i
112.42100350620873                                0.9980361545325559+2.748125424002406E-6i
142.08308325339223                                0.9980366420710233+2.3956867574700062E-6i
179.5714494371641                                 0.9980370011055276+2.024943145424753E-6i
226.9510536694671                                 0.9980372517996797+1.674289488397862E-6i
286.83168133420116                                0.99803742041015+1.3638854390735474E-6i
362.51170499885353                                0.998037530975392+1.1004383811438248E-6i
458.1597669054491                                 0.998037602277844+8.828172304440113E-7i
579.0443980602489                                 0.9980376477662577+7.062194442299636E-7i
731.8242219076182                                 0.9980376765864851+5.646638203351787E-7i
924.9147277217335                                 0.9980376947662375+4.5227044692863127E-7i
1168.9518164985777                                0.9980377062023637+3.63818199517472E-7i
1477.3776525985127                                0.9980377133839116+2.949218017927928E-7i
1867.1810912919207                                0.9980377178893234+2.420295678505846E-7i
2359.8334667821937                                0.9980377207144624+2.023492797194907E-7i
2982.471286216894                                 0.9980377224863681+1.7375550661230907E-7i
3769.3909753883636                                0.9980377235992935+1.5470315654959268E-7i
4763.938010401341                                 0.998037724301094+1.441576474086775E-7i
6020.894493336138                                 0.9980377247483745+1.4154546540482471E-7i
7609.496685459883                                 0.9980377250409638+1.4672635027167932E-7i
9617.248711152964                                 0.9980377252440743+1.5998750463510704E-7i
12154.742500762884                                0.9980377254030949+1.8206024608503445E-7i
15361.749466718296                                0.9980377255535567+2.141608244806139E-7i
19414.919457438817                                0.9980377257290858+2.5805756755029093E-7i
24537.51106639822                                 0.9980377259687971+3.161684157382024E-7i
31011.689265747817                                0.9980377263263445+3.9169403237063287E-7i
39194.06774847221                                 0.9980377268815067+4.887941022188574E-7i
49535.352089591805                                0.9980377277583422+6.128161261099381E-7i
62605.16572014828                                 0.9980377291525901+7.705894769212162E-7i
79123.42618981327                                 0.9980377313757585+9.708005421495413E-7i
100000                                            0.998037734924325+1.2244690555047376E-6i
