% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:22
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981775495814903+8.535207447520064E-9i
0.1263848202934298                                0.9981775495894231+1.0787191069262968E-8i
0.15973122800602543                               0.9981775496020054+1.363334071121219E-8i
0.2018760254679039                                0.9981775496221812+1.723040989210218E-8i
0.25514065200312885                               0.9981775496543898+2.177649486738263E-8i
0.32245905452963947                               0.9981775497058695+2.7521926088839773E-8i
0.4075392965871777                                0.9981775497880251+3.478301637069482E-8i
0.5150678076168125                                0.9981775499192702+4.395940209475264E-8i
0.6509675230458171                                0.9981775501289882+5.555589046798969E-8i
0.822724134170047                                 0.998177550463802+7.020993126899802E-8i
1.03979841848149                                  0.9981775509986172+8.872605434408316E-8i
1.3141473626117568                                0.9981775518525968+1.1211882445006489E-7i
1.6608827826277157                                0.9981775532161566+1.416659821347598E-7i
2.0991037201085545                                0.9981775553927617+1.789732973178764E-7i
2.6529484644318972                                0.9981775588659313+2.2605189708222195E-7i
3.3529241492495583                                0.9981775644044856+2.8540670790616583E-7i
4.237587160604064                                 0.9981775732280705+3.6012972084768334E-7i
5.355666917706899                                 0.9981775872631298+4.539812443418055E-7i
6.768750009458534                                 0.9981776095322439+5.714210650389473E-7i
8.554672535565684                                 0.9981776447271709+7.175109083145455E-7i
10.811807510766078                                0.9981777000055024+8.975378112729061E-7i
13.664483492953257                                0.9981777859848788+1.1160956545229057E-6i
17.26983290659436                                 0.9981779177082811+1.3752285459215755E-6i
21.826447283974872                                0.9981781149082064+1.671204693058666E-6i
27.58531617629184                                 0.9981784001619851+1.9898996625545576E-6i
34.863652276780876                                0.9981787929385084+2.3022199456649988E-6i
44.06236427773573                                 0.9981792986065461+2.5636418523081024E-6i
55.68813990945273                                 0.9981798961875541+2.7234829397383166E-6i
70.38135554931561                                 0.9981805350509199+2.7446375508635327E-6i
88.95134973108236                                 0.9981811491639452+2.6226667104265997E-6i
112.42100350620873                                0.9981816824899996+2.3881950535704953E-6i
142.08308325339223                                0.9981821069348974+2.0903665391986616E-6i
179.5714494371641                                 0.9981824225334419+1.7758974821306436E-6i
226.9510536694671                                 0.9981826461500214+1.4772708281013186E-6i
286.83168133420116                                0.9981827997212483+1.2115748841871938E-6i
362.51170499885353                                0.9981829032930818+9.846189599134718E-7i
458.1597669054491                                 0.9981829725190552+7.956688277823447E-7i
579.0443980602489                                 0.9981830186233369+6.409369821523542E-7i
731.8242219076182                                 0.9981830492847426+5.156602572354835E-7i
924.9147277217335                                 0.9981830696415026+4.151479004906498E-7i
1168.9518164985777                                0.9981830831112272+3.352200224229921E-7i
1477.3776525985127                                0.9981830919755469+2.723360078614516E-7i
1867.1810912919207                                0.9981830977677405+2.2358692479891032E-7i
2359.8334667821937                                0.9981831015230153+1.866410330941765E-7i
2982.471286216894                                 0.9981831039397143+1.596821923263591E-7i
3769.3909753883636                                0.9981831054860412+1.4135598372494228E-7i
4763.938010401341                                 0.9981831064726915+1.3072775908697607E-7i
6020.894493336138                                 0.9981831071037153+1.2725344254553363E-7i
7609.496685459883                                 0.9981831075126447+1.3076389844823318E-7i
9617.248711152964                                 0.9981831077873474+1.4146425955511724E-7i
12154.742500762884                                0.9981831079874446+1.5995008157413677E-7i
15361.749466718296                                0.9981831081569168+1.872428026635813E-7i
19414.919457438817                                0.9981831083332158+2.248474144973004E-7i
24537.51106639822                                 0.9981831085555753+2.748360507878112E-7i
31011.689265747817                                0.998183108873516+3.399624419057217E-7i
39194.06774847221                                 0.9981831093581145+4.23813707153447E-7i
49535.352089591805                                0.9981831101175433+5.31007821702138E-7i
62605.16572014828                                 0.9981831113213981+6.674475951962228E-7i
79123.42618981327                                 0.9981831132385296+8.406449284573509E-7i
100000                                            0.998183116297126+1.0601327691704796E-6i
