% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:19
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981852570250741+8.467637199379911E-9i
0.1263848202934298                                0.9981852570329478+1.0701792658297015E-8i
0.15973122800602543                               0.9981852570454045+1.3525410352419156E-8i
0.2018760254679039                                0.998185257065446+1.709400284328887E-8i
0.25514065200312885                               0.9981852570973807+2.1604098129944414E-8i
0.32245905452963947                               0.9981852571483933+2.730404498275995E-8i
0.4075392965871777                                0.9981852572298847+3.450765210333943E-8i
0.5150678076168125                                0.9981852573600618+4.361139233332196E-8i
0.6509675230458171                                0.9981852575679633+5.511607691245879E-8i
0.822724134170047                                 0.9981852579000735+6.965410972857137E-8i
1.03979841848149                                  0.9981852584303964+8.802365326417248E-8i
1.3141473626117568                                0.9981852592772985+1.1123124331182338E-7i
1.6608827826277157                                0.9981852606294733+1.4054451152536347E-7i
2.0991037201085545                                0.9981852627880268+1.7755652790096887E-7i
2.6529484644318972                                0.998185266232225+2.2426252426949856E-7i
3.3529241492495583                                0.9981852717247227+2.8314764863146834E-7i
4.237587160604064                                 0.9981852804748729+3.572795172568266E-7i
5.355666917706899                                 0.9981852943931686+4.503888790109221E-7i
6.768750009458534                                 0.998185316476984+5.669006316852592E-7i
8.554672535565684                                 0.9981853513791837+7.118372533311525E-7i
10.811807510766078                                0.9981854061979157+8.904455436953556E-7i
13.664483492953257                                0.9981854914627359+1.1072861286327866E-6i
17.26983290659436                                 0.998185622092442+1.3643927579757802E-6i
21.826447283974872                                0.9981858176572799+1.6580736186951532E-6i
27.58531617629184                                 0.9981861005512924+1.974333569118933E-6i
34.863652276780876                                0.9981864900906761+2.284335774956206E-6i
44.06236427773573                                 0.9981869916169004+2.5439427942114143E-6i
55.68813990945273                                 0.9981875843543557+2.702906311674639E-6i
70.38135554931561                                 0.9981882181332781+2.724430811022418E-6i
88.95134973108236                                 0.9981888275159867+2.604096087561568E-6i
112.42100350620873                                0.998189356972257+2.3722287428082573E-6i
142.08308325339223                                0.9981897786609829+2.0774976887165015E-6i
179.5714494371641                                 0.9981900926016037+1.7661548099286727E-6i
226.9510536694671                                 0.9981903154667557+1.4703492910067285E-6i
286.83168133420116                                0.9981904689369027+1.2069937610978077E-6i
362.51170499885353                                0.9981905728157932+9.818483924810699E-7i
458.1597669054491                                 0.9981906425622316+7.942088687485476E-7i
579.0443980602489                                 0.9981906892587464+6.403588650224819E-7i
731.8242219076182                                 0.9981907204908432+5.156232156093845E-7i
924.9147277217335                                 0.9981907413435844+4.153999160840577E-7i
1168.9518164985777                                0.9981907552130472+3.3558806901188915E-7i
1477.3776525985127                                0.9981907643804587+2.7271044793011194E-7i
1867.1810912919207                                0.9981907703914026+2.23904076613112E-7i
2359.8334667821937                                0.9981907742985556+1.8686691290297267E-7i
2982.471286216894                                 0.9981907768176967+1.5979938989156713E-7i
3769.3909753883636                                0.998190778431687+1.4135422955547856E-7i
4763.938010401341                                 0.9981907794624258+1.3059772622097515E-7i
6020.894493336138                                 0.9981907801219313+1.269829134425015E-7i
7609.496685459883                                 0.9981907805490033+1.303352434788572E-7i
9617.248711152964                                 0.9981907808351068+1.4085240113101535E-7i
12154.742500762884                                0.9981907810422623+1.591205703715078E-7i
15361.749466718296                                0.9981907812158155+1.861495898241086E-7i
19414.919457438817                                0.9981907813941815+2.2343010884926544E-7i
24537.51106639822                                 0.9981907816169838+2.730164868032906E-7i
31011.689265747817                                0.9981907819338971+3.3764036820076476E-7i
39194.06774847221                                 0.9981907824157588+4.2086119812052673E-7i
49535.352089591805                                0.9981907831700673+5.27262252941231E-7i
62605.16572014828                                 0.9981907843653732+6.627026717831612E-7i
79123.42618981327                                 0.9981907862686434+8.346393369112523E-7i
100000                                            0.9981907893047863+1.052535810404079E-6i
