% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:09
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981892274175862+8.433263596652339E-9i
0.1263848202934298                                0.9981892274253715+1.0658349716939032E-8i
0.15973122800602543                               0.9981892274378092+1.3470505199510931E-8i
0.2018760254679039                                0.9981892274577802+1.702461132481389E-8i
0.25514065200312885                               0.9981892274895456+2.151639835004993E-8i
0.32245905452963947                               0.998189227540332+2.7193206852748345E-8i
0.4075392965871777                                0.9981892276214784+3.436757178485019E-8i
0.5150678076168125                                0.998189227751127+4.3434356588637286E-8i
0.6509675230458171                                0.9981892279581429+5.489233969024745E-8i
0.822724134170047                                 0.9981892282888029+6.937135839803623E-8i
1.03979841848149                                  0.9981892288168671+8.766633563680793E-8i
1.3141473626117568                                0.9981892296601507+1.1077972318872026E-7i
1.6608827826277157                                0.9981892310065541+1.3997400991303295E-7i
2.0991037201085545                                0.998189233155865+1.7683580627296232E-7i
2.6529484644318972                                0.9981892365853544+2.233522576724356E-7i
3.3529241492495583                                0.998189242054355+2.819984517379124E-7i
4.237587160604064                                 0.9981892507671017+3.5582960746095245E-7i
5.355666917706899                                 0.9981892646258649+4.4856144023269284E-7i
6.768750009458534                                 0.9981892866153035+5.646011058414442E-7i
8.554672535565684                                 0.9981893213682755+7.089511334793958E-7i
10.811807510766078                                0.998189375952835+8.868378824105622E-7i
13.664483492953257                                0.9981894608536173+1.1028051178148396E-6i
17.26983290659436                                 0.9981895909259348+1.3588814276356208E-6i
21.826447283974872                                0.9981897856577493+1.6513955281098596E-6i
27.58531617629184                                 0.9981900673494402+1.9664183705776755E-6i
34.863652276780876                                0.99819045523982+2.275244179222222E-6i
44.06236427773573                                 0.998190954656621+2.5339326348966365E-6i
55.68813990945273                                 0.9981915449283087+2.6924568654934485E-6i
70.38135554931561                                 0.9981921761206494+2.714179397343812E-6i
88.95134973108236                                 0.9981927831003281+2.5946891358129348E-6i
112.42100350620873                                0.9981933105957587+2.3641597518931352E-6i
142.08308325339223                                0.9981937308952422+2.0710165068414126E-6i
179.5714494371641                                 0.9981940440096159+1.7612728613445583E-6i
226.9510536694671                                 0.9981942665123361+1.4669065820125488E-6i
286.83168133420116                                0.9981944199514309+1.2047402939831503E-6i
362.51170499885353                                0.9981945240050155+9.805096050092782E-7i
458.1597669054491                                 0.9981945940313508+7.935266146339216E-7i
579.0443980602489                                 0.9981946410398728+6.401128646562615E-7i
731.8242219076182                                 0.9981946725682708+5.156397680947021E-7i
924.9147277217335                                 0.9981946936752579+4.155521320715805E-7i
1168.9518164985777                                0.9981947077468422+3.357904189511897E-7i
1477.3776525985127                                0.9981947170655862+2.7291018838037234E-7i
1867.1810912919207                                0.9981947231847271+2.240716731132918E-7i
2359.8334667821937                                0.9981947271666874+1.8698730243987307E-7i
2982.471286216894                                 0.9981947297367113+1.598650269674048E-7i
3769.3909753883636                                0.9981947313852234+1.4136036209080676E-7i
4763.938010401341                                 0.9981947324394596+1.3053950168111986E-7i
6020.894493336138                                 0.9981947331149709+1.2685369752448978E-7i
7609.496685459883                                 0.9981947335529464+1.3012555906891455E-7i
9617.248711152964                                 0.998194733846464+1.4054913142035923E-7i
12154.742500762884                                0.9981947340583999+1.587059804867846E-7i
15361.749466718296                                0.9981947342349973+1.8560022211220937E-7i
19414.919457438817                                0.9981947344150283+2.22715373635944E-7i
24537.51106639822                                 0.998194734638437+2.7209685810912314E-7i
31011.689265747817                                0.9981947349551059+3.3646511180588615E-7i
39194.06774847221                                 0.9981947354356878+4.1936556536672104E-7i
49535.352089591805                                0.9981947361875181+5.253638557906494E-7i
62605.16572014828                                 0.9981947373785007+6.602969616796787E-7i
79123.42618981327                                 0.9981947392748121+8.315938290060885E-7i
100000                                            0.9981947422996592+1.0486828009506008E-6i
