% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 16:06
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981912407454457+8.415725548785267E-9i
0.1263848202934298                                0.998191240753261+1.0636184318170797E-8i
0.15973122800602543                               0.9981912407656647+1.3442491571304866E-8i
0.2018760254679039                                0.9981912407855312+1.6989206500867387E-8i
0.25514065200312885                               0.9981912408172587+2.1471652293566912E-8i
0.32245905452963947                               0.99819124086799+2.7136655203088857E-8i
0.4075392965871777                                0.9981912409489258+3.429610023891614E-8i
0.5150678076168125                                0.998191241078261+4.3344029711884566E-8i
0.6509675230458171                                0.9981912412848603+5.4778184904364725E-8i
0.822724134170047                                 0.99819124161478+6.922709345402127E-8i
1.03979841848149                                  0.9981912421416872+8.748402571422605E-8i
1.3141473626117568                                0.9981912429831054+1.1054934950140718E-7i
1.6608827826277157                                0.9981912443265654+1.3968293005165562E-7i
2.0991037201085545                                0.9981912464711181+1.764680817879385E-7i
2.6529484644318972                                0.9981912498931078+2.228878251819596E-7i
3.3529241492495583                                0.9981912553500388+2.8141211475963606E-7i
4.237587160604064                                 0.9981912640437072+3.5508984599067746E-7i
5.355666917706899                                 0.9981912778720462+4.4762906586252734E-7i
6.768750009458534                                 0.9981912998131899+5.634278825437893E-7i
8.554672535565684                                 0.9981913344899255+7.074786569661145E-7i
10.811807510766078                                0.998191388954687+8.84997336359694E-7i
13.664483492953257                                0.9981914736693194+1.100519119708124E-6i
17.26983290659436                                 0.9981916034567467+1.3560700265594997E-6i
21.826447283974872                                0.9981917977625676+1.6479893654302392E-6i
27.58531617629184                                 0.9981920788396829+1.9623820069071424E-6i
34.863652276780876                                0.9981924658871841+2.270609349992282E-6i
44.06236427773573                                 0.9981929642260042+2.5288320299966764E-6i
55.68813990945273                                 0.998193553238111+2.6871365635670668E-6i
70.38135554931561                                 0.9981941831102024+2.708966335112748E-6i
88.95134973108236                                 0.9981947888646909+2.5899148047954972E-6i
112.42100350620873                                0.9981953153630625+2.360077137754532E-6i
142.08308325339223                                0.998195734959773+2.067753476743984E-6i
179.5714494371641                                 0.9981960476615359+1.7588347257213348E-6i
226.9510536694671                                 0.9981962699907481+1.4652103598279965E-6i
286.83168133420116                                0.9981964234272751+1.2036564940272676E-6i
362.51170499885353                                0.9981965275844809+9.798958457678813E-7i
458.1597669054491                                 0.998196597768618+7.932487467836675E-7i
579.0443980602489                                 0.9981966449510549+6.400560887172682E-7i
731.8242219076182                                 0.998196676644515+5.157132638837028E-7i
924.9147277217335                                 0.9981966978936586+4.1568931705685015E-7i
1168.9518164985777                                0.9981967120790036+3.3594628965594446E-7i
1477.3776525985127                                0.9981967214835177+2.7305698242156755E-7i
1867.1810912919207                                0.9981967276641975+2.241940266912031E-7i
2359.8334667821937                                0.9981967316886513+1.8707772467288242E-7i
2982.471286216894                                 0.9981967342870496+1.59920359960749E-7i
3769.3909753883636                                0.9981967359540087+1.413792058371133E-7i
4763.938010401341                                 0.9981967370199394+1.3052062329746856E-7i
6020.894493336138                                 0.9981967377027187+1.2679499036851831E-7i
7609.496685459883                                 0.9981967381450965+1.3002337938303587E-7i
9617.248711152964                                 0.9981967384411372+1.4039775616486128E-7i
12154.742500762884                                0.9981967386546374+1.584970993145072E-7i
15361.749466718296                                0.9981967388319788+1.853223839676634E-7i
19414.919457438817                                0.9981967390123658+2.2235330194324966E-7i
24537.51106639822                                 0.9981967392358766+2.716306132755225E-7i
31011.689265747817                                0.9981967395522158+3.358689885249028E-7i
39194.06774847221                                 0.9981967400321899+4.186067046238962E-7i
49535.352089591805                                0.9981967407826496+5.24400455017429E-7i
62605.16572014828                                 0.998196741971493+6.590759415510949E-7i
79123.42618981327                                 0.9981967438641766+8.300479390225495E-7i
100000                                            0.9981967468833225+1.0467269150346826E-6i
