% Model:              modelG_beltrami_2_particles.mph
% Version:            COMSOL 6.4.0.293
% Date:               Apr 2 2026, 15:37
% Table:              Tabelle 1 - sigma_eff
% w                                               Normalized effective conductivity
0.1                                               0.9981961571921862+8.374136955506732E-9i
0.1263848202934298                                0.9981961571999386+1.0583622799792285E-8i
0.15973122800602543                               0.998196157212292+1.3376061832810513E-8i
0.2018760254679039                                0.9981961572320968+1.690524937903933E-8i
0.25514065200312885                               0.9981961572636441+2.1365544309745855E-8i
0.32245905452963947                               0.9981961573140813+2.7002552621281372E-8i
0.4075392965871777                                0.9981961573946116+3.4126617041232504E-8i
0.5150678076168125                                0.9981961575233108+4.312983353944117E-8i
0.6509675230458171                                0.9981961577287728+5.450748489812077E-8i
0.822724134170047                                 0.9981961580570141+6.88849919450584E-8i
1.03979841848149                                  0.9981961585812305+8.70517037720148E-8i
1.3141473626117568                                0.998196159418381+1.1000304807344526E-7i
1.6608827826277157                                0.9981961607549668+1.3899266497792196E-7i
2.0991037201085545                                0.9981961628884956+1.755960494639119E-7i
2.6529484644318972                                0.998196166292942+2.217864096136637E-7i
3.3529241492495583                                0.9981961717219506+2.8002156644249415E-7i
4.237587160604064                                 0.9981961803709297+3.5333530378559E-7i
5.355666917706899                                 0.9981961941283358+4.4541750444478386E-7i
6.768750009458534                                 0.9981962159569582+5.606445869106956E-7i
8.554672535565684                                 0.9981962504557836+7.039845552555113E-7i
10.811807510766078                                0.9981963046410703+8.80628109617237E-7i
13.664483492953257                                0.9981963889206946+1.095089121715565E-6i
17.26983290659436                                 0.9981965180413181+1.3493857802751521E-6i
21.826447283974872                                0.9981967113480719+1.6398797523174847E-6i
27.58531617629184                                 0.9981969909783932+1.952752705676661E-6i
34.863652276780876                                0.9981973760320317+2.2595220661562335E-6i
44.06236427773573                                 0.9981978718046153+2.5165882117331103E-6i
55.68813990945273                                 0.9981984577948156+2.6743143278446896E-6i
70.38135554931561                                 0.9981990844726412+2.6963511888344804E-6i
88.95134973108236                                 0.9981996872392006+2.5783193984485613E-6i
112.42100350620873                                0.998200211289415+2.350134701819734E-6i
142.08308325339223                                0.9982006291528522+2.0597939501388855E-6i
179.5714494371641                                 0.9982009408347925+1.7528828601092055E-6i
226.9510536694671                                 0.9982011627354549+1.4610673488097303E-6i
286.83168133420116                                0.9982013161654318+1.201004366819445E-6i
362.51170499885353                                0.9982014205762388+9.783831774904362E-7i
458.1597669054491                                 0.9982014911432838+7.925449642064302E-7i
579.0443980602489                                 0.9982015387435358+6.398801081291074E-7i
731.8242219076182                                 0.9982015708284021+5.158451379281687E-7i
924.9147277217335                                 0.9982015924093978+4.159704612027375E-7i
1168.9518164985777                                0.9982016068558859+3.362720491504439E-7i
1477.3776525985127                                0.9982016164541043+2.733648270315833E-7i
1867.1810912919207                                0.9982016227723164+2.2445061022922556E-7i
2359.8334667821937                                0.9982016268917923+1.8726724807890012E-7i
2982.471286216894                                 0.9982016295552296+1.6003562539498672E-7i
3769.3909753883636                                0.998201631266675+1.4141580168095935E-7i
4763.938010401341                                 0.9982016323633003+1.3047351450767893E-7i
6020.894493336138                                 0.9982016330672696+1.26656723044542E-7i
7609.496685459883                                 0.9982016335242023+1.297830054345951E-7i
9617.248711152964                                 0.99820163383002+1.4003979050049026E-7i
12154.742500762884                                0.9982016340498293+1.5800047389947557E-7i
15361.749466718296                                0.9982016342311173+1.8465897389077084E-7i
19414.919457438817                                0.9982016344136078+2.2148616155762734E-7i
24537.51106639822                                 0.9982016346379702+2.7051181816980166E-7i
31011.689265747817                                0.9982016349540492+3.344368622653373E-7i
39194.06774847221                                 0.9982016354324191+4.167823523260487E-7i
49535.352089591805                                0.9982016361799639+5.22083382330099E-7i
62605.16572014828                                 0.9982016373635787+6.561385260107943E-7i
79123.42618981327                                 0.99820163924769+8.263284175958133E-7i
100000                                            0.9982016422531013+1.0420204587492102E-6i
